target,text,stance,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_count,possibility_modals_count,necessity_modals_count,predictive_modals_count
Atheism,"Luke 11:5-9, 18:1-8 ""Oh Lord, avenge me of my adversary..."" #PstPeterock #EmpowermentService #SemST",0,21.0,1.0,4.238095238095238,4.093022656560819,0.8571428571428571,0.7619047619047619,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.0,0.047619047619047616,0.0,0.09523809523809523,1.0,0.12,0.14285714285714285,5.8,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atheism,"The people who walk in darkness Will see a great light; Those who live in a dark land, The light will shine on them. Isaiah 9:2 #SemST",0,31.0,2.0,3.4838709677419355,1.7389460608959424,0.8387096774193549,0.6774193548387096,0.41935483870967744,0.16129032258064516,0.25806451612903225,0.12903225806451613,0.06451612903225806,0.0,0.03225806451612903,1.0,0.45161290322580644,0.03225806451612903,2.7,10.5,0.03225806451612903,0.31727272727272726,0.61,0.03225806451612903,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Climate Change is a Real Concern,@climasphere Stocker: Fish catch potential could drop by as much as 50% in some areas due to #oceanacidification. #CFCC15 #SemST,1,27.0,2.0,4.037037037037037,3.726595919438598,0.8888888888888888,0.8148148148148148,0.2222222222222222,0.25925925925925924,0.2962962962962963,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.0,1.0,0.34615384615384615,0.037037037037037035,11.1,8.0,0.0,0.025000000000000005,0.525,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
Climate Change is a Real Concern,"Grubb: state of energy: shift US & EU from net-producer to net-importer of emissions"" #CCFC15 #journey2015 #SemST",1,23.0,1.0,4.260869565217392,3.5535333463830523,0.8260869565217391,0.6956521739130435,0.17391304347826086,0.391304347826087,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,1.0,0.18518518518518517,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,Interesting speaker Maarten Van Aalst @Federation how their humanitarian experience can help Climate scientists #CCFC15 #SemST,1,19.0,1.0,5.842105263157895,3.406853122669949,0.9473684210526315,0.8947368421052632,0.15789473684210525,0.15789473684210525,0.5789473684210527,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,1.0,0.16666666666666666,0.0,15.4,0.0,0.05263157894736842,0.5,0.5,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,This halcyon summer is over. Climate is on the move. Doug Kelbaugh #CNU23 #declarationsignee #SemST,1,20.0,3.0,4.25,3.6452023263462343,0.8,0.65,0.3,0.25,0.45,0.1,0.0,0.0,0.0,1.0,0.35,0.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,@soundofideas we Have to talk about new normals #SemST,2,11.0,1.0,4.181818181818182,3.0396824540546343,1.0,1.0,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,1.0,0.4,0.0,2.1,0.0,0.09090909090909091,0.13636363636363635,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,"We NEED alternatives to #fossilfuel, but also need to maintain our #economy! This change will be gradual so lets START NOW! #SemST",1,28.0,3.0,3.892857142857143,2.7818196217877365,0.8571428571428571,0.75,0.35714285714285715,0.21428571428571427,0.25,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,0.39285714285714285,0.07142857142857142,6.4,4.642796092394707,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Climate Change is a Real Concern,We can address both climate change and sustainable development with the same measures @CFigueres #SDGs #climateaction #COP21 #SemST,1,23.0,1.0,4.956521739130435,3.4575470177514855,0.8695652173913043,0.8260869565217391,0.30434782608695654,0.21739130434782608,0.34782608695652173,0.08695652173913043,0.13043478260869565,0.0,0.043478260869565216,1.0,0.3181818181818182,0.0,10.3,0.0,0.0,0.0,0.125,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,@TheWayneKing @RickSantorum @hardball @hardball_chris What values is heUsing ref criminal safety checks for weaponsAddressing #SemST,2,20.0,1.0,5.9,4.635730794599704,0.85,0.8,0.15,0.3,0.45,0.3,0.1,0.0,0.0,1.0,0.1875,0.0,13.9,0.0,0.0,-0.4,0.55,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,I thought Seattle was supposed to have a lot more rain #drought #SemST,1,15.0,1.0,3.8666666666666667,2.390722810272148,0.9333333333333333,0.8666666666666667,0.4,0.13333333333333333,0.2,0.26666666666666666,0.2,0.0,0.06666666666666667,1.0,0.4,0.0,3.6,0.0,0.13333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Climate Change is a Real Concern,It's most exciting to witness a major development! @urgenda #SemST,2,14.0,2.0,4.071428571428571,3.0813792300175704,1.0,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,1.0,0.38461538461538464,0.07142857142857142,10.7,3.0,0.07142857142857142,0.29270833333333335,0.6,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Climate Change is a Real Concern,"@ChadCowie Indigenous ppl will save the country, if it's not too late. #SemST",2,18.0,2.0,3.611111111111111,2.5849755831404093,1.0,1.0,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.05555555555555555,1.0,0.4117647058823529,0.05555555555555555,4.8,5.5,0.16666666666666666,-0.3,0.6,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Climate Change is a Real Concern,Seems I may yet get my Climate Apocalypse >:) You fucking morons! #Shenhua #LNPFAIL #keepitintheground #SemST,1,23.0,2.0,4.086956521739131,3.821143050907797,0.8695652173913043,0.8260869565217391,0.13043478260869565,0.34782608695652173,0.391304347826087,0.08695652173913043,0.0,0.043478260869565216,0.13043478260869565,1.0,0.3181818181818182,0.043478260869565216,5.0,4.0,0.043478260869565216,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,What do you do to help reverse climate change? Tweet your tips to inspire others! #Tip #SavePolarBear #SemST,1,23.0,3.0,3.9565217391304346,2.8049375854416194,0.8260869565217391,0.6956521739130435,0.30434782608695654,0.21739130434782608,0.30434782608695654,0.2608695652173913,0.0,0.0,0.08695652173913043,1.0,0.34782608695652173,0.08695652173913043,3.3,2.449489742783178,0.13043478260869565,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,Our cardboard city with @Joshpaulevans from @TearfundRhythms in our @cscw_uk youth club on Monday. #SemST,2,20.0,2.0,4.55,3.81411850890871,0.9,0.85,0.3,0.3,0.45,0.0,0.15,0.0,0.1,1.0,0.35294117647058826,0.05,6.8,6.5,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,Follow @ClimatParis2015 for information on #CFCC15 - the climate change conference in Paris. #SemST,1,18.0,2.0,4.777777777777778,3.8952329206573557,0.9444444444444444,0.8888888888888888,0.2222222222222222,0.2777777777777778,0.5555555555555556,0.0,0.0,0.0,0.0,1.0,0.23529411764705882,0.05555555555555555,10.7,6.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,"Much good to be had in the lead up to #COP21. 2,200 researchers from over 100 countries, uniting to address global #CFCC15 #SemST",1,28.0,2.0,3.8214285714285716,2.493614293530168,0.8571428571428571,0.7857142857142857,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,1.0,0.39285714285714285,0.03571428571428571,4.2,0.5,0.03571428571428571,0.35,0.30000000000000004,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Climate Change is a Real Concern,"avg house in US consumes 10,656 kWh per year 2006, Gore devoured nearly 221,000 kWh more than 20 X the nat average. #onpoli #SemST",1,28.0,2.0,3.8214285714285716,2.1222220738207973,0.9285714285714286,0.8571428571428571,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.0,1.0,0.21428571428571427,0.03571428571428571,9.1,10.0,0.03571428571428571,0.15,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,We blame cities for the majority of CO2 emissions without acknowledging their vulnerability to #CFCC15 #journey2015 #S2228 #SemST,1,22.0,1.0,5.090909090909091,3.6792920626996475,0.8636363636363636,0.8181818181818182,0.2727272727272727,0.18181818181818182,0.4090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,1.0,0.3181818181818182,0.0,12.7,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,#Follow @SkyMutual US leader in weather #riskmanagement . Helping the world's #economy adapt to climate change. #SemST,1,24.0,3.0,4.25,3.2564039470966537,0.8333333333333334,0.75,0.125,0.3333333333333333,0.5,0.08333333333333333,0.0,0.0,0.0,1.0,0.21739130434782608,0.08333333333333333,8.8,3.299831645537222,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,Edenhofer: Carbon pricing is needed but not sufficient. we need complementary policies to counter #coal renaissance & #CFCC15 #SemST,1,24.0,2.0,4.75,3.491060010942235,0.9166666666666666,0.875,0.20833333333333334,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.041666666666666664,1.0,0.20833333333333334,0.041666666666666664,8.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,UK homes & buildings need to be adapted to higher temperatures Daniel Johns @theCCCuk #weetfEvents #adaptation #SemST,1,21.0,1.0,4.809523809523809,3.4999190142881833,0.8571428571428571,0.7619047619047619,0.14285714285714285,0.23809523809523808,0.5238095238095238,0.14285714285714285,0.047619047619047616,0.0,0.0,1.0,0.15,0.0,10.7,0.0,0.047619047619047616,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,Plants and trees make oxygen which we breathe and killing the rainforest will make the earths oxygen supply weak. #earth #SemST,1,24.0,2.0,4.458333333333333,2.1209110987707356,0.7916666666666666,0.5833333333333334,0.2916666666666667,0.125,0.2916666666666667,0.20833333333333334,0.08333333333333333,0.0,0.041666666666666664,1.0,0.375,0.041666666666666664,6.8,8.5,0.08333333333333333,-0.375,0.625,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Climate Change is a Real Concern,Following the invitation only Climate Summit of the Americas online via twitter #CSOTA #Toronto #environment #COP21 #climate #SemST,1,24.0,1.0,4.75,3.031088913245535,0.75,0.6666666666666666,0.16666666666666666,0.25,0.5,0.041666666666666664,0.0,0.041666666666666664,0.0,1.0,0.20833333333333334,0.0,16.2,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,"Lot's of time, class over! @nationaljournal #SemST",2,12.0,2.0,3.6666666666666665,3.72677996249965,1.0,1.0,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,1.0,0.2727272727272727,0.08333333333333333,3.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,@TheLibertyEagle Oh for the love of Pete! I thought we were going to be incinerated by then! #SemST,2,22.0,3.0,3.727272727272727,3.3734500573235406,0.9545454545454546,0.9090909090909091,0.45454545454545453,0.18181818181818182,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.09090909090909091,1.0,0.47619047619047616,0.09090909090909091,6.8,3.7416573867739413,0.09090909090909091,0.78125,0.6,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,If complaining about irrelevant problems were illegal maybe we could solve some of the important issues #itsjustaflag #SemST,2,20.0,1.0,5.35,3.1823733281939126,0.95,0.9,0.35,0.1,0.15,0.15,0.2,0.05,0.05,1.0,0.4,0.0,11.5,0.0,0.05,-0.19999999999999998,0.8333333333333334,0.05,0.0,0.05,0.05,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
Climate Change is a Real Concern,"Maybe we should start ""labelling every #product"" made with its ""#Environmental #footprint""? Sooner or later we must act! #SemST",1,29.0,3.0,3.896551724137931,2.8568710589252384,0.7931034482758621,0.6551724137931034,0.20689655172413793,0.3448275862068966,0.1724137931034483,0.13793103448275862,0.0,0.06896551724137931,0.10344827586206896,1.0,0.3103448275862069,0.06896551724137931,5.8,4.4969125210773475,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0
Climate Change is a Real Concern,If we touch #Antarctica for one more #reason other than to #research the #impact of us we would be #insane! #Democracy #Goal? #SemST,1,33.0,3.0,3.3333333333333335,2.4577233449686804,0.7575757575757576,0.696969696969697,0.3333333333333333,0.30303030303030304,0.24242424242424243,0.06060606060606061,0.06060606060606061,0.0,0.09090909090909091,1.0,0.42424242424242425,0.06060606060606061,9.9,8.73053390247253,0.06060606060606061,-0.20833333333333334,0.625,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Feminist Movement,Many feminist sexualise and objectify men and yet they insult men who does it calling them pervert #SemST,0,19.0,1.0,4.631578947368421,2.298982070299111,0.8947368421052632,0.7894736842105263,0.3684210526315789,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.15789473684210525,1.0,0.47368421052631576,0.0,10.3,0.0,0.05263157894736842,0.5,0.5,0.10526315789473684,0.0,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feminist Movement,Girls are such animals. All they want is sex . I just want to be closer to God. #SemST,0,22.0,4.0,3.090909090909091,1.6762808104168887,0.8181818181818182,0.6818181818181818,0.45454545454545453,0.18181818181818182,0.22727272727272727,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.09090909090909091,1.0,0.45454545454545453,0.13636363636363635,0.9,2.5860201081971503,0.045454545454545456,0.0,0.5,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Feminist Movement,"DEAR FEMINISTS   Don't say you are ""disempowered"" when you have the power to get anybody fired, just like #TimHunt. #SemST",0,27.0,2.0,3.814814814814815,2.494988117496191,0.9259259259259259,0.8518518518518519,0.3333333333333333,0.25925925925925924,0.2222222222222222,0.2222222222222222,0.037037037037037035,0.07407407407407407,0.07407407407407407,1.0,0.42857142857142855,0.037037037037037035,8.7,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Feminist Movement,"Welp. I just saw the infamous Radfem ""Protests"" at a Toronto MRA speech for the first time. Disgusting. #feminismiscruelty #SemST",0,27.0,4.0,4.148148148148148,3.524556223220835,0.8518518518518519,0.7407407407407407,0.25925925925925924,0.25925925925925924,0.37037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,1.0,0.2962962962962963,0.1111111111111111,11.1,6.363961030678928,0.0,-0.4166666666666667,0.7777777777777777,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Feminist Movement,"If Feminism wants equal rights as men  they must so advocate for equal prison time and losing custody rights, which they won't do! #SemST",0,28.0,2.0,4.035714285714286,2.008591241519838,0.8928571428571429,0.7857142857142857,0.32142857142857145,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,0.3793103448275862,0.03571428571428571,9.1,11.0,0.07142857142857142,0.06666666666666667,0.19999999999999998,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Feminist Movement,@RepubGirlLife But if I said this about how hot Hope Solo is..... Feminists would go ape shit #screwfeminism #SemST,0,23.0,1.0,4.217391304347826,3.2431402085167855,0.9565217391304348,0.9130434782608695,0.30434782608695654,0.34782608695652173,0.2608695652173913,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.043478260869565216,1.0,0.4090909090909091,0.21739130434782608,4.6,0.0,0.08695652173913043,0.024999999999999994,0.8250000000000001,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Feminist Movement,@mustangALLIE_ and i was agreeing with ur tweet #SemST,2,11.0,1.0,4.181818181818182,3.4593268346255357,1.0,1.0,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.0,0.0,1.0,0.36363636363636365,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feminist Movement,"The define of feminism clearly states that it is for women and yet feminist still deny it-""it's for everyone""!! #SemST",0,27.0,2.0,3.740740740740741,2.1703830109605353,0.8518518518518519,0.7037037037037037,0.3333333333333333,0.25925925925925924,0.18518518518518517,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.07407407407407407,1.0,0.48,0.07407407407407407,9.9,9.0,0.07407407407407407,0.15624999999999997,0.3833333333333333,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
