target,text,stance
Hillary Clinton,"March 8, 2016 Ohio is holding our Primaries! The date is subject to change. #Ohio #OurChampion #SemST",2
Hillary Clinton,@RIGHTZONE @WethePeoplePets Let's hope the VOTERS remember! #HillNo #SemST,0
Hillary Clinton,Hillary Clinton has not driven a car since 1996. #clintonfakerealityshow #SemST,0
Hillary Clinton,"@NaughtyBeyotch @TheRealMadman23  Don't care for #Fiorina, but it seems she taking the #sexist gut punches by the #media. #MSM #SemST",2
Hillary Clinton,"@FoxNews @marthamaccallum @BillHemmer whose the opportunist now, #NoHillary2016 #SemST",0
Hillary Clinton,@HillaryClinton @WomenintheWorld we need to re-establish a #global system dominated by love and affection have #moral_humane RT #SemST,1
Hillary Clinton,#Hillary is as transparent as a brick wall #LibertyNotHillary #SemST,0
Hillary Clinton,@WSJ . Clinton Foundation to keep accepting bribes from foreign governments #WhyImNotVotingForHillary #SemST,0
Hillary Clinton,"@josephbenning I agree, these are better than what you had before, like a severe cold is better than pneumonia. Good luck. #SemST",2
Hillary Clinton,"What are you afraid of @HillaryClinton? If you can't answer questions from the press, why do we want you as POTUS #SemST",0
Hillary Clinton,"Sorry, Hillary's new normal folk image doesn't take away from Behgnazi & her 0 foreign policy successes as Secretary of State. #SemST",0
Hillary Clinton,CEO pay the target for 2016 election. From someone who makes more than most CEO's but you drank the Kool-Aid. #SemST,2
Hillary Clinton,@NBCNews including repealing the first amendment. Way to go #SemST,0
Hillary Clinton,@NBCNews Stop promoting @HillaryClinton. She is a liar. Just like her impeached husband. #WakeUpAmerica  #SemST,0
Hillary Clinton,Lets take back our country! Whos with me? No more Democrats!2016 #SemST,0
Hillary Clinton,"RT @AnthonyCumia: If Hillary IS elected, I have my transition team together to smoothly move me from a racist to a sexist. #SemST",0
Hillary Clinton,I'm #ThatChampion who got kicked off the #Watergate team due to misconduct.  #tcot #SemST,2
Hillary Clinton,.@HillaryClinton is a droid & someone's programmed her to say things - thinks she doesn't have to WORK to win so she ISN'T! #SemST,0
Hillary Clinton,@JVollmer08 @HillaryforIA #freedom_justice_equality_education for innovation and development to make #happy_life i Utopia #SemST,1
Hillary Clinton,Probably not perfect for everyone--which I think is great. But this is the beginning of a conversation. #SemST,2
Hillary Clinton,I'm on the edge of my seat to start volunteering for @HillaryClinton 's presidential campaign!  So excited!!  #cantwait #SemST,1
Hillary Clinton,RT @FutureTXLeader: Is everyone in #ElPaso #Texas ready for president #MarcoRubio #UTEP #NewAmericanCentury #2016 #Future #Rub... #SemST,0
Hillary Clinton,RT @GunnJessica: Because I want young American women to be able to be proud of the 1st woman president #SemST,1
Hillary Clinton,@Chris_1791 @newsbusters 2 years ago #Hillary never answered whether she used private email #Liberal media passed on reporting #SemST,0
Hillary Clinton,"@dnewhauser take that, Marco Rubio. @GOP cannot pander to the Latino vote while pushing policies that hurt the community most. #SemST",2
Hillary Clinton,@StateDept @AmbCathyRussell @AdamSmith_USA @HillaryClinton @HillaryforIA @BarackObama The whole #world is supporting you. #SemST,1
Hillary Clinton,Lets remember #dickcheney is an unindicted war criminal b4 we start yelling #Benghazi day after day. Will we ever see justice? #SemST,2
Hillary Clinton,"Although I certainly have disagreements, after reading about @GovernorOMalley I much rather have him than @HillaryClinton. #SemST",0
Hillary Clinton,Human rights are women's rights and women's rights are human rights. - Hillary Clinton #SemST,1
Hillary Clinton,"Would you wanna be in a long term relationship with some bitch that hides her emails, & lies to your face? Then #Dontvote #SemST",0
Hillary Clinton,Bill Clinton just wants to be the first dude to be President and bang one. #SemST,2
Hillary Clinton,@HuffPostPol If @HillaryClinton can do half of what he did then she would be doing is a favor #SemST,1
Hillary Clinton,"I've made my decision, to the shock of no one probably, who I'm supporting  #SemST",2
Hillary Clinton,"Didn't realize Bob Dole was mentioned in Tupac's ""How do u want it"" #YesterdaysLeaders #SemST",2
Hillary Clinton,If I run for office this will be my original logo:          M   #libertynothillary  #HillNo #tcot #UniteBlue #SemST,0
Hillary Clinton,I will be there when your little tree has run out of smell. #ThatChampion #SemST,2
Hillary Clinton,crazy to think next up for the Oval Office is either going to be Hillary or a Republican #SemST,0
Hillary Clinton,@NACLA @BrasilWire SOS OBAMA Who?? @BarackObama ?? :-))))  Are you joking? #StopDilma #StopLula #StopForodeSaoPaulo #SemST,2
Hillary Clinton,@CheekyGent @ChuckCJohnson Hey Hillary is on her to way to buy votes too! #HillarySoOld #SemST,0
Hillary Clinton,"RT @NicolaSturgeon: ""It's official: Hillary's running for president,"" says her campaign chief. Excellent! #SemST",1
Hillary Clinton,"Only in a SEXIST AS FUK world would we question the ""qualifications"" of a former SECRETARY OF STATE. #SemST",1
Hillary Clinton,@ChrisChristie couldn't run his way out of a paper bag let alone beat #HillaryClinton. Go home Chris u r drunk. #ChrisChristie #SemST,1
Hillary Clinton,"@ReformedBroker ""to da honies gittin money playing #bleep words like dummies"" #POPPA #SemST",2
Hillary Clinton,Forgive #CherylRios of her stupid comments about women being president. She will blame it on that time of the month anyways. #SemST,2
Hillary Clinton,Low key it would be interesting to have a female president. #SemST,1
Hillary Clinton,"@seanhannity we lost 4,000 of our Military boys when your President pulled out of Iraq.  #LiberalConsequences  #SemST",0
Hillary Clinton,.@EthanObama I know - it's just going to be a long year! #SemST,2
Hillary Clinton,"Technically, a president with raging hormones could refer to estrogen, testosterone or anabolic steroids #IBlamePublicSchools #SemST",0
Hillary Clinton,Does Hillary really need to run this country? Could we just make her president of the Bingo club at Shady Pines?  #tcot #p2 #SemST,0
Hillary Clinton,Lol why do so many people around here hate Hillary?  #SemST,1
Hillary Clinton,"@HillaryClinton is at the top, and has spent her whole career growing government, keeping the deck stacked. #LibertyNotHillary #SemST",0
Hillary Clinton,"Problem with #libertarian is it's not even a decreed party. A house devided against itself, will not stand. think this news to #SemST",2
Hillary Clinton,@HillaryClinton i am portuguese and i support your campaign! Best luck! The world need a person and a women like you! #USA #SemST,1
Hillary Clinton,Hillary Clinton for Ambassador to ISIS. #SemST,0
Hillary Clinton,"So when all you brave patriots stop Hillary, who you going to replace her with, Jeb Bush? LOL. #losers #SemST",1
Hillary Clinton,I'm a woman. Can I be President? @StopHillaryPAC #SemST,0
Hillary Clinton,This is not her first time at the rodeo!  @HillaryClinton doesn't care who likes her or not This woman is on a mission #Tough #SemST,1
Hillary Clinton,@lajouetreine @KarrattiPaul I'm not a Genitalian #SemST,2
Hillary Clinton,Wondering what the NEXT idiotic GOP smear against @HillaryClinton will be. It's coming for sure. Just don't know details yet. #SemST,1
Hillary Clinton,Hillary is killing it so far on the trail. She's finally showing her personal side and I think it will benefit her profoundly. #SemST,1
Hillary Clinton,Do we call Bill Mr President...the first 1st man of Or mr president the 1st man? Lol #imreadyforhillary #SemST,1
Hillary Clinton,.@gailtalk @trscoop Of course it was. She'll be handled every step of the way. They can't risk her unscripted. #SemST,0
Hillary Clinton,I just want my dog to stop eating the trash #SemST,2
Hillary Clinton,@thehill @evanperez are you kidding me...leave her to focus on issues...the next prez #SemST,1
Hillary Clinton,Congratulations @HillaryClinton on entering the 2016 race for President! You have the support of Jews all over the world! #SemST,1
Hillary Clinton,"@HillaryClinton had more twitter followers then all four major Republican candidates (Bush, Rubio, Paul, Cruz) COMBINED. #SemST",1
Hillary Clinton,#HillaryClinton has yet to release @ClintonFdn donors... Public deserves disclosure. #Scandals #lies #Clintons #SemST,0
Hillary Clinton,I want to go back in time to when men and women couldn't appear in the same yearbook as each other #old school #SemST,2
Hillary Clinton,RT @hale_razor:#HillaryAccomplishments 1 of select few people fired 4 being 2 unethical 2 investigate Watergate #SemST,0
Hillary Clinton,How can she live with herself? #Benghazi #SemST,0
Hillary Clinton,Marriage equality a constitutional right! Woot #HRC2016 #hillaryclinton #readyforhillary #vote #hillaryfor2016 ##mpotus #SemST,1
Hillary Clinton,Hillary needs to go to a Sheetz gas station after 10 pm to see the real America. #SemST,0
Hillary Clinton,Hillary's campaign events are scripted dog & pony shows designed to shelter her from vetting b4 the coronation #SemST,0
Hillary Clinton,"Yes, do tell US, name one of her accomplishments #SemST",0
Hillary Clinton,"Apparently, putting cocaine in someone's butthole and then waiting for them to fart in your face is the wrong way to get high. #SemST",2
Hillary Clinton,Why is Hillary lying AGAIN about something news worthy? What's news worthy is if she doesn't lie about something #SemST,0
Hillary Clinton,Chipotle employees shouldn't complain Hillary left nothing in the tip jar. They're lucky she didn't dip in and help herself #SemST,0
Hillary Clinton,"@Bluesaloon Women are not a demographic, we are at least 50% of the nation. So a woman is no more symbolic than a man #SemST",2
Hillary Clinton,Sending u gay bear love from Chicago @HillaryClinton #HillaryMyPresident #SemST,1
Hillary Clinton,I love the smell of Hillary in the morning. It smells like Republican Victory. #TedCruz2016 #MarcoRubio #SemST,0
Hillary Clinton,@ProBirdRights: I do a stump speech. It on the stump in the park. attendance mandatory. #SemST,2
Hillary Clinton,I'd still rather have Aaron Hernandez as President than Hillary.  #SemST,0
Hillary Clinton,@JSavoly @tedcruz Here ya go teddy boy..the world is getting HOTTER!! It's called GLOBAL WARMING!!  You're such a PUTZ!! #SemST,2
Hillary Clinton,@JusticeWillett at least he has a platform #SemST,2
Hillary Clinton,"Because I'm against common core, common crooks and common lies! #NoHillary2016 #StopHillaryClinton2016 #WhyImNotVotingForHillary #SemST",0
Hillary Clinton,I would LMAO if some negro Democrat decides to run for President. #HillaryClinton2016 #HillarysBigAnnouncement #HillarysDonors #SemST,0
Hillary Clinton,"@senna1 @KirillWasHere how many men are getting their dicks sucked daily in congress, etc and no one gives a shit... #SemST",2
Hillary Clinton,"You can't grow an economy from the bottom up. If she gets in, we're ALL in trouble #SemST",0
Hillary Clinton,@HillaryClinton Stop raising taxes and let people keep more of their wages! #LibertyNotHillary #StandWithRand #SemST,0
Hillary Clinton,"@theblaze If you think Hillary isn't taking foreign money from Muslim brotherhood, you probably favor Obama as chief justice #SemST",0
Hillary Clinton,"3. Fixing America's political system by getting rid of ""unaccountable"" money, and 4. Protecting the country. #SemST",2
Hillary Clinton,marijuana? marijuaage equality?? coincidence i think nOT!!11! #SemST,2
Hillary Clinton,@KoriWasinger @JButtawipo she also voted for the Iraq war and was responsible for gathering @TheDemocrats votes to support it. #SemST,0
Hillary Clinton,Ding Dong ____ _____ __ ____ #SemST,2
Hillary Clinton,RT @MaxTollensJr: One-percenter lied about being #DeadBroke No more lies. NO to #SemST,2
Hillary Clinton,@SLessard 100% agree. We need a woman like Hillary that can help this country get nursed back together! #SemST,1
Hillary Clinton,Much like you good people I forgot about my #livetweetingbladerunner a couple weeks ago #callback #potroast #cartography #blue #SemST,2
Hillary Clinton,@RandPaul @HillaryClinton you could never dream to be as intelligent as she is #SemST,1
Hillary Clinton,"If Hillary will lock Americans in classrooms during her campaign, she'll have no problems locking us all up whenever she wants. #SemST",0
Hillary Clinton,"#WhyImNotVotingForHillary she calls education a ""non-family enterprise"" #ImCommitted2DefeatHillary Are you? #ncpol @GOP #SemST",0
Hillary Clinton,"@bristola48 @AlciniaH @Mahogany1992 @stphil @MzDivah67 @Progress4Ohio @graceslick77 @AuntLulie @deejayedee He cool, but NO #SemST",2
Hillary Clinton,@Jeff_Nichols_82 @HillaryforIA #freedom_justice_equality_education for innovation and development to make #happy_life in Utopia #SemST,1
Hillary Clinton,@WhiteHouse @BarackObama @HillaryforIA @BarackObama The whole #world is supporting you. #SemST,1
Hillary Clinton,@HillaryClinton Especially the paid union lackies who have no idea why their there. Propaganda machine spinning overtime. #SemST,0
Hillary Clinton,@HillaryClinton The deceit hand? Thats a hand you know well. Right? #SemST,0
Hillary Clinton,@AlyssSmithh There she is pant suite Hillary to hide those thighs #HillarysDonors #HillarysBigAnnouncement #Benghazi #Obama #SemST,0
Hillary Clinton,@HillaryClinton will pick @SenWarren for VP -Mark my tweet. #UnstoppableTicket #ElizabethWarren #SemST,1
Hillary Clinton,I'm going to apply for the Intern job #SemST,2
Hillary Clinton,@TX_1 @politicalmath Then you know how slippery snakes slither over shards of glass! #SemST,2
Hillary Clinton,@46drhouse - Be interesting to see how Hillary defends same when questioned.  She will eventually have to answer questions. #SemST,0
Hillary Clinton,.@HillaryClinton What's the ambient temperature in #Hell today? Use that as a guide!  #SemST,0
Hillary Clinton,"Gov. Chafee, why are you trying to make fetch happen. It's not going to happen. #SemST",2
Hillary Clinton,#everydaysexism Only > @ATikSalt < may say what sexism is. The rest of y'all shut up. #SemST,2
Hillary Clinton,"@tjhansen @owillis serious, if trump runs you'll get a trump tattoo? Calling the Donald!! #SemST",2
Hillary Clinton,"Everything abt @HillaryClinton is BOGUS. Her issues, her history, her #Iowa trip, her #Twitter followers, her campaigning #SemST",0
Hillary Clinton,#hillaryclinton is a champion of data removal. #SemST,0
Hillary Clinton,@FoundersGirl @Artist_Angie I want the first female to be competent. #SemST,0
Hillary Clinton,"Saudi Arabia imprisons & flogs rape victims. ""Women's champion"" @HillaryClinton has accepted MILLIONS $$$ from Saudi govt #tcot #SemST",0
Hillary Clinton,How much was Monica getting paid when Bill's burrito squirted sauce all over her pretty blue dress? @MauraReynolds @politico #SemST,0
Hillary Clinton,Go watch America: Imagine A World Without Her. It'll make you realize how lucky we are to live in the best country on Earth #SemST,2
Hillary Clinton,I suspect Hillary's Scooby Doo tour is being used as a distraction from ServerGate et al.  #NoObamaThirdTerm #SemST,0
Hillary Clinton,Breaking News: #Hillary trades campaign bus for a broomstick. #SemST,0
Hillary Clinton,"@SoCaliMilitia1 @CzarofFreedom  That God for global warming melting icebergs, never gets prosecuted for her crimes #Liberals #SemST",0
Hillary Clinton,"Nothing says ""I'm Every Woman"" like 10 Democrat staffers in a machine shop in #Iowa right @HillaryClinton? #NotReadyForHillary #SemST",0
Hillary Clinton,"I'd love for some reporter to ask, ""Sec Clinton, will u b returning the White House china, if elected? Or did u already hock it? #SemST",0
Hillary Clinton,Very simple: the Clinton's are corrupt. #SemST,0
Hillary Clinton,.@CaptYonah @thehill Fine; unethical or illegal quid pro quo uranium deal works for me. #SemST,2
Hillary Clinton,@ConservatveGurl those of us that also have a brain will be voting against Hillary... #SemST,0
Hillary Clinton,@LifeNewsHQ tolerance at its best! Do as I say not as I do #SemST,2
Hillary Clinton,"@Chris_1791 @TruthRevolt That doesn't leave much to talk about, then, does it? #SemST",2
Hillary Clinton,I'm thinking #Hillary throws #Chelsea under the bus to end #Foundation firestorm.  #ClintonCash #TheGreaterGood #election2016 #SemST,0
Hillary Clinton,@FoxNews #HappeningNow optics problem? No the real Hillary Clinton has stood up #ClintonCash #IaVotes #SemST,0
Hillary Clinton,@HillaryClinton You can run but you ca't hide. #ClintonFoundationscandal #ClintonCash #emailgate #SemST,0
Hillary Clinton,"In case of Emergency, Push THIS BUTTON to scrub server..... #SemST",2
Hillary Clinton,Great to see my mentor @RepSusanDavis at #DCinSD. And she's right we have the most qualified candidate ever running for POTUS. #SemST,1
Hillary Clinton,@BarackObama #Love_peace and peaceful coexistence of all no to violence and #terrorism #SemST,2
Hillary Clinton,@readyforHRC @HillaryClinton  Support encourage #HillaryClinton president #UnitedStates world is success of women in  world #SemST,1
Hillary Clinton,I bet Leslie Knope would be so happy about #SemST,1
Hillary Clinton,"Also the $400,000 ""speaking fees"" #Hillary took from Goldman Sachs for two ""speeches."" @Joan_Vennochi #SemST",0
Hillary Clinton,@readyforHRC   Support encourage #HillaryClinton president #UnitedStates world is success of women in  world #SemST,1
Hillary Clinton,@NatureGuy101 @MaryMorientes   Support encourage #HillaryClinton president #UnitedStates world is success of women in  world #SemST,1
Hillary Clinton,@rebeccalipson  #freedom_justice_equality_education for innovation and development to make #happy_life i Utopia #SemST,2
Hillary Clinton,Before leaving my dad's I took the liberty in framing and put up the pictures he has meeting Hillary and Bill Clinton in '92 #SemST,1
Hillary Clinton,#HillarysAccomplishments Being a total clusterfuck at anything she does. #ReadyForHillary #UniteBlue #TopProg #TPOT #LibCrib #SemST,0
Hillary Clinton,RT .@ChuckNellis  .@HillaryClinton name change; it's no longer HRC it's now Hillary Uranium #Benghazi Clinton. Take note. #SemST,0
Hillary Clinton,Hillary is on her way to #Baltimore to be their champion. #BaltimoreRiots #SemST,1
Hillary Clinton,"take faith that almost every political entity around you, whether dissident or not, serves no good purpose #Dempublicans #SemST",0
Hillary Clinton,You don't have to be a lawyer to know the Clintons violated ethics rules. #SemST,0
Hillary Clinton,@Xxoax @HillaryClinton @MaryMorientes   @BarackObama The whole #world is supporting you. #SemST,1
Hillary Clinton,@HillaryClinton #freedom_justice_equality_education for innovation and development to make #happy_life i Utopia #SemST,1
Hillary Clinton,"So @ClintonFdn, I believe Andrew Fastow beat you to the ""we made mistakes, as many organizations of our size do"" excuse #SemST",0
Hillary Clinton,I'm 19 years old and care about politics and elections.... I feel like I'm 67 years old #SemST,2
Hillary Clinton,@HillaryClinton I notice that you didn't condemn the lawless actions of the rioters. #SemST,0
Hillary Clinton,Obama:  climate change or bush?  Who to blame...?  Hillary:  right wing conspiracy in Baltimore. #BalitmoreRiots #SemST,0
Hillary Clinton,"Wasn't the original #ScoobyVan also full of unemployed hippies & a stupid dog, who lived to meddle in other people's business? #SemST",0
Hillary Clinton,"In 2013 Clinton Foundation collected $140M and spent $9M on direct aid, in 2014 they raised $500M and spent $100M on direct aid!  #SemST",0
Hillary Clinton,Students of #BaylorUniversity are y'all ready for #MarcoRubio in #2016 #BU #Baylor #Bears #BaylorBears #NewAmericanCentury #GOP #SemST,0
Hillary Clinton,@ChelseaClinton @HRC Do you stand for #BillClinton assaulting teen girls too? #ReadyForHillary #HillaryClinton #Clinton2016 #SemST,0
Hillary Clinton,Hey #TexasState #Bobcats I hope y'all are ready for #MarcoRubio #2016 #TexasStateUniversity #NewAmericanCentury #Texas #TCOT #SemST,2
Hillary Clinton,"The only thing that I would pay money for is to hear Hillary Clinton say ""I QUIT and I'm GUILTY"" that would be worth millions. #SemST",0
Hillary Clinton,"Hillary Clinton keeps sending me emails, and when I try to unsubscribe, I get an error message. THIS IS CANCER #SemST",0
Hillary Clinton,@HillaryClinton @BarackObama The whole #world is supporting you. #SemST,1
Hillary Clinton,"Denial. It works for Hillary, why not the Mayor of #Baltimore. #DemocratLiesMatter #SemST",0
Hillary Clinton,Join the Twitter movement! RT or fav for a mention or follow back! #SemST,2
Hillary Clinton,"Wow RT ""@greta Baltimore Orioles to play tomorrow but no public allowed"" #BaltimoreRiots #FreddieGray #ThanksObama #WakeUpAmerica #SemST",2
Hillary Clinton,Spoke to @HillaryClinton today in NYC. Wow! So smart and impressive!!! #SemST,1
Hillary Clinton,@HillaryClinton Says the millionaire politician who accepts $$$ from countries that execute gays. #Hypocrite #WakeUpAmerica #SemST,0
Hillary Clinton,"#BernieSanders is running for president, don't the #democrats already have one really old guy running?? #SemST",0
Hillary Clinton,297 days until I can register to vote!!1 year 193 days until Election Day #RockTheVote #democrats #everyvotecounts #SemST,1
Hillary Clinton,"THEYRE NOT ""THUGS""  YOU #TEAPARTY RACISTS THEY ARE ""COMMUNITY REORGANIZERS"" !! #TCOT #baltimoreriots #SemST",2
Hillary Clinton,Hillary will get past the primaries cause Dem voters don't think she can do any wrong. But she will be beat in November #SemST,0
Hillary Clinton,@HillaryClinton loving the new colorful profile pic! #loveit #SemST,1
Hillary Clinton,"@HillaryClinton Did your rich Saudi donors, who execute gays, join the team? #Hypocrite #WakeUpAmerica  #SemST",0
Hillary Clinton,"Also, I finally moved to @FDCITY today! Will be much easier to get around going forward! #moving #SemST",2
Hillary Clinton,I think I am going to vote for Monica Lewinsky's Ex- boyfriends Wife #SemST,1
Hillary Clinton,And the working american tax payer keeps on paying for the unethical liberals who want to destroy this great country of ours. #SemST,0
Hillary Clinton,Hillary Clinton vs. Bernie Sanders primary will be like the brawl over applesauce at the retirement home. #ReadyForHillary #SemST,1
Hillary Clinton,Too many women in too many countries speak the same language ͢\91\84\91\EE of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women #SemST,1
Hillary Clinton,Too many women in too many countries speak the same language  of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women #SemST,1
Hillary Clinton,"Always aim high,work hard, & care deeply about what U believe in...when U stumble, keep faith. HILLARY CLINTON @Faith4Hillary #SemST",1
Hillary Clinton,"It's time that we move from good words 2 good works, from sound bites 2 sound solutions HILLARY CLINTON #HillaryClinton #SemST",1
Hillary Clinton,@TheDemocrats @DNCWomen I'm down to help for 2016 election. #SemST,1
Hillary Clinton,How many poor kids could $2.5 billion feed? #SemST,2
Hillary Clinton,@Norsu2 secret Clinton docs? gee WHAT a surprise! #SemST,0
Hillary Clinton,Too far @realDonaldTrump. That's just too fucking far. #BaltimoreUprising #Obama #SemST,2
Hillary Clinton,Hillary Clinton makes Nixon look like an amateur schoolboy #ClintonCash #ClintonFoundation #Clinton #SemST,0
Hillary Clinton,@thehill #MamaHillary is making the case here & just exclusively how to deal with complex social issues. #cnn #bbc #Mamaclinton #SemST,1
Hillary Clinton,".@GoldenTalon @johnmanko @CassandraRules  On the contrary, I am happy she will win. I enjoy seeing Liberal cities burn GO #SemST",1
Hillary Clinton,Whoever is up now let it be known that support for #MarcoRubio never sleeps! We promote the #NewAmericanCentury 24/7 #Texas #TX #SemST,0
Hillary Clinton,@Slate This is why Rand Paul will never be POTUS. #BaltimoreUprising #SemST,2
Hillary Clinton,"@_Poli_Ana_ No, she's got the #BlackLivesMatter vote w/o even talking to them.  Most blacks are brainwashed by @TheDemocrats #SemST",0
Hillary Clinton,If you're not watching @HillaryClinton's speech right now you're missing her drop tons of wisdom. #SemST,1
Hillary Clinton,A proper introduction of Hillary Clinton should begin with five words: Will the defendant please rise #WhyImNotVotingForHillary #SemST,0
Hillary Clinton,YES! Community policing is answer to rebuilding trust in our communities between law enforcement and the people they serve. #SemST,2
Hillary Clinton,Don't get it twisted. A major presidential candidate using her first policy speech to talk about mass incarcertaion. #SemST,0
Hillary Clinton,'Hillary-speak' campaign rhetoric is going to be the death of me. @jmarkwalk #SemST,0
Hillary Clinton,@HillaryClinton  A Rainbow logo? Did u know only 4% of the US is gay? (2010 Census). #WhyImNotVotingForHillary #SemST,0
Hillary Clinton,Saw a bit of @HillaryClinton 's speech & I was proud to hear her plans for policy improvements in our justice system. Thanks! #SemST,1
Hillary Clinton,@Anomaly100 I'm confident that will piss off a few white Anglo-Saxon Protestants!  Keep talking Jeb. #SemST,2
Hillary Clinton,@Upworthy @HillaryClinton It should be illegal for an employer to discriminate against their workers. #EqualityForAll #SemST,1
Hillary Clinton,"A body-cam on every cop, private servers for Cabinet Secretaries. #SemST",2
Hillary Clinton,@JohnKerry @BALWANIKAPIL @HillaryClinton @StateDept @tomperriello  I didn't realize #PayToPlayDiplomacy was such a big hit!  #SemST,0
Hillary Clinton,"@VRWCTexan WOW, she's one to talk #SemST",0
Hillary Clinton,RT @FutureTXLeader: Are y'all at #UTEP ready for #MarcoRubio in #2016 #Miners #LadyMiners #UniversityOfTexasElPaso #Rubio #New... #SemST,2
Hillary Clinton,RT @FutureTXLeader: Are y'all #TexasTech #RedRaiders ready for #MarcoRubio in #2016 #TTU #TexasTechUniversity #Rubio #Texas #N... #SemST,0
Hillary Clinton,RT @FutureTXLeader: Who in #CorpusChristi is ready for #MarcoRubio in #2016 #Hooks #CC #Texas #TX #361 #KeepTexasRed #GOP #Tea... #SemST,0
Hillary Clinton,"I've been doing my reading and I do have to to say, I'm wildly impressed by Hillary Clinton #SemST",1
Hillary Clinton,"@zacharyebell Thank you 4the follow. God bless you and those you love! God bless America, may she always be the land of the free! #SemST",2
Hillary Clinton,@BarackObama thanks for selling out all the workers who voted for you for pushing FastTrack #sellout #SemST,2
Hillary Clinton,As late as 2013 #HillaryClinton opposed marriage equality. #SemST,0
Hillary Clinton,@thehill all the more reason to vote #Democrat in 2016. #ACAworks #GetMoneyOut #RestoreTheVRA #Bernie2016 #waronpoverty #SemST,1
Hillary Clinton,RT @Glenn_Hegar: Follow if you stand against Hillary in 2016! #SemST,0
Hillary Clinton,I can vote in 2016 after all ayyyyyyyyyy #SemST,2
Hillary Clinton,"@jstines3 @WoodenThreat Open mouth, reveal heart-Margaret Sanger,architect for black genocide @larryelder @TheFive #HillarySoWhite #SemST",0
Hillary Clinton,I'm still so happy my voter ID came in the mail  #SemST,2
Hillary Clinton,Great convo last night w/ @schoolbus_soul & @zaksteib Great connections in #Waverly & on my #turf! #FellowsIA #CommitToCaucus #SemST,2
Hillary Clinton,#HillaryClinton is hiring #Monsanto lawyers to help her become President. The next president shouldn't be aided by Monsanto #SemST,0
Hillary Clinton,@marymorientes Love it. It happens in my world too! #SemST,2
Hillary Clinton,@Froquesha u get me that book yea?  #SemST,2
Hillary Clinton,RT @putterrod: @IngrahamAngle Republicans everywhere are looking for someone to lead. A leader not a liar. #SemST,0
