target,text,stance
stay_at_home_orders,"@EASTLA_NEWS In LA County ELA #1 in COVID-19 cases, Boyle Heights #2.",2
stay_at_home_orders,:notes::arrow_forward:Money @xtdadon cc @djchascolee On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@Reuters @BGI_Genomics None of that:ox::shit:.,2
stay_at_home_orders,:notes::arrow_forward:2stoopid @timayatimaya    On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@theheraldsun Stage 4 isn’t working at all,2
stay_at_home_orders,@myogiadityanath @narendramodi @AmitShah Sir it is a humble request to uh please promote all medical student to next session also... #promoteallmedicalstudents,2
stay_at_home_orders,:notes::arrow_forward:Gidi love @BankyW   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Mad @beatsbysarz @thisisWurlD  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@_ResearcherGirl @SethAbramson You have less than a 1% chance of catching COVID19 if you are under 60 and healthy.,2
stay_at_home_orders,@MightyRed_LFC Most definately! But always,2
stay_at_home_orders,"@DrTommyJohnDC Thank You!!
The Numbers everyone needs to see..",2
stay_at_home_orders,Drinking boba and eating popcorn :two_hearts: #FridayNightVibes,2
stay_at_home_orders,:notes::arrow_forward:Proper @KrizBeatz_ @alhajitekno @diamondplatnumz  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@Joy109 No it’s not,2
stay_at_home_orders,":play_button_selector::radio:  rock bottom @jray_oke
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",2
stay_at_home_orders,:notes::arrow_forward:Bad influence @omah_lay    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Naughty @Officialsoft_  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"Conspiracy theory alert

Is it pure coincidence that the only way NSW can host top sporting events usually held in Victoria (sporting capital of the world) is due to COVID?

.@GladysB .@DanielAndrewsMP is there something you'd like to tell us GB?
LOL ",2
stay_at_home_orders,:notes::arrow_forward:I'm the one @djkhaled @QuavoStuntin @justinbieber @chancetherapper @LilTunechi On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,":play_button_selector::radio: easy for me  @adaramtti
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",2
stay_at_home_orders,:notes::arrow_forward:Dance @2niteFlavour  On #Totorimuzik @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"@jayp_morgan 
@samuthemba 
@Alphonsoh99 
@AnneMbugua16 
@AmEugeneAnangwe 
@UshirikianoKe 
@DanielMaithyaKE 
@ItsJacksonKE 
@KE_Fridah 
@osumo_brad 
@RonnyReagan10 
@AggyMsupa 
May you people have a blessed Sunday :pray::pray::pray:.
#BeBlessed
#StaySafeStayHealthy",2
stay_at_home_orders,:notes::arrow_forward:Wake me up @RealRemyMa @LilKim  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Flenjo @lilkeshofficial @duncanmighty2  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Pawon @olamide    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@brandi_love Couldn't agree more they,2
stay_at_home_orders,:notes::arrow_forward:Beh Beh @alhajitekno @masterkraft_ On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Soco remix @torylanez @melli  On #Totorimuzik @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,":play_button_selector::radio: tell me why  @kingslee_kp
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",2
stay_at_home_orders,@bestnumberis69 @CBLifeCoach1 @joncoopertweets You are what you eat,2
stay_at_home_orders,:notes::arrow_forward:Assignment @Dj_consequence @Olamide  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:New York city girl @fireboydml On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:No envy @Evayungofficial     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,":play_button_selector::radio:  we run things @doctor_sonnie 
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",2
stay_at_home_orders,:notes::arrow_forward:Don't rush @YoungTandBugsey On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@latimes This is all BS,2
stay_at_home_orders,:notes::arrow_forward:Chairman remix @sirme_saco #grahamd  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@Pismo_B @becky_rln Poor baby,2
stay_at_home_orders,:notes::arrow_forward:Melanin @sautisol @patorankingfire   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Ginger @AirboyRado1 @burnaboy @cassper_nyovest On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Money @xtdadon cc @djchascolee On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@Talkmaster One word “Quack”,2
stay_at_home_orders,"#TheLounge with deejayfoxy
Np Tinga linga  @Iam_Ibkay
deejayfoxyone @sollazo1 
#RaypowerNigeria 
",2
stay_at_home_orders,:notes::arrow_forward:Mj remix @Badboytimz @IamMayorKun On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@NetflixIndia Never have I fever,2
stay_at_home_orders,:notes::arrow_forward:Blessing @chigul @phynofino @IamMayorKun   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Door @anyasafrica    On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Sponono @DjMaphorisa @wizkidayo  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Scatter @fireboydml  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Die for your head @durttyimusicNG On #Totorimuzik  #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@CherokeePhoenix Follow the safe Path.,2
stay_at_home_orders,"Over 1 Million COVID-19 cases were added globally in only 4 days. For reference, it took three months to reach the first 1 million cases globally.",2
stay_at_home_orders,:notes::arrow_forward:Fire @busysignal_turf  On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
face_masks,"@tiago21200 @jimscileppi @klc4_trump @KellyC7002 @OGKBEAR @Bonedaddy76 @MelanieMetz6 @Ggoodgirlsfirst @MarilynLavala @aliatra1968 @JayBird1545 @jdkitkat129 @PaleRider_1776 @southshore @adagioforstring @AnalyticalHeart @americandream09 @1st_ForceRecon @POTUSWarrior @marc_Q1 @MSPOA @SusanIverach @DrG_lovesMAGA @MeltingInMarana @BigErnie2020 @RogerFritz7 @20bean20 @deplorableGM @JP4141 @camayusa1 @Belle4Texas @TSH2_ @laura4USA @daughterUSA_Rev @FairyQ15 @TrumpQueen2 @Preciouslindy @Bonethumper @TawniBoyd @TawnieRaabe @notkristinj @GiaSails @fuji_forever @soul_katz @Glowysoe @DwayneMcpeak @dawncar78 @My_Caboose The main job of gov is to protect the people.When there's a mob burn and looting, I expect, no demand my Dem gov to protect my family, property and me. That is their main job and the Dems have failed to protect us. #ObamaGate  #AllLivesMatter #BLMTerrorists #EndShutDown",2
face_masks,"The left scares blacks with #racism, women with #sexism and rape, some people with #ClimateChange or #MassShootings, but FINALLY with a virus threat they found something that works to scare NEARLY EVERYBODY. #covid19 #WuhanFlu #ChineseVirus",2
face_masks,@LionelMedia I think it’s 9/11. But who knows?  #NWO #COVID19,2
face_masks,"@ThomasaMArnold1 Covid-19 is extremely contagious and is projected to cause 300,000 deaths in the U.S. by the end of the year.  So, yes... I am up in arms about that.  Furthermore, Covid-19 is expected to cause even more chronic illness, including chronic heart disease.",2
face_masks,"@JuddApatow The numbers are staggering.     

",2
face_masks,Good Morning! It’s Monday! New week and new opportunities!,2
face_masks,@cjtackett Sure it’ll spike in about 2 weeks.,2
school_closures,In these difficult times government can not ignore the sufferings of Private schools. We the teachers have not received our salary from past 3 months and may be for next few months too. Please do something to keep School and it's staff alive.,2
school_closures,"#covid19 aside, fuck yo kids",2
school_closures,"@politvidchannel Trump is the issue, he always has been His Own Worst Enemy!
Too late in the game now, he's toast! #DumpTrump2020 #GestapoTrump #TrumpVirus",2
school_closures,Dear Government you can go ahead with your idea of scrapping fees provided you are ready to give 10 times the amount paid (by teachers/Schools) as income tax last year as salary to educators and educating institutes,2
school_closures,If the fees are to high then bann the electricity bill and gas bills. Can you do this? How can you say this that fees are to high? If you want good education then you have to pay the fees. That's why people their first choice is private schools not government,2
school_closures,At the supermarket today I saw people make jokes about social distancing before giving each other a hug. This is not a hoax - take it seriously to protect everyone. #COVID19,2
school_closures,@joshi_speaks @zoneanthony @anubha1812 Where will school meet the deficiet? In Gujarat all the accounts are audited by FRC andthen fees is finalised. No surplus fund is given to schools to meet any contingencies like this.,2
school_closures,"Dont u think Staff Selection Commision should postpone its upcoming exams due to coronavirus ? 
#COVID19 
#postponeAllExams 
#postponeSSCexams #CoronaAlert #CoronaKoDhona",2
school_closures,The jobs of all the people who r working in schools r in stake now a days. Parents r not ready to pay even monthly fees.salary deduction is going on. many people lost their jobs due to insufficient funds.Govt should take some strict action to save education sector,2
school_closures,"We live in a democracy then why has the government taken its decision only after hearing a handful of people?  It is the government's responsibility to be fair &amp; hear from every stakeholder - be it parents, teachers, schools, children.",2
