target,text,stance
Donald Trump,RT veriphile: FF #Patriot --> Phil1863.  Thanks for following back!!  #Truth #Liberty #Justice #ProLife #ProIsrael #2A #Rise... #SemST,2
Donald Trump,Greece.... Bernie Sanders school of economics #greta #SemST,2
Donald Trump,Is one cup of coffee ever enough?! #COFFEE #SemST,2
Donald Trump,"@CNNPolitics @CNN if you spent as much time covering Bernie Sanders as you do Trump, Sanders would be ahead in every poll.   #SemST",0
Donald Trump,@xmoraldk Glad we have each other on Twitter along with our home/community lives. You guys ROCK! #BeBlessed #SemST,2
Donald Trump,"@business  ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS"" #lol #OhHillNo #StopHillary2016 #SemST",0
Donald Trump,@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH! #SemST,1
Donald Trump,"crazy-speak & how often/many times it's repeated are NOT mutually exclusive; c'mon chris; don't YOU be lazy, too...  @chrislhayes #SemST",0
Donald Trump,"Terrorist takes selfie post on media,USA bombs target, USA tells world how they did it so they they never have 2 repeat it. #SemST",0
Donald Trump,I'm confused?? An unarmed fugitive was shot this weekend while running from an officer.  No rioting? No dismissal? A hero?  #SemST,2
Donald Trump,#Trump is ruining a party quicker than the police! #gop #SemST,0
Donald Trump,@wpaulsen31 If a candidate seems to dumb to debate my paper boy hes not getting my vote #SemST,2
Donald Trump,Left-wing media trying to silence @realDonaldTrump? HAHAHA  Keep trying! Trump is NOT a career politician & he won't be bought!  #SemST,0
Donald Trump,"@mailandguardian There goes the Latino vote, Donald Dumb!! #SemST",0
Donald Trump,"Putting Our Marines on non US flagged Ships would be against everything that is America, for Gods sake end #Progressivism #SemST",2
Donald Trump,@haleyelenaa and his favourite beaches are probably in Acapulco and Cabo  #SemST,2
Donald Trump,@DannoHollister @D2243 @BreitbartNews It might be time for WE THE PEOPLE to declare Independence From the Federal Government! #SemST,0
Donald Trump,Of course @TheJuanWilliams is completely wrong on the @SCOTUS ruling on #obamacare . @MichelleFields is right! #SemST,2
Donald Trump,"Just so its not lost, today ISIS executed 74 children. To make it worse, our President was tweeting about basketball. #SemST",0
Donald Trump,@RSherman_25 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump #SemST,1
Donald Trump,Time for Texas & Oklahoma to think about a no fault divorce from the Divided States of America.   #TCOT #CCOT #tippingpoint #SemST,2
Donald Trump,"@GalaxySojourn until their welfare is cut, their freebies taken away the #plantationparty will always vote dem #SemST",2
Donald Trump,@RWSurferGirl it's not a racial tragedy nor an Islamic one either. Only patriots care for all. #SemST,0
Donald Trump,It's not a good week for #SemST,0
Donald Trump,@whitewolf2226 @mjgranger1 @BurdenoFreedom that's right I agree w/u girl #SemST,2
Donald Trump,Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand #SemST,0
Donald Trump,Hey #UniteBlue look at #Greece - that's America's future thanks to you and Obama adding 8 Triion in U.S. debt. #SemST,2
Donald Trump,No wonder they don't listen to us.  It must get awfully loud inside the echo chamber.  @ESPN @NBC @Macys @NASCAR #SemST,2
Donald Trump,"Without mexicans illegal or legal US shuts down,Your people will never be able to keep up with our hard workers. #WeAreMexico #SemST",0
Donald Trump,@Crypt1cality @ChrisCuomo Illegal aliens are destroying America and raping our women! #SemST,0
Donald Trump,@realDonaldTrump had a point and one the liberal media won't dare come close to! We have a fragile and wide open border!  #SemST,1
Donald Trump,"After a major stroke, 4 years later I'm still waiting. 15 mil are getting  free what I work for my whole life. #SemST",2
Donald Trump,@realDonaldTrump I hope and pray you get the nomination. America needs a man with a backbone! And one that can't be bought! #SemST,1
Donald Trump,Mexico sucks. What other conclusion is there for ppl to come here illegally?   #Mexico #SemST,2
Donald Trump,Honestly though @Macys you dumped Trump so now I'm dumping you. And I shop at your store A LOT. NOT ANYMORE BYE #SemST,0
Donald Trump,Fuck Macy's. Fuck your July 4th Fireworks. Fuck your Thanksgiving Parade. Fuck NBC. Fuck Univision. Fuck Mexico. Fuck all of you. #SemST,0
Donald Trump,"Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump  #SemST",1
Donald Trump,@_George_Lopez__ says there may be enough AMERICAN Racists to Elect Trump as President. I think he's right. Take back America #SemST,0
Donald Trump,@CNNPolitics @Eugene_Scott  Careful Donald. Don't get carried away. #SemST,0
Donald Trump,I am not sure who is coming from other countries but I will assume they must be bad cause I am rich. #SemST,2
Donald Trump,@docweiser01 @ericbolling @JonathanHoenig @MichelleFields Morning Doc! (hugs) #SemST,2
Donald Trump,@andersoncooper #AC360 @ac360 @ananavarro < WHY IS YOUR HISPANIC LATINO ASS SAYING @realDonaldTrump SAID DISGRACEFUL THINGS? #SemST,1
Donald Trump,"@realDonaldTrump suing Univision & NBC because they cut you off. UGH great political move, because we need a greedy President! #SemST",0
Donald Trump,"The moment you opened your mouth,  that was the end of your candidate trip! @realDonaldTrump #SemST",0
Donald Trump,"Gotta love everyone disliking @realDonaldTrump because he actually makes sense, and may even bring the country back to normal #SemST",0
Donald Trump,hey @Macys a whole bunch of us are going to sever ties with you.   #Macys #SemST,0
Donald Trump,Sad day America...what is going on? #LNYHBT #SemST,2
Donald Trump,"Cashinin A Block) Terror&4th July, terrorists win? B) Trump v NBC, Univision, Macy's C) Cuba D) WhiteHouseLights FNC 1130aET #SemST",0
Donald Trump,@lybr3 @MarcATL76 #Programmed ppl are so damn STUCK ON BS! Clinton is free walking behind a rope! BARS ARE NEEDED! PLZ! #SemST,2
Donald Trump,Maybe I was wrong. The government will probably ban football because someone is offended by the violent nature of the game #SemST,2
Donald Trump,"@MichelleFields ""It's not SCOTUS' job to fix up Congress's mess!"" #Cashinin #SemST",2
Donald Trump,"@foxnation read my lips , "" I am Nuts "" get out of people's personal life. #SemST",2
Donald Trump,@realDonaldTrump @ReillyCarole So he can outsource all our manufacturing to Mexico and China like he does his line. #hypocrite #SemST,0
Donald Trump,Trump believes in traditional marriage so strongly that he's been traditionally married 3x. He should teach a class or something. #SemST,0
Donald Trump,I'm Fonald Frump and EVERYBODY THINKS YOU'RE AN IDIOT.forPresident #SemST,0
Donald Trump,@luzcarolinarov @damian_becker Right-wing idiots in the US are capable of anything. Including voting for extreme racist #SemST,0
Donald Trump,I really hate these stunts.  We already know how ignorant the post-Reagan generations are.   #SemST,2
Donald Trump,@realDonaldTrump @Virginia4USA @ArtistdeeDd @HowardKurtz We all Mr. Trump. #usa  #SemST,0
Donald Trump,It's time for @Senate_GOPs @HouseGOP to start doing their jobs for US CITIZENS and stop giving in to @barackobama #SemST,0
Donald Trump,"Yo DEMOCRATS, #NYSE Halted-Down. Just another ""CRISIS"". What ya gonna do to NOT LET IT GO TO WASTE???????????????  #SemST",2
Donald Trump,Donald Trump isn't afraid to roast everyone. #SemST,1
Donald Trump,"@realDonaldTrump First sentence a must, but he'll NEVER be my President. #Truth will be revealed. He's an Indonesian citizen.  #SemST",0
Donald Trump,#FELLOW TEXANS WHO SHOP FIRE @MACY'S AND SHOP #DILLARD'S! #SemST,0
Donald Trump,". @SenatorKitchen @nbc how deeply offensive such comments are not only to Mexican-Americans, but Latino Americans in general. #SemST",0
Donald Trump,a clown who wants to be president #youcantdoit #MexicansAreChidos #SemST,0
Donald Trump,The California draught is a myth created by the government. The point was to conserve water for use in the war against ISIS. #SemST,2
Donald Trump,"@realDonaldTrump I am sorry Mexico sends people like Dylan Roof, Mitchelle Blair and David Sweat to the USA. #enemywithin #SemST",0
Donald Trump,"There is still more to be done to make this country strong, powerful and great again. #TrumpCarson2016 #SemST",0
Donald Trump,"Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking #SemST",0
Donald Trump,Now Coke believes in unicorns along with the libs #WakeUpCocaCola #TedCruz2016 #TheRightBrigade #SemST,2
Donald Trump,trump slogan : THEN IMPEACH ME #continuedontheback : start learning your own god damned government and THEN WHY DONT U RUN #SemST,0
Donald Trump,"Really @CNN? You're asking aloud whether a Mexican who lives down to a stereotype, validates the stereotype? #immigration #SemST",2
Donald Trump,@exjon @bjcowan1970 AMERICAN companies won't make them anymore #SemST,2
Donald Trump,@ForQ2 I guess @realDonaldTrump really doesnt like or respect any politicians. .I respect him even more for that. #SemST,1
Donald Trump,"For those that are not aware, there is a difference between corporate and personal bankruptcy. Look of Chapter 11 bankruptcy. #SemST",2
Donald Trump,"@rodrickgibbons @ByronYork @geoffcaldwell Maybe if we make it a Toll Bridge, we may recoup some of the welfare payments! LOL #SemST",0
Donald Trump,@realDonaldTrump Everyone is afraid to put a plan on the table for fear they'll be called a racist...America deserves better #SemST,1
Donald Trump,On #education @JohnKasich has no clue.. High standards only work if the kids do their work and their parents make sure of it. #SemST,2
Donald Trump,@seanhannity Rick Santorum Quit talking like a politician get mad the AMERICAN PEOPLE are MAD as hell #SemST,2
Donald Trump,"#PrezTrump had a great week, he's the BIG news story, mission accomplished. #tcot #TeaParty #SemST",1
Donald Trump,RT brutaltruth2682: Radical Islam is still a threat to the Western World!!!! #awareness #PATRIOT #UnitedWeStand #SemST,0
Donald Trump,@McAndles1 @OldRowRumors Hoobastank goes against Christ. Shame #SemST,0
Donald Trump,Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to sell me back to slavery! #SemST,0
Donald Trump,Can #nikkireed & #iansomerhalder stop fucking in public for 1 day. doing nothing for his image #attentionwhore he's worse than #SemST,2
Donald Trump,"So, Donald gets fired, but reverend Al is still employed. Both are idiots. Makes zero sense, #NBC #SemST",0
Donald Trump,"We are now witnessing possibly the most disastrous attempt to run for presidency ever, courtesy of @realDonaldTrump #Fail #SemST",0
Donald Trump,@realDonaldTrump keep it up Mr Trump-when the Dems and Repubs are attacking-you know your doing it right! #MakeAmericaGreatAgain #SemST,1
Donald Trump,.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it! #SemST,1
Donald Trump,@realDonaldTrump @ericbolling GOP wants to discredit Mr. Trump and his reputation clean like diamonds #usa #SemST,1
Donald Trump,"My Message To LGBT Rights Supporters: If You Hate America, Please Leave. #SemST",2
Donald Trump,"Would seem to me, if we can ban the Confederate flag we can ban the burning or stomping on Old glory! But that is OK!    #SemST",2
Donald Trump,"@conservacuck unfortunately the melting pot concept has been replaced by balkanization, now it's division not diversity #tcot #SemST",2
Donald Trump,@HarisSTR Howz greece heard u like to anal pound didnt think u were like that #SemST,2
Donald Trump,@realDonaldTrump let the haters run away. You can now see who  you're true supporters are. #SemST,0
Donald Trump,"One of the key problems today is that politics is such a disgrace, good people don't go into government. - @realDonaldTrump #SemST",1
Donald Trump,@johnnydollar01 @kilmeade That there can be complete #ASSHOLES like #SemST,0
Donald Trump,@realDonaldTrump Any more campaign stops in Chicago anytime soon? Good luck! #SemST,1
Donald Trump,@JebBush and @marcorubio cannot speak their minds b/c they are paid 2 keep things pc. @realDonaldTrump ANSWERS TO NO ONE! #SemST,1
Donald Trump,"@CindyReynolds I have to turn the channel, all I can do is stare at that nest on his head. #SemST",0
Donald Trump,@EWDolan #DoubleBlindJepordy What is you keep my wife out of the GOP Primary and I'll keep your wives out of it too!  #Bam! #SemST,2
Donald Trump,@BraveConWarrior stories like this make think PATRIOTS are at the end of the string. all kinds of shit is going to hit fan #SemST,0
Donald Trump,@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH #SemST,1
Donald Trump,Just because you own a casino (bankrupt) doesn't mean your family didn't immigrate too #America #SemST,0
Donald Trump,@meetthepress @ron_fournier @realDonaldTrump Typical Liberal Media. Trump has now evolved. He is now non Mexican Pro Life. #SemST,0
Donald Trump,what is it with the pple who enjoy harassing me by writing captions on my photographs @Lrihendry? #scientology    #hurtful #SemST,2
Donald Trump,What are your favorite conservative blog sites and why?  #tcot #RedNationRising #CulturalRot #SemST,2
Donald Trump,The Sheriff of #SFO is a total idiot.  #FollowTheLaw #SanctuaryCity #SemST,2
Donald Trump,@NBCNews @realDonaldTrump or the white house!! #trumpforpresident #SemST,1
Donald Trump,#NothingMoreAmericanThan complaining about Mexicans when you've been marketing off their labor. #SemST,0
Donald Trump,The more Big&Rich hates @realDonaldTrump The more Little&Poor follows him 3103K  @HillaryClinton 3810K #Election2016 #Hillary2016 #SemST,0
Donald Trump,Tuesday AM #TrumpDump on horizon. I can see Chris Christie being victim. NBC for sure. Anyone else? #TellingItLikeItIs #SemST,0
Donald Trump,"Unlike Obama, @realDonaldTrump doesn't need a teleprompter.  #SemST",1
Donald Trump,delusional - adjective  1. having false or unrealistic beliefs or opinions 2. Donald Trump  #presidentialelection2016 #SemST,0
Donald Trump,@soxsher @Lrihendry @realDonaldTrump  Please make it right again! #SemST,1
Donald Trump,@realDonaldTrump keep it up Trump we love you #MakeAmericaGreatAgain #BoycottMacys #boycottnbc #SemST,1
Donald Trump,"Please, understand that Donald Trump mouth is full of shit due to his Mexican maid having access to his toothbrush. #SemST",0
Donald Trump,We have become a nation where decisions are based on feelings and not on facts.  #tcot #ycot #SemST,2
Donald Trump,"@boxxers06 This may be true. However, many Americans also travel to these and other places to do the exact same thing.  #SemST",2
Donald Trump,I'll believe it when I see it. #BringBackOurUranium #SemST,2
Donald Trump,"#SCOTUS rules they can rule anything they damn well please, regardless of We The People. Welcome to #tyranny.   #USA #SemST",2
Donald Trump,Thinking about deactivating my personal facebook account 'cause it's too liberal for me. Liberalism is a mental disorder. #SemST,2
Donald Trump,Who among us has never defamed an entire country on nat'l television while declaring candidacy for president? #perspective #SemST,0
Donald Trump,"@NBC to #Trump: ""HOW DARE YOU POINT OUT THAT OBAMA CAUSES 1000 GIRLS TO BE RAPED EVERY MONTH CROSSING INTO USA!""  #ccot #tcot #SemST",0
Donald Trump,@marypatriott @steph93065 @RealJamesWoods why not feed these disgusting s.o.b to the Muslims they would love em. #SemST,2
Donald Trump,Important part of platform.  Make it illegal to talk during #TrueDetective  #GOP #Election2016 #SemST,0
Donald Trump,"@realDonaldTrump Now that you're the leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain #SemST",1
Donald Trump,"Do Gay people understand that if #ShariaLaw comes, those Marriage Licenses target them for death? - Dr. Samm   #LovesWins  #SemST",2
Donald Trump,The whole Latino community will not be voting for #SemST,2
Donald Trump,@NBCNews political correctness is killing the country! The Don is telling the truth! #SemST,1
Donald Trump,@nytpolitics and will stop Illegals from killing our citizens. #SemST,0
Donald Trump,"Matters more today, then last week or yesterday.  IF YOU SEE SOMETHING SAY SOMETHING.  Bad is not even a word yet. #SemST",2
Donald Trump,@realDonaldTrump Really? The perfect definition of ignorance... The perfect example of someone who does not know reality... #SemST,0
Donald Trump,@realDonaldTrump is the only candidate who has the backbone to get our #country back on the #rightpath #SemST,1
Donald Trump,"If a liberal brings up Immigration, hit em with the ""TRUMP"" card! #trumpforpresident #Trump #tcot #SemST",1
Donald Trump,"@Reince @SharonDay @realDonaldTrump @tedcruz @JebBush Wshgton Cartel, incompetent GOP leaders support losers like Romney, McCain! #SemST",0
Donald Trump,he was getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016 #SemST,0
Donald Trump,I almost got myself grounded for not agreeing with my parents on marriage equality. #USisnotatheocracy #SemST,2
Donald Trump,"RNC Chairman pleads with Trump to tone it down. I say, Ramp-it-up #SemST",1
Donald Trump,Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico #SemST,1
Donald Trump,"Making matters worse, NBC canceling Apprentice replacing with Mind of Mencia reruns #comedycentral #NBC #SemST",2
Donald Trump,"@realDonaldTrump they may be dumping you now, but when you're president they'll be begging for your business. #SemST",1
Donald Trump,@JeffYoung @ThePatriot143 I fully support full repeal. I will work for candidates who I believe will make it happen! #SemST,2
Donald Trump,@MoveOn Go screw yourselves & take Killary with you! Bring your bully shit to Florida and see what happens! #boycottMoveOn  #SemST,2
Donald Trump,What happens first? Yellowstone blows or GOP prez candidate calls Trump racist? #SemST,0
Donald Trump,@realDonaldTrump  I like Mexicans who come to US legally.  #IStandWithTrump #SemST,1
Donald Trump,"@BillKristol GOP, Dems & Media are all scared of Trump. I am thoroughly enjoying the hand-wringing and hysterical name calling. #SemST",1
Donald Trump,@toddstarnes Marriage is designed and defined by God. No mortal man can change it. Praying for our country  #ccot #PJNET #SemST,2
Donald Trump,@realDonaldTrump is the most repulsive narcissist on the planet. #SemST,0
Donald Trump,@BillGates Can you reset my Windows 98 password?? #SemST,2
Donald Trump,Lying to justify political correctness is still nothing but a lie.   #Teaparty #SemST,0
Donald Trump,"Political policies are reversible, genetics are not. That's why we must defend our borders from the third world.   #SemST",0
Donald Trump,@inspirationguy U r a LOSER and jealous of me cos I'm RICH #TrumpWillBeThePrezCosWinningIsAllHeDoesUnlikeYouLosersAlsoBanTheTacos #SemST,0
Donald Trump,I wonder if Trump's campaign manager is still just drinking or have they moved on to harder stuff. #SemST,0
Donald Trump,"@realDonaldTrump Let's face it, we've become a passive, inert nation controlled by thugs, and redistributionists. #SemST",1
Donald Trump,A vote against Trump is a vote against America #SemST,1
Donald Trump,"@PoliticalLaughs Meanwhile, derelicts, deviants, and bedlam thrive under Obama. #SemST",0
Donald Trump,"@realDonaldTrump people are scared to hear the truth and that's why they fear you. If you don't tell it like it is, no one will. #SemST",1
Donald Trump,"Normalize relations with ISIS for our economy, @ericbolling would you do it? there is a line what we should do for money. #SemST",0
Donald Trump,@realDonaldTrump Don't let the @GOP tell you how to run!  #America doesn't need another politician.  #MakeAmericaGreatAgain only #SemST,1
Donald Trump,"If my only impression of the US was Donald Trump, I think I would hate it. #SemST",0
Donald Trump,@GoAngelo it's obvious Macy's and NBC and ESPN and ... are chokers. #Trumpisassclown #SemST,0
Donald Trump,"@RealDonaldTrump I feel the truth when Mr. Trump speaking, people need to understand who really cares about America #SemST",1
Donald Trump,"@KidDynamiteBlog Between #Hillary2016 ""a sadistic psychiatric nurse let loose in a lunatic asylum"" & #bush16 ppl may vote #Shit! #SemST",2
Donald Trump,"Finally a highly intelligent, economically competent contender for The President. TRUMP #Trump #realdonaldtrump #SemST",0
Donald Trump,"@seanhannity @BobbyJindal He would be great Vp for Trump.. 2 of  kind,#MakeAmericaGreatAgain , #SemST",0
Donald Trump,@realDonaldTrump Go get 'em Mr. Trump!!! #SemST,1
Donald Trump,I like many entries in the 2016 Presidential race; but no one is more accomplished than Donald Trump. His cabinet will be full. #SemST,1
Donald Trump,@alexisgoldstein @alexfrangos #BusinessMatters @BBCWorldBiz @bbcworldservice midnight gmt #Grexit #Obamacare #ironmaiden #SemST,2
Donald Trump,Donald Trump for president? I can dig it.  #SemST,1
Donald Trump,"@AC360 @barbarastarrcnn Erasing history will not cure the hatred heart, it only takes one person to stir the fires #CCOT #SemST",2
Donald Trump,@CNNPolitics @jaketapper @GovernorPerry @SaraMurray Not enough. #SemST,2
Donald Trump,571 Days Left Until Obama Leaves The White House. #SemST,2
Donald Trump,"We the people has become ""We the sheeple""  #SemST",2
Donald Trump,@Ehsan_Kassim It's time we make the Housewares department great again #SemST,0
Donald Trump,Imagine looking out at the world and the America Obama has created while thinking things are better?  My god...  #tcot #PJNET #SemST,2
Donald Trump,"@BlissTabitha No, stand up for America, fiscal responsibility, strong defense, less transfer of wealth, less government. #SemST",2
Donald Trump,@peddoc63 @realDonaldTrump So I guess Univision is Fair & Balanced. These are the people that R helping shape USA! #SemST,0
Donald Trump,What's @realDonaldTrump wife's Twitter handle? I need to ask her if his balls are made of brass...I'm certain they are.   #NoHomo #SemST,0
Donald Trump,"Honestly I am gonna watch #Univision so much more now, just to support the network against #SemST",2
Donald Trump,I don't even recognize America anymore. #scary #SemST,2
Donald Trump,@realDonaldTrump Just watched you on @FoxNews. You are awesome! You have my vote! #MakeAmericaGreatAgain #SemST,1
Donald Trump,@Radiocop @DrLefever Low Info Voters are still clueless to the fundamental transformation Obama said he would inflict. #tcot #SemST,2
Donald Trump,@kupajo33 @ChrisChristie we don't need him! #SemST,0
Donald Trump,@HuffingtonPost He probably DOES have facts! #SemST,0
Donald Trump,Guys I'm not feeling well so no #Hannity tweeting for me tonight. Not sure if I'll do #CashinIn in the morning either. Sorry. #SemST,2
Donald Trump,"@BretBaier #CandidateCasino #Trumps the real deal, hand him the wheel, he can drive &make the climb to take #US up the hill. Vote #SemST",1
Donald Trump,Donald Trump stays roasting on Twitter  #SemST,0
Donald Trump,#BREAKING: Greece is now in arrears to the International Monetary Fund on a payment of almost 1.6 billion | Coming To America #SemST,0
Donald Trump,ENOUGH. 4FAR 2LONG  2% of pop. has dictated 2the 98% due 2fear by PCpolice/afraid 2b called a bigot/racist. NO MORE!  #ccot #SemST,0
Donald Trump,Isis celebrates Islam with 3 terror attacks overseas. BO wants 2 disarm Americans so Isis can mow us down at will. #tcot #SemST,2
Donald Trump,"That 5-mile run yesterday? Yeah, we're feeling it this morning. #FeelTheBern #MoreCleverHashtags #SemST",2
Donald Trump,@NBCUniversal maybe you could have a reality show trying to find a new host of celebrity apprentice #YoureFired #SemST,0
Donald Trump,"@ZekeJMiller @Reince @SharonDay GOP plan to stop Trump? LOL Maybe they can put up loser candidates like Romney, McCain and Jeb! #SemST",1
Donald Trump,RT veriphile: Follow #Patriot -->  TheresaMurrano.  Thanks for following!!  #Truth #Liberty #Justice #2A #ProLife #IStandWit... #SemST,2
Donald Trump,@TMZ trump a guy born with a silver spoon up his ass who has never done a hard days work in his life  #DumpTrump #YoureFired  #SemST,0
Donald Trump,Liberals are winning the battle of the mind by indoctrinating low IQ & youth of #America through #MSM & social media #SemST,2
Donald Trump,Why is it wrong when Trump is stating facts about illegal immigrants??? He is 100% Right #SemST,1
Donald Trump,Hey @MayorGregor thanks for letting a racist bigot build a giant tower with his name on it downtown. Real proud of ya. #SemST,0
Donald Trump,@Colin_McManus7 2016 is the first election I can vote in and I am proudly voting for @realDonaldTrump #trumpforpresident #SemST,1
Donald Trump,More people should pay attention to the Greek situation cuz it's the first dominoe to fall #Grexit #tcot #SemST,2
Donald Trump,"@UPROXX good,, trumps speaking of illrgal immigrants,,, its her loss #SemST",0
Donald Trump,@NachoQuesado @kevinsnebula @iconogasmic @Anarkitteh @alaindebotton Your Fired! #yourfired #UpWithTrump #SemST,1
Donald Trump,"@realDonaldTrump you know that middle class is Latino's, right? You just shitted all over that working class you claim to need. #SemST",0
Donald Trump,I would be so embarrassed if @realDonaldTrump were my dad. My dad was #conservative #Marine but not stupid or unkind. #yuck #SemST,0
Donald Trump,White terrorism is alive and well #SemST,2
Donald Trump,@realDonaldTrump  WE WANT TRUMP! WE WANT TRUMP! WE WANT TRUMP!!! #MakeAmericaGreatAgain #SemST,1
Donald Trump,If the Obama cabinet was on the apprentice who would you fire?  Kerry was the answer. #talkcityclub #SemST,2
Donald Trump,Obama is Liberalism's false idol. Reject that P.O.S. #VoteOutRino's #BoycottMSNBC #VoteCruz #MichelleObamaIsAMan #SemST,2
Donald Trump,Why are free market conservatives behind a multiple bankruptcy candidate who wears makeup. Gives us real conservatives a bad name #SemST,0
Donald Trump,@USAlivestrong @scottscameron @ljmljm55 @blondygirl1 @eavesdropann @autumkat @texasflutegal 100% Support #Trump.. #SemST,1
Donald Trump,"@mdsbarry ILLEGAL ALIENS come to US collect welfare and social security, its time to #MakeAmericaGreatAgain SECURE OUR BORDERS  #SemST",0
Donald Trump,Trump is a Non-Establishment candidate.  I like it!  #MakeAmericaGreatAgain #SemST,1
Donald Trump,@FNC_Ladies_Rule @MichelleFields @JonathanHoenig @JessicaTarlov Can't wait to get home and see the episode.  #SemST,0
Donald Trump,These noodles on my head are so hard to comb! #SemST,0
Donald Trump,"@msnbc @chefjoseandres good riddance to bad rubbish, #SemST",2
Donald Trump,With his immigration policies pwr drunk #Obama is setting himself up 2 b prez of Mex when he gets evicted from WH  #tcot #SemST,2
Donald Trump,The Leftist Liberals are starting an internal war within America. #SemST,2
Donald Trump,"The only reason people have a problem with @realDonaldTrump is because he speaks the truth, which offends the soft Americans. #SemST",0
Donald Trump,@Macys not selling Trump because he voices his opinion.. What happy to freedom of speech.. I'll never shop at @Macys again.. #SemST,0
Donald Trump,@thehill you continue to shoot yourself in the foot. I guess this is for entertainment purposes only! #SemST,2
Donald Trump,Unfounded data/support for such drastic claims to be made against Mexico & all its ppl sorry guys I guess I rape & sell drugs #SemST,0
Donald Trump,GRATE TWO SEE @realDonaldTrump GET TUFF ON BOARDER CONTROL!  HAS MY VOTE IN 2016!  #TCOT #ILLEGALSSTOLEJOBS #SemST,1
Donald Trump,@ericbolling let @MichelleFields loose on @TheJuanWilliams when he makes idiotic unsubstantiated statements. #CashinIn #SemST,2
Donald Trump,I just cancelled my reservation at the Trump hotel in Las Vegas.  I hope like minded people intolerant of bigots do the same #SemST,0
Donald Trump,Did anyone cut ties with Senator Lindsey Graham when he called all Iranians liars? NO.  #SemST,0
Donald Trump,#ProgressiveCommandment:Criminals need short sentences & cushy jails in order to rehabilitate them!#tcot @ericbolling #Greta #SemST,0
Donald Trump,Everything Donald Trump said was 100% true though. #SemST,1
Donald Trump,"@WashTimes @billpostmus #CONGRESS approve this already! Let President veto, then overturn his veto. #SemST",0
Donald Trump,If Donald Trump is elected president I'm moving to Nunavut to get away from these retards #Trump #SemST,0
Donald Trump,@realDonaldTrump You go get em Donald!  The real folks are with you 110% #SemST,0
Donald Trump,@TPM Forget #AnnCoulter. Faux's #Hannity & #KellyFile have an endless supply of ignorant #GOP summer interns. #RWNJ #tcot #SemST,0
Donald Trump,@realDonaldTrump you're not playing to win this = #SemST,0
Donald Trump,@Reince & GOP You built that  -----> #SemST,2
Donald Trump,RT @_CFJ_: RT @bcwilliams92 Let's get this CLEAR! I DID NOT I REPEAT DID NOT vote on TPP  ~ Ted Cruz #CruzCrew... #SemST,2
