target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,#HylantGroup Anthem-Cigna Health Insurance Merger Blocked by Federal Courts  . Read Blog: https://t.co/ZZdAuCCm4c,0,wtwt,17.0,2.0,5.882352941176471,4.323429370591284,0.9411764705882352,0.8823529411764706,0.0588235294117647,0.5294117647058824,0.7058823529411765,0.0,0.0,0.0,0.0,1.0,0.0555555555555555,0.1176470588235294,11.5,3.5,0.0,0.0,0.0,0.048104528337717,0.0107910195365548,0.6021118760108948,0.1135718673467636,0.0013629177119582,0.2100027799606323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,Comcast May Have Complicated The Disney Fox Deal https://t.co/mwReeHIaAj,0,wtwt,11.0,1.0,5.818181818181818,4.344655689217643,1.0,1.0,0.1818181818181818,0.4545454545454545,0.7272727272727273,0.0909090909090909,0.0,0.0,0.0,1.0,0.3333333333333333,0.0909090909090909,11.5,0.0,0.0909090909090909,-0.5,1.0,0.0931753367185592,0.0130691062659025,0.0125366598367691,0.4549182057380676,0.0037475223653018,0.0907206088304519,0.0,0.0,0.0,0.0,0.0,0.0,0.9689093828201294,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Bernie Sanders,"i have been telling you the same thing since 2016 - we don't go to rallies, we're busy working - we don't ask for free anything, we pay our bills - we don't go around the web bullying people - we. do. not. forget. #Bernie",0,pstance,56.0,5.0,3.1607142857142856,1.9436415170855903,0.6607142857142857,0.5178571428571429,0.375,0.2678571428571428,0.1428571428571428,0.2678571428571428,0.0535714285714285,0.0714285714285714,0.1428571428571428,1.0,0.5357142857142857,0.0714285714285714,15.941463414634146,16.0,0.125,0.1666666666666666,0.4083333333333334,0.0601400509476661,0.0066809807904064,0.9262262582778932,0.0040894150733947,0.0005774599267169,0.0012581145856529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Legalization of Abortion,Those who wonder what they would have done had they lived at the time of some terrible injustice now know the answer -P. Hitchens #SemST,0,semeval,26.0,1.0,4.307692307692308,1.8557443202792028,0.9230769230769232,0.8461538461538461,0.5,0.1153846153846153,0.2307692307692307,0.2307692307692307,0.0384615384615384,0.0384615384615384,0.0769230769230769,1.0,0.5769230769230769,0.0384615384615384,9.264,0.0,0.0384615384615384,-1.0,1.0,0.0578618757426738,0.0014616680564358,0.92918860912323,0.0055897370912134,0.0010644546709954,0.0038991444744169,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,"Aetna, Humana extend acquisition deadline https://t.co/fQh12HDQP5",0,wtwt,9.0,1.0,6.666666666666667,4.69041575982343,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,16.3,0.0,0.0,0.0,0.0,0.0169275682419538,0.0411812923848629,0.0225229244679212,0.036370825022459,0.0009941841708496,0.2480257898569107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"Justice Department to challenge two proposed mergers among health insurers: Anthem and Cigna, and Aetna-Humana deal: https://t.co/aFqeWPHzIo",0,wtwt,22.0,1.0,5.636363636363637,3.925967796670761,0.8636363636363636,0.7727272727272727,0.1363636363636363,0.4090909090909091,0.5,0.0909090909090909,0.0,0.0,0.0,1.0,0.2272727272727272,0.0454545454545454,12.3,0.0,0.0,0.0,0.0,0.4843376576900482,0.018451664596796,0.0893108621239662,0.0441587083041667,0.008535886183381,0.0649802535772323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"Retweeted Nightline (@Nightline):

DOJ and state attorneys general sue to block Anthem’s acquisition of Cigna and... https://t.co/BYbQTMLmcD",0,wtwt,26.0,1.0,4.730769230769231,3.908154121711841,0.8846153846153846,0.7692307692307693,0.1923076923076923,0.4615384615384615,0.5,0.0769230769230769,0.0769230769230769,0.0,0.0,1.0,0.2272727272727272,0.1538461538461538,13.5,0.0,0.0,0.05,0.5,0.3470948040485382,0.0169722978025674,0.0234762374311685,0.2563137412071228,0.0029005596879869,0.0894882008433342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Bernie Sanders,Thank GOD! For a minute I was worried she would endorse #BernieSanders #Bernie,0,pstance,16.0,2.0,4.125,3.1399641717701177,0.9375,0.875,0.3125,0.1875,0.3125,0.1875,0.0,0.0,0.125,1.0,0.375,0.0625,4.91076923076923,4.5,0.0625,0.0,0.0,0.0031425626948475,0.0041324496269226,0.9844200015068054,0.0016663558781147,0.0001870548148872,0.0056785782799124,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.9230769230769232,0.0,0.0769230769230769,0.0,0.0,test,0
entertainment,#Comcast May Make Try To Outbid #Disney For #Fox https://t.co/j6GlHN9tZp https://t.co/dCzplFSdt6,0,wtwt,18.0,1.0,4.777777777777778,4.708804466759354,0.7777777777777778,0.6111111111111112,0.1111111111111111,0.7222222222222222,0.5555555555555556,0.0,0.0555555555555555,0.0,0.0,1.0,0.2857142857142857,0.1111111111111111,14.7,0.0,0.0555555555555555,0.0,0.0,0.0353300832211971,0.0283051934093236,0.5208855271339417,0.372470498085022,0.0011196814011782,0.026937011629343,0.0,0.0,0.0,0.0,0.0,0.0,0.958540976047516,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Hillary Clinton,I dont understand the people that bash Donald Trump but take Hillary Clinton seriously #SemST,0,semeval,16.0,1.0,4.9375,2.4358969087381346,1.0,1.0,0.25,0.0625,0.375,0.25,0.0,0.0625,0.0625,1.0,0.3529411764705882,0.0,9.92666666666667,0.0,0.0625,-0.3333333333333333,0.6666666666666666,0.0452661514282226,0.0033160301391035,0.9402814507484436,0.0052002691663801,0.0005961037822999,0.0028856571298092,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Atheism,"RT @ACatholicPrayer: Holy Trinity, one God, Have #mercy on us. #Catholic #SemST",0,semeval,20.0,2.0,3.4,3.367491648096548,0.85,0.75,0.1,0.4,0.45,0.0,0.05,0.0,0.05,1.0,0.2105263157894736,0.05,5.806666666666668,4.0,0.0,0.0,0.1,0.0110482452437281,0.5646563172340393,0.390983372926712,0.0276452358812093,0.0009163321810774,0.0018981939647346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,CVS ordered to defend closing Aetna deal https://t.co/NANsMY18oF,0,wtwt,10.0,1.0,5.7,4.220189569201839,1.0,1.0,0.1,0.5,0.6,0.2,0.0,0.0,0.0,1.0,0.125,0.1,11.1,0.0,0.1,0.0,0.0,0.3669240176677704,0.0054220459423959,0.054464466869831,0.1525811105966568,0.0053451899439096,0.1229903176426887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Court upholds decision to block $54B Anthem-Cigna merger reports @erindietsche @AnthemInc @Cigna #HealthInsurance https://t.co/VpGgUwBds1,0,wtwt,21.0,1.0,5.904761904761905,4.71981397842433,0.9047619047619048,0.8571428571428571,0.0476190476190476,0.5238095238095238,0.6190476190476191,0.0952380952380952,0.0476190476190476,0.0,0.0,1.0,0.0555555555555555,0.0476190476190476,15.8,0.0,0.0,0.0,0.0,0.1434739083051681,0.0174331404268741,0.8021960258483887,0.0216386206448078,0.0003614156739786,0.0106772957369685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Bernie Sanders,"And IMHO almost as important is because #Sanders himself said he would release those medical records, now he says no. So he flat out lied to Americans about it. Remind you of anyone regarding their taxes? Not good start to rebuilding trust",0,pstance,47.0,4.0,4.212765957446808,2.422730745331189,0.9148936170212766,0.851063829787234,0.4468085106382978,0.1063829787234042,0.1702127659574468,0.1702127659574468,0.0638297872340425,0.1063829787234042,0.1489361702127659,1.0,0.5319148936170213,0.0638297872340425,6.48595238095238,5.5901699437494745,0.0851063829787234,0.00625,0.43125,0.3057675063610077,0.0039412616752088,0.5656734704971313,0.0596376433968544,0.0052731586620211,0.0403670258820056,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
Donald Trump,#Trump talks about a caravan as if its full of #rapists and #murderers. But this week shows we need to focus on the white (or this who think theyre white) right-wing whackos...who have guns. Thats if we want to live. #GOP #Republicans #POTUS,0,pstance,56.0,4.0,3.5535714285714284,2.298443905722979,0.7678571428571429,0.625,0.375,0.2678571428571428,0.2142857142857142,0.125,0.0535714285714285,0.0,0.0535714285714285,1.0,0.4166666666666667,0.1071428571428571,3.13144186046512,6.94172168845741,0.1607142857142857,0.121590909090909,0.2625,0.0813753455877304,0.0020487841684371,0.911125421524048,0.0028817129787057,0.0007389062666334,0.001061943359673,0.0,4.0,0.0,0.0,0.0,1.0,0.9511447548866272,41.0,1.0,0.0,0.0,1.0,0.9534883720930232,0.0232558139534883,0.0,0.0,0.0232558139534883,test,1
Bernie Sanders,"#Breaking Bernie #Sanders won #Utah, his 3rd victory of Super Tuesday. He also carried the state in 2016. @nytimes #Diplomacy140",0,pstance,28.0,3.0,3.892857142857143,2.7946285942128046,0.8571428571428571,0.7857142857142857,0.2142857142857142,0.2857142857142857,0.3214285714285714,0.1071428571428571,0.0,0.0714285714285714,0.0714285714285714,1.0,0.2222222222222222,0.0714285714285714,7.779999999999998,3.6817870057290873,0.0,0.1666666666666666,0.3333333333333333,0.0398718006908893,0.0241560824215412,0.9030579924583436,0.0174824930727481,0.0004730672226287,0.0111733442172408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,DC District Court judge to block Anthem-Cigna merger: report | Telehealth and Telecare Aware https://t.co/P1hULmyUXd via @telecareaware,0,wtwt,21.0,1.0,5.666666666666667,4.268749491621899,0.9523809523809524,0.9047619047619048,0.0952380952380952,0.4285714285714285,0.6190476190476191,0.0952380952380952,0.0476190476190476,0.0,0.0,1.0,0.15,0.0476190476190476,7.6,0.0,0.0,0.25,0.25,0.1026952341198921,0.0517882034182548,0.0496412999927997,0.0953164994716644,0.0011031972244381,0.2087071388959884,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Anthem-Cigna merger expected to be blocked https://t.co/1AJmDo32T3,0,wtwt,9.0,1.0,6.666666666666667,4.898979485566356,1.0,1.0,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,1.0,0.2222222222222222,0.1111111111111111,14.3,0.0,0.1111111111111111,-0.1,0.4,0.4229278564453125,0.004222132731229,0.0225418824702501,0.4183126986026764,0.0071619134396314,0.0402777381241321,0.0,0.0,0.0,0.0,0.0,0.0,0.9707775115966796,6.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,,1
entertainment,"AXIOS: Comcast, Verizon also considering Fox acquisition, following report Walt Disney was interested
https://t.co/kIcDDIhGfS",0,wtwt,19.0,1.0,5.894736842105263,4.140871213214935,0.8947368421052632,0.7894736842105263,0.0526315789473684,0.4210526315789473,0.5263157894736842,0.1578947368421052,0.0526315789473684,0.0526315789473684,0.0,1.0,0.1111111111111111,0.0526315789473684,20.6,0.0,0.0526315789473684,0.125,0.3,0.0162311103194952,0.0865432024002075,0.0401979684829711,0.0300007723271846,0.0027997563593089,0.3923880755901336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,YTD @TimGreaney talks  #DOJ tactical advantage: US Sues to Block Anthem-Cigna and Aetna-Humana Mergers  @nytimes https://t.co/b23eQcSi7a,0,wtwt,22.0,1.0,5.409090909090909,4.302843572559588,0.9090909090909092,0.8181818181818182,0.0909090909090909,0.5,0.5454545454545454,0.1363636363636363,0.0454545454545454,0.0,0.0454545454545454,1.0,0.125,0.0454545454545454,14.3,0.0,0.0454545454545454,0.0,0.0,0.1731718480587005,0.0441553778946399,0.519149899482727,0.2467293292284011,0.0007672078791074,0.011800249107182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,Disney: Rival Bidder Offered $34.41/Share For Fox Assets,0,wtwt,10.0,1.0,4.9,2.879236009777593,1.0,1.0,0.1,0.4,0.5,0.0,0.1,0.0,0.0,1.0,0.0833333333333333,0.1,4.9,0.0,0.0,0.0,0.0,0.0250658076256513,0.0949829295277595,0.0059759919531643,0.0456584952771663,0.0029929084703326,0.3331493735313415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,DOJ should closely examine whether the #CVSAetna merger will result in substantial access issues for patients who w… https://t.co/mEOaF5aKzN,0,wtwt,22.0,1.0,5.545454545454546,3.5384546283688296,1.0,1.0,0.2727272727272727,0.2727272727272727,0.3636363636363636,0.1363636363636363,0.0454545454545454,0.0454545454545454,0.0,1.0,0.3333333333333333,0.0454545454545454,11.9,0.0,0.0909090909090909,0.0,0.0,0.0327319465577602,0.0037886705249547,0.8866235613822937,0.0441541448235511,0.0007566033746115,0.0130970049649477,0.0,0.0,1.0,1.0,0.0,0.0,0.9650770425796508,17.0,0.0,0.0,2.0,0.0,0.8947368421052632,0.0,0.0,0.1052631578947368,0.0,,0
healthcare,Express Scripts shares take big hit on news of Carl Icahn buying stake in Cigna. $ESRX https://t.co/l1CaZWhGZo https://t.co/dLcr9S1GAK,0,wtwt,24.0,2.0,4.875,4.085671099505359,0.9166666666666666,0.8333333333333334,0.125,0.5,0.5,0.0833333333333333,0.125,0.0,0.0,1.0,0.2,0.125,11.5,6.0,0.0,0.0,0.1,0.4107175171375274,0.0200263578444719,0.1273395717144012,0.2859430909156799,0.0017462677787989,0.1284333914518356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"U.S. judge blocks Anthem-Cigna health insurance merger, saying likely would bring higher costs, less competition. https://t.co/D6ykQ9Rw8d",0,wtwt,21.0,2.0,5.809523809523809,3.7999880653828577,0.9523809523809524,0.9047619047619048,0.0,0.5238095238095238,0.5238095238095238,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0,1.0,0.0952380952380952,0.1904761904761904,13.1,7.0,0.0952380952380952,0.0277777777777777,0.5222222222222223,0.2893225252628326,0.0240231230854988,0.0478985197842121,0.0955212339758873,0.0083465781062841,0.0929496139287948,0.0,0.0,0.0,2.0,0.0,0.0,0.9603089690208436,15.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.0625,0.0,0.0,,1
Bernie Sanders,Sad that there are so many trolls here tonight. I donated twice last night and will again before deadline. Bernie is Fighting the oligarchs with endless sums of money.,0,pstance,32.0,3.0,4.34375,2.15941796266957,0.9375,0.90625,0.4375,0.09375,0.25,0.125,0.09375,0.1875,0.03125,1.0,0.5,0.09375,5.269655172413795,0.4714045207910317,0.0625,-0.03125,0.5791666666666666,0.0014271870022639,0.0011400332441553,0.0008901109686121,0.9789634943008424,0.0011473825434222,0.0099621750414371,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Feminist Movement,Not catering to a woman that doesn't bring = amount to the table as I do. #equality  #SemST,0,semeval,22.0,2.0,3.3181818181818183,2.161362441448861,0.9090909090909092,0.8181818181818182,0.4545454545454545,0.2272727272727272,0.2272727272727272,0.1818181818181818,0.0454545454545454,0.0909090909090909,0.0454545454545454,1.0,0.5217391304347826,0.0454545454545454,9.08705882352941,7.0,0.0909090909090909,0.0,0.0,0.460258811712265,0.0625415965914726,0.4057789742946625,0.0611885301768779,0.0028771648649126,0.0045993165113031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Bernie Sanders,"Prisoners have (ostensible) right to not be beaten, raped, tortured, etc. Arguing that prisoners have given up their rights entirely while incarcerated is distortionary. Canada & others allow #prisoners to #vote, with positive effects. Isn't #rehabilitation ultimate goal? #Bernie",0,pstance,54.0,5.0,4.481481481481482,3.370573864430654,0.7962962962962963,0.6851851851851852,0.2407407407407407,0.2962962962962963,0.2222222222222222,0.2222222222222222,0.074074074074074,0.0555555555555555,0.0185185185185185,1.0,0.2777777777777778,0.074074074074074,12.957105263157896,4.534313619501853,0.1111111111111111,0.1282467532467532,0.6765422077922078,0.3952220380306244,0.0090365717187523,0.5752113461494446,0.0153977982699871,0.0017898939549922,0.001839717850089,2.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,$AET $hum SENATE DEMOCRATS SAY DOJ SHOULD BLOCK HEALTH INSURANCE MERGERS,0,wtwt,13.0,1.0,4.769230769230769,2.576636034529881,0.9230769230769232,0.8461538461538461,0.0769230769230769,0.1538461538461538,0.8461538461538461,0.0,0.0,0.0,0.0,1.0,0.1538461538461538,0.0,5.2,0.0,0.0,0.0,0.0,0.0362434014678001,0.0022361979354172,0.0124490642920136,0.0227488186210393,0.0174525957554578,0.0150370877236127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,$AET $CVS U.S. judge concerned over government nod for CVS-Aetna deal https://t.co/eA75LuHjF3,0,wtwt,16.0,1.0,5.125,4.090767042988393,0.9375,0.875,0.125,0.625,0.625,0.0625,0.0,0.0,0.0,1.0,0.125,0.1875,4.5,0.0,0.0,0.0,0.0,0.0300587452948093,0.005992870312184,0.8355199694633484,0.0314994566142559,0.0010115158511325,0.0328449644148349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Joe Biden,"Yet again Mitch McConnell is sacrificing our least rewarded and most essential citizens of our country, so he can meet his own political ends. #Senate #Congress #JoeBiden",0,pstance,32.0,2.0,4.5,2.8722813232690143,0.90625,0.84375,0.375,0.15625,0.28125,0.125,0.125,0.0625,0.125,1.0,0.4375,0.03125,10.65277777777778,10.5,0.0625,0.16,0.4600000000000001,0.050596609711647,0.0064342347905039,0.8739657998085022,0.0615302883088588,0.001692636986263,0.0036129322834312,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,Judge blocks Aetna's $34 billion takeover of Humana https://t.co/UoOWrGsQWW via @PostDispatchbiz,0,wtwt,16.0,1.0,5.375,4.580870550452174,1.0,1.0,0.0625,0.5,0.4375,0.0625,0.0625,0.0,0.0,1.0,0.2307692307692307,0.0625,6.6,0.0,0.0,0.0,0.0,0.2465935945510864,0.0967138484120369,0.187926709651947,0.1306213587522506,0.0032558706589043,0.1359691768884658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
