index,score_correct,score_misclassified,actual_outcome,actual_outcome_binary
62,0.7588688738274071,0.2411311261725929,Correct,0
63,0.724680988158097,0.275319011841903,Correct,0
64,0.7927936062702421,0.2072063937297578,Correct,0
65,0.7280708066036764,0.27192919339632365,Correct,0
66,0.7842963865960652,0.21570361340393487,Correct,0
67,0.8527248825667277,0.14727511743327235,Misclassified,1
68,0.7241654054358675,0.2758345945641325,Correct,0
69,0.7598186600100116,0.2401813399899883,Correct,0
70,0.7471294220916522,0.25287057790834777,Correct,0
71,0.849072309688995,0.15092769031100486,Correct,0
72,0.7470233534786686,0.2529766465213315,Correct,0
73,0.7779674803366904,0.22203251966330953,Correct,0
74,0.8319427801002665,0.16805721989973357,Misclassified,1
75,0.727377598756957,0.272622401243043,Correct,0
76,0.760904573730568,0.23909542626943192,Correct,0
77,0.7514664332880969,0.2485335667119031,Correct,0
78,0.7599501982145326,0.2400498017854673,Correct,0
79,0.7628538914693594,0.23714610853064055,Correct,0
80,0.7736255433875215,0.22637445661247854,Correct,0
81,0.7664125476362288,0.2335874523637712,Correct,0
82,0.8145576431283724,0.1854423568716276,Correct,0
83,0.8567069282434091,0.14329307175659087,Correct,0
84,0.7172436716303566,0.2827563283696434,Correct,0
85,0.7254015307225444,0.2745984692774555,Correct,0
86,0.7046935857851833,0.2953064142148168,Correct,0
87,0.7842963865960652,0.21570361340393487,Correct,0
88,0.7305452357141197,0.26945476428588033,Correct,0
89,0.8150751025995062,0.18492489740049378,Correct,0
90,0.7177565107630647,0.28224348923693526,Correct,0
91,0.7108436383248576,0.2891563616751424,Correct,0
92,0.7413848390799868,0.25861516092001324,Correct,0
93,0.7040682915513523,0.2959317084486476,Correct,0
94,0.7813926933412383,0.21860730665876166,Correct,0
95,0.7160666557469642,0.28393334425303585,Correct,0
96,0.7414799299570388,0.25852007004296124,Correct,0
97,0.7160204774178208,0.2839795225821791,Correct,0
98,0.793047930148605,0.20695206985139505,Correct,0
99,0.7408267190184581,0.2591732809815418,Correct,0
100,0.7294649749822643,0.2705350250177358,Correct,0
101,0.747613795308943,0.25238620469105694,Correct,0
102,0.7516992285751782,0.2483007714248217,Correct,0
103,0.7360775849055138,0.26392241509448616,Correct,0
104,0.7235010001201504,0.27649899987984955,Correct,0
105,0.7298246931496721,0.2701753068503278,Correct,0
106,0.7703906674724523,0.22960933252754773,Correct,0
107,0.742436057446536,0.25756394255346393,Correct,0
108,0.6904834171132811,0.3095165828867189,Correct,0
109,0.7192087100812575,0.28079128991874236,Correct,0
110,0.6813152627259814,0.31868473727401864,Correct,0
111,0.7549893936261448,0.24501060637385516,Correct,0
112,0.7524819558258248,0.2475180441741752,Correct,0
113,0.7161943039060804,0.2838056960939196,Correct,0
114,0.7170687807348903,0.28293121926510967,Correct,0
115,0.8389240806883375,0.1610759193116626,Correct,0
116,0.8365848155792737,0.16341518442072636,Correct,0
117,0.8031105391905498,0.19688946080945022,Correct,0
118,0.725201057204209,0.274798942795791,Correct,0
119,0.7636917547845893,0.23630824521541072,Correct,0
120,0.8205499902513238,0.1794500097486762,Correct,0
121,0.725201057204209,0.274798942795791,Correct,0
122,0.8064610624878751,0.19353893751212498,Correct,0
123,0.7202282647125904,0.2797717352874096,Correct,0
124,0.8556319420037015,0.1443680579962985,Correct,0
125,0.6996903142900115,0.3003096857099885,Correct,0
126,0.6984054018669371,0.30159459813306283,Correct,0
127,0.7813926933412383,0.21860730665876166,Correct,0
128,0.698498196562894,0.301501803437106,Correct,0
129,0.7370299396691209,0.2629700603308791,Correct,0
130,0.7052574378252083,0.29474256217479167,Correct,0
131,0.7912129791986158,0.2087870208013841,Correct,0
132,0.8043000742736401,0.19569992572635986,Correct,0
133,0.7658278703120331,0.23417212968796688,Correct,0
134,0.7513019677878783,0.24869803221212175,Correct,0
135,0.7813926933412383,0.21860730665876166,Correct,0
136,0.7622692141451638,0.23773078585483612,Correct,0
137,0.8310389878415122,0.16896101215848783,Correct,0
138,0.8443299660605093,0.15567003393949072,Correct,0
139,0.7603198964063723,0.2396801035936276,Correct,0
140,0.7641982485305949,0.2358017514694051,Correct,0
141,0.7823470688572737,0.2176529311427263,Correct,0
142,0.7192547075796866,0.28074529242031343,Correct,0
143,0.7109225420141395,0.2890774579858605,Correct,0
144,0.7926448374662736,0.2073551625337265,Correct,0
145,0.8350619337796539,0.1649380662203461,Correct,0
146,0.737360952941224,0.26263904705877605,Correct,0
147,0.7518368567915293,0.24816314320847058,Correct,0
148,0.6930981476924643,0.30690185230753575,Correct,0
149,0.7512671882763778,0.2487328117236222,Correct,0
150,0.7608181915661985,0.23918180843380155,Correct,0
151,0.7687014335304239,0.23129856646957606,Correct,0
152,0.6971341593935718,0.30286584060642824,Correct,0
153,0.7143701084119658,0.28562989158803415,Correct,0
154,0.7388052576738806,0.2611947423261194,Correct,0
155,0.7621744773445983,0.2378255226554017,Correct,0
156,0.8339013908327324,0.16609860916726765,Correct,0
157,0.7811134967760844,0.2188865032239155,Correct,0
158,0.8317856327827078,0.16821436721729227,Correct,0
159,0.7545727917935691,0.24542720820643094,Correct,0
160,0.8150751025995062,0.18492489740049378,Correct,0
161,0.7003500148548275,0.2996499851451724,Correct,0
162,0.7622692141451638,0.23773078585483612,Correct,0
163,0.6911685100617596,0.30883148993824044,Correct,0
164,0.7408267190184581,0.2591732809815418,Correct,0
165,0.7622692141451638,0.23773078585483612,Correct,0
166,0.7651427773635546,0.23485722263644535,Correct,0
167,0.7612670891572376,0.23873291084276232,Correct,0
168,0.6981798394648758,0.30182016053512417,Correct,0
169,0.6985327550174284,0.3014672449825715,Correct,0
170,0.7478846372707039,0.252115362729296,Correct,0
171,0.7308635928121378,0.2691364071878622,Correct,0
172,0.7658278703120331,0.23417212968796688,Correct,0
173,0.6876098538948903,0.3123901461051097,Correct,0
174,0.7427576620566396,0.2572423379433603,Correct,0
175,0.7374629725445265,0.26253702745547347,Correct,0
176,0.796193946587999,0.20380605341200103,Correct,0
177,0.8034198657921396,0.1965801342078604,Correct,0
178,0.8402055781864929,0.15979442181350714,Correct,0
179,0.8289232297914876,0.17107677020851245,Correct,0
180,0.7318718824648456,0.26812811753515436,Correct,0
181,0.8350619337796539,0.1649380662203461,Correct,0
182,0.7871699498144559,0.2128300501855441,Correct,0
183,0.7079417028456292,0.29205829715437076,Correct,0
184,0.8477580005631898,0.15224199943681022,Correct,0
185,0.7222956119759204,0.2777043880240797,Correct,0
186,0.8287606600190996,0.17123933998090027,Correct,0
187,0.7255883379998802,0.27441166200011985,Correct,0
188,0.7099193928452583,0.29008060715474177,Correct,0
189,0.7689147722066958,0.23108522779330418,Correct,0
190,0.7849513495081076,0.2150486504918924,Correct,0
191,0.7426812999566841,0.25731870004331586,Correct,0
192,0.7622692141451638,0.23773078585483612,Correct,0
193,0.7545165178416572,0.24548348215834276,Correct,0
194,0.7356208388293672,0.2643791611706327,Correct,0
195,0.7695012015043533,0.23049879849564667,Correct,0
196,0.6800168604966119,0.3199831395033882,Correct,0
197,0.7129797538523014,0.2870202461476986,Correct,0
198,0.7842963865960652,0.21570361340393487,Correct,0
199,0.7691858067477146,0.23081419325228536,Correct,0
200,0.7248569510911188,0.27514304890888125,Correct,0
201,0.7179697951566122,0.28203020484338776,Correct,0
202,0.7576994076616379,0.24230059233836215,Correct,0
203,0.7310705432393753,0.2689294567606248,Correct,0
204,0.7936326074728006,0.2063673925271994,Correct,0
205,0.8385588950523059,0.16144110494769423,Correct,0
206,0.7391794949962365,0.2608205050037634,Correct,0
207,0.7076989607447987,0.2923010392552013,Correct,0
208,0.7273227986726348,0.27267720132736506,Correct,0
209,0.7100877984303078,0.2899122015696921,Correct,0
210,0.7811134967760844,0.2188865032239155,Correct,0
211,0.7100743086240127,0.2899256913759873,Correct,0
212,0.8346967481436222,0.16530325185637773,Correct,0
213,0.7622692141451638,0.23773078585483612,Correct,0
214,0.7272423272732954,0.27275767272670465,Correct,0
215,0.70448254253807,0.29551745746193003,Correct,0
216,0.7420919513334457,0.2579080486665542,Correct,0
217,0.7976776369254374,0.2023223630745627,Correct,0
218,0.7622692141451638,0.23773078585483612,Correct,0
219,0.7842963865960652,0.21570361340393487,Correct,0
220,0.6877339923049463,0.31226600769505375,Correct,0
221,0.7682615612681152,0.23173843873188474,Correct,0
222,0.6895394915255949,0.31046050847440504,Correct,0
223,0.7448697484026181,0.25513025159738184,Correct,0
224,0.7369774550993797,0.26302254490062027,Correct,0
225,0.7813926933412383,0.21860730665876166,Correct,0
226,0.7717883354250866,0.22821166457491338,Correct,0
227,0.6690939593740738,0.3309060406259263,Correct,0
228,0.8135146073238803,0.1864853926761198,Correct,0
229,0.7479077771212277,0.2520922228787723,Correct,0
230,0.7871699498144559,0.2128300501855441,Correct,0
231,0.7849513495081076,0.2150486504918924,Correct,0
232,0.7448697484026181,0.25513025159738184,Correct,0
233,0.8346967481436222,0.16530325185637773,Correct,0
234,0.7027442680463918,0.29725573195360816,Correct,0
235,0.863747987257428,0.13625201274257212,Correct,0
236,0.6908244039486693,0.3091755960513307,Correct,0
237,0.7270686816157501,0.27293131838424983,Correct,0
238,0.7075371402919534,0.2924628597080467,Correct,0
239,0.7599334374320267,0.24006656256797326,Correct,0
240,0.730797957872185,0.26920204212781496,Correct,0
241,0.7813926933412383,0.21860730665876166,Correct,0
242,0.7152180136155879,0.2847819863844121,Correct,0
243,0.7681524077091657,0.23184759229083418,Correct,0
244,0.7571255091535886,0.2428744908464113,Correct,0
245,0.7684413497336609,0.23155865026633915,Correct,0
246,0.7813926933412383,0.21860730665876166,Correct,0
247,0.748163423202645,0.25183657679735494,Correct,0
248,0.8058060995758326,0.19419390042416743,Correct,0
249,0.7265183193820203,0.2734816806179798,Correct,0
250,0.7583224850858448,0.24167751491415512,Correct,0
251,0.756652633369101,0.24334736663089895,Correct,0
252,0.7977587013294305,0.2022412986705694,Correct,0
253,0.8066246116707728,0.19337538832922718,Correct,0
254,0.6968167510716207,0.3031832489283793,Correct,0
255,0.7691858067477146,0.23081419325228536,Correct,0
256,0.6930361344733007,0.30696386552669924,Correct,0
257,0.7959214933669957,0.20407850663300425,Correct,0
258,0.7124912986605426,0.2875087013394574,Correct,0
259,0.7260905231723079,0.273909476827692,Correct,0
260,0.8385588950523059,0.16144110494769423,Correct,0
261,0.7896302386790354,0.21036976132096463,Correct,0
262,0.6895394915255949,0.31046050847440504,Correct,0
263,0.7066567904225548,0.2933432095774451,Correct,0
264,0.8556876387542399,0.14431236124576008,Correct,0
265,0.8534485891664754,0.14655141083352474,Correct,0
266,0.7065973457843938,0.29340265421560624,Correct,0
267,0.6924390027022085,0.3075609972977915,Correct,0
268,0.7842662565596291,0.21573374344037086,Correct,0
269,0.7313938778454959,0.26860612215450413,Correct,0
270,0.7454702723462221,0.2545297276537779,Correct,0
271,0.7372971510567329,0.26270284894326706,Correct,0
272,0.7404605936003874,0.2595394063996126,Correct,0
273,0.6911685100617596,0.30883148993824044,Correct,0
274,0.7282431040674031,0.2717568959325967,Correct,0
275,0.8199675913581863,0.18003240864181386,Correct,0
276,0.7416788208922713,0.25832117910772856,Correct,0
277,0.724680988158097,0.275319011841903,Correct,0
278,0.7018548020782929,0.29814519792170713,Correct,0
279,0.7636917547845893,0.23630824521541072,Correct,0
280,0.6930361344733007,0.30696386552669924,Correct,0
281,0.8414700104132203,0.15852998958677972,Correct,0
282,0.7302567334484726,0.26974326655152736,Correct,0
283,0.7003008934835357,0.29969910651646425,Correct,0
284,0.7216424010373398,0.27835759896266027,Correct,0
285,0.7511893087680509,0.24881069123194896,Correct,0
286,0.7641982485305949,0.2358017514694051,Correct,0
287,0.8286522250712354,0.1713477749287646,Correct,0
288,0.6739375279640174,0.32606247203598265,Correct,0
289,0.7263730845633828,0.2736269154366172,Correct,0
290,0.7599501982145326,0.2400498017854673,Correct,0
291,0.7268357054979544,0.27316429450204555,Correct,0
292,0.736741285752223,0.2632587142477771,Correct,0
293,0.6981798394648758,0.30182016053512417,Correct,0
294,0.7622692141451638,0.23773078585483612,Correct,0
295,0.7837789271249312,0.21622107287506873,Correct,0
296,0.8346967481436222,0.16530325185637773,Correct,0
297,0.7912129791986158,0.2087870208013841,Correct,0
298,0.7040682915513523,0.2959317084486476,Correct,0
299,0.7063164140195562,0.2936835859804437,Correct,0
300,0.7705067594829609,0.2294932405170391,Correct,0
301,0.7938473898858858,0.2061526101141142,Correct,0
302,0.8088947534439571,0.19110524655604283,Correct,0
303,0.7611685385377487,0.23883146146225132,Correct,0
304,0.7316304869515008,0.26836951304849926,Correct,0
305,0.7440192497672568,0.25598075023274336,Correct,0
306,0.7188646039681674,0.28113539603183263,Correct,0
307,0.6997304093683465,0.30026959063165337,Correct,0
308,0.7074517027462689,0.2925482972537311,Correct,0
309,0.8515239834222528,0.14847601657774726,Correct,0
310,0.7313938778454959,0.26860612215450413,Correct,0
311,0.8699944796739084,0.13000552032609144,Correct,0
312,0.7402999419190922,0.2597000580809078,Correct,0
313,0.8346967481436222,0.16530325185637773,Correct,0
314,0.7459584593824362,0.2540415406175638,Correct,0
315,0.7443853751853274,0.25561462481467256,Correct,0
316,0.7345030259889365,0.26549697401106354,Correct,0
317,0.7456079005625731,0.25439209943742686,Correct,0
318,0.7380269026443053,0.2619730973556947,Correct,0
319,0.724684447900534,0.27531555209946607,Correct,0
320,0.7813926933412383,0.21860730665876166,Correct,0
321,0.7298246931496721,0.2701753068503278,Correct,0
322,0.7198615669433517,0.2801384330566482,Correct,0
323,0.693928390079368,0.3060716099206319,Correct,0
324,0.7053059612380767,0.29469403876192324,Correct,0
325,0.7454702723462221,0.2545297276537779,Correct,0
326,0.7406972027063923,0.2593027972936077,Correct,0
327,0.7622692141451638,0.23773078585483612,Correct,0
328,0.7866524903433221,0.2133475096566779,Correct,0
329,0.7651427773635546,0.23485722263644535,Correct,0
330,0.7651427773635546,0.23485722263644535,Correct,0
331,0.7837789271249312,0.21622107287506873,Correct,0
332,0.7739244509525305,0.22607554904746952,Correct,0
333,0.773535072652604,0.226464927347396,Correct,0
334,0.7315975807606478,0.26840241923935226,Correct,0
335,0.7331833340543618,0.2668166659456383,Correct,0
336,0.7395306122182475,0.2604693877817527,Correct,0
337,0.7599990723719795,0.24000092762802053,Correct,0
338,0.743841607886544,0.2561583921134561,Correct,0
339,0.7032489704568808,0.2967510295431192,Correct,0
340,0.7447402320905522,0.25525976790944777,Correct,0
341,0.6766078280261043,0.3233921719738957,Correct,0
342,0.6815185258822852,0.3184814741177148,Correct,0
343,0.8026810726537338,0.19731892734626633,Correct,0
344,0.6961385018258641,0.3038614981741358,Correct,0
345,0.721010699552846,0.278989300447154,Correct,0
346,0.7471294220916522,0.25287057790834777,Correct,0
347,0.7372496881509788,0.26275031184902103,Correct,0
348,0.7977587013294305,0.2022412986705694,Correct,0
349,0.7447605948436687,0.25523940515633126,Correct,0
350,0.7537044812030705,0.24629551879692949,Correct,0
351,0.743700282236849,0.256299717763151,Correct,0
352,0.7469148322906279,0.25308516770937195,Correct,0
353,0.8284882349387763,0.17151176506122373,Correct,0
354,0.6890128627455717,0.3109871372544281,Correct,0
355,0.776248988349663,0.22375101165033684,Correct,0
356,0.8043000742736401,0.19569992572635986,Correct,0
357,0.7940023056646404,0.2059976943353597,Correct,0
358,0.7524854155682619,0.24751458443173815,Correct,0
359,0.8781105249276349,0.12188947507236504,Correct,0
360,0.7141236990618787,0.28587630093812133,Correct,0
361,0.7902887337190165,0.20971126628098347,Correct,0
362,0.8034198657921396,0.1965801342078604,Correct,0
363,0.7886229287269659,0.21137707127303407,Correct,0
364,0.7849513495081076,0.2150486504918924,Correct,0
365,0.7892349501033729,0.21076504989662706,Correct,0
366,0.7368799899591392,0.2631200100408608,Correct,0
367,0.7406972027063923,0.2593027972936077,Correct,0
368,0.7056313210710778,0.29436867892892216,Correct,0
369,0.7861034645220639,0.21389653547793602,Correct,0
370,0.7842963865960652,0.21570361340393487,Correct,0
371,0.7624576360148527,0.23754236398514733,Correct,0
372,0.7321557944767562,0.26784420552324373,Correct,0
373,0.7549758344692772,0.24502416553072276,Correct,0
374,0.7454702723462221,0.2545297276537779,Correct,0
375,0.7741667741370977,0.22583322586290233,Correct,0
376,0.7927936062702421,0.2072063937297578,Correct,0
377,0.7017464199594944,0.2982535800405056,Correct,0
378,0.8550096512516431,0.1449903487483569,Correct,0
379,0.7718202174349845,0.22817978256501548,Correct,0
380,0.8535126163789938,0.14648738362100616,Correct,0
381,0.7512671882763778,0.2487328117236222,Correct,0
382,0.7704555770203887,0.22954442297961128,Correct,0
383,0.7184097217016454,0.28159027829835465,Correct,0
384,0.7212103607385393,0.27878963926146066,Correct,0
385,0.7344682464774359,0.26553175352256403,Correct,0
386,0.7321812090664355,0.2678187909335645,Correct,0
387,0.760904573730568,0.23909542626943192,Correct,0
388,0.7592495314089303,0.24075046859106977,Correct,0
389,0.8561764525119802,0.14382354748801993,Misclassified,1
390,0.8064610624878751,0.19353893751212498,Correct,0
391,0.7113704154242235,0.2886295845757765,Correct,0
392,0.8145576431283724,0.1854423568716276,Correct,0
393,0.8249295787719071,0.17507042122809297,Correct,0
394,0.8327853767001712,0.16721462329982892,Misclassified,1
395,0.7427576620566396,0.2572423379433603,Correct,0
396,0.7512671882763778,0.2487328117236222,Correct,0
397,0.7628538914693594,0.23714610853064055,Misclassified,1
398,0.7327401930553442,0.26725980694465584,Correct,0
399,0.7496118523498709,0.250388147650129,Correct,0
400,0.7240277772195164,0.27597222278048356,Correct,0
401,0.8249295787719071,0.17507042122809297,Correct,0
402,0.699265090702257,0.30073490929774305,Correct,0
403,0.7224958978099723,0.27750410219002764,Correct,0
404,0.697081732438463,0.3029182675615369,Correct,0
405,0.7837789271249312,0.21622107287506873,Correct,0
406,0.8034198657921396,0.1965801342078604,Correct,0
407,0.7318622487231438,0.26813775127685624,Correct,0
408,0.8064610624878751,0.19353893751212498,Correct,0
409,0.7190539021661373,0.2809460978338627,Correct,0
410,0.7733291402387795,0.22667085976122048,Correct,0
411,0.7268732504229545,0.2731267495770455,Correct,0
412,0.7273508484613359,0.27264915153866404,Correct,0
413,0.7328129105509292,0.2671870894490708,Correct,0
414,0.7170687807348903,0.28293121926510967,Correct,0
415,0.7123964153874409,0.2876035846125591,Correct,0
416,0.6851093162010741,0.3148906837989259,Correct,0
417,0.754825844443247,0.24517415555675293,Correct,0
418,0.8351459844419151,0.16485401555808485,Misclassified,1
419,0.7382443531420814,0.2617556468579186,Correct,0
420,0.6826001751490557,0.3173998248509443,Correct,0
421,0.7435209546074306,0.2564790453925694,Correct,0
422,0.7767980141709212,0.22320198582907874,Correct,0
423,0.736928864116586,0.26307113588341396,Correct,0
424,0.6911366280518617,0.30886337194813834,Correct,0
425,0.7868803838935388,0.21311961610646132,Correct,0
426,0.7300201243424679,0.26997987565753223,Correct,0
427,0.7873850404641897,0.21261495953581025,Correct,0
428,0.7622692141451638,0.23773078585483612,Correct,0
429,0.754825844443247,0.24517415555675293,Correct,0
430,0.7878550427629344,0.2121449572370656,Correct,0
431,0.7505326380870333,0.24946736191296656,Correct,0
432,0.7799167980754819,0.22008320192451813,Correct,0
433,0.7425239916322462,0.2574760083677538,Correct,0
434,0.7039864903604678,0.29601350963953205,Correct,0
435,0.8249295787719071,0.17507042122809297,Correct,0
436,0.7283642669161029,0.27163573308389705,Correct,0
437,0.7622692141451638,0.23773078585483612,Correct,0
438,0.7228488133625248,0.27715118663747507,Correct,0
439,0.8346967481436222,0.16530325185637773,Correct,0
440,0.7454702723462221,0.2545297276537779,Correct,0
441,0.7454702723462221,0.2545297276537779,Correct,0
442,0.7421710760796936,0.2578289239203063,Correct,0
443,0.6940420732801503,0.30595792671984967,Correct,0
444,0.7252968233534274,0.2747031766465725,Correct,0
445,0.7622692141451638,0.23773078585483612,Correct,0
446,0.7658278703120331,0.23417212968796688,Correct,0
447,0.7651427773635546,0.23485722263644535,Correct,0
448,0.7520509413977395,0.24794905860226038,Correct,0
449,0.7483438355646128,0.25165616443538713,Correct,0
450,0.7404145961019585,0.2595854038980415,Correct,0
451,0.7019777279835153,0.2980222720164847,Correct,0
452,0.7337336962880916,0.26626630371190835,Correct,0
453,0.7601195394608523,0.23988046053914758,Correct,0
454,0.7454702723462221,0.2545297276537779,Correct,0
455,0.7636917547845893,0.23630824521541072,Correct,0
456,0.6996903142900115,0.3003096857099885,Correct,0
457,0.7599501982145326,0.2400498017854673,Correct,0
458,0.7658278703120331,0.23417212968796688,Correct,0
459,0.7017127466166729,0.29828725338332707,Correct,0
460,0.8343892235560302,0.16561077644396982,Correct,0
461,0.7269523751692024,0.2730476248307976,Correct,0
462,0.7156500539143883,0.28434994608561165,Correct,0
463,0.756044071735131,0.24395592826486892,Correct,0
464,0.7622692141451638,0.23773078585483612,Correct,0
465,0.6876098538948903,0.3123901461051097,Correct,0
466,0.8064610624878751,0.19353893751212498,Correct,0
467,0.7448697484026181,0.25513025159738184,Correct,0
468,0.7108436383248576,0.2891563616751424,Correct,0
469,0.7545165178416572,0.24548348215834276,Correct,0
470,0.711076433611939,0.2889235663880611,Correct,0
471,0.8414700104132203,0.15852998958677972,Correct,0
472,0.7842662565596291,0.21573374344037086,Correct,0
473,0.7110802474308624,0.2889197525691376,Correct,0
474,0.8556319420037015,0.1443680579962985,Correct,0
475,0.7813926933412383,0.21860730665876166,Correct,0
476,0.7799167980754819,0.22008320192451813,Correct,0
477,0.7208640460077644,0.27913595399223556,Correct,0
478,0.8514157608652998,0.14858423913470012,Correct,0
479,0.7390418667798854,0.2609581332201145,Correct,0
480,0.7221866510290318,0.27781334897096815,Correct,0
481,0.6842544608843248,0.31574553911567516,Correct,0
482,0.6801664841929735,0.31983351580702646,Correct,0
483,0.7001573463083243,0.29984265369167573,Correct,0
484,0.7502650632884516,0.24973493671154845,Correct,0
485,0.7505360978294704,0.24946390217052958,Correct,0
486,0.7130257513507303,0.2869742486492696,Correct,0
487,0.7855360268323033,0.21446397316769678,Correct,0
488,0.7853882655530091,0.2146117344469909,Correct,0
489,0.7250088739055375,0.27499112609446247,Correct,0
490,0.7456079005625731,0.25439209943742686,Correct,0
491,0.7198615669433517,0.2801384330566482,Correct,0
492,0.702191691308146,0.29780830869185404,Correct,0
493,0.769870899696193,0.2301291003038069,Correct,0
494,0.7723730127492823,0.22762698725071775,Correct,0
495,0.7051783130789605,0.29482168692103955,Correct,0
496,0.7717883354250866,0.22821166457491338,Correct,0
497,0.7450503174438745,0.2549496825561255,Correct,0
498,0.8535728481200268,0.1464271518799733,Correct,0
499,0.7622692141451638,0.23773078585483612,Correct,0
500,0.7550432949410232,0.24495670505897682,Correct,0
501,0.7629224250837443,0.23707757491625556,Correct,0
502,0.7746937806533754,0.22530621934662465,Correct,0
503,0.7744789982402902,0.22552100175970985,Correct,0
504,0.7196223345915815,0.28037766540841846,Correct,0
505,0.7090523490215959,0.29094765097840397,Correct,0
506,0.7303135846548944,0.2696864153451057,Correct,0
507,0.811768316662348,0.188231683337652,Correct,0
508,0.679481391244495,0.3205186087555049,Correct,0
509,0.7622692141451638,0.23773078585483612,Correct,0
510,0.7932980484048541,0.20670195159514593,Correct,0
511,0.7297299563491066,0.27027004365089335,Correct,0
512,0.7071870754559131,0.29281292454408697,Correct,0
513,0.7837789271249312,0.21622107287506873,Correct,0
514,0.6709718650247569,0.3290281349752431,Correct,0
515,0.7135139383869445,0.28648606161305545,Correct,0
516,0.7233871840258332,0.2766128159741668,Correct,0
517,0.8361457283593785,0.16385427164062147,Correct,0
518,0.8622724082770709,0.13772759172292912,Misclassified,1
519,0.7915283739552547,0.20847162604474534,Correct,0
520,0.711246968019143,0.288753031980857,Correct,0
521,0.729913534229626,0.27008646577037404,Correct,0
522,0.7425686409368568,0.2574313590631432,Correct,0
523,0.7487196019115014,0.25128039808849856,Correct,0
524,0.7681524077091657,0.23184759229083418,Correct,0
525,0.7391990058897703,0.2608009941102296,Correct,0
526,0.7608181915661985,0.23918180843380155,Correct,0
527,0.7676583977259317,0.23234160227406825,Correct,0
528,0.8249295787719071,0.17507042122809297,Correct,0
529,0.7328740074527719,0.2671259925472282,Correct,0
530,0.7106403751685537,0.2893596248314463,Correct,0
531,0.7309134041294902,0.26908659587050976,Correct,0
532,0.7240277772195164,0.27597222278048356,Correct,0
533,0.7842963865960652,0.21570361340393487,Correct,0
534,0.8453347179255731,0.1546652820744269,Correct,0
535,0.7294117475704314,0.27058825242956863,Correct,0
536,0.7141373131248845,0.2858626868751155,Correct,0
