index,confidence_score,actual_outcome
128,0.3793103448275862,Correct
129,0.3793103448275862,Correct
130,0.4074074074074074,Correct
131,0.8571428571428571,Correct
132,0.8571428571428571,Correct
133,0.35714285714285715,Correct
134,0.35714285714285715,Correct
135,0.8571428571428571,Correct
136,0.35714285714285715,Correct
138,0.8571428571428571,Correct
139,0.35714285714285715,Correct
140,0.8571428571428571,Correct
141,0.8571428571428571,Correct
142,0.4074074074074074,Correct
143,0.4074074074074074,Correct
144,0.35714285714285715,Correct
146,0.3793103448275862,Correct
147,0.3793103448275862,Correct
148,0.4074074074074074,Correct
149,0.35714285714285715,Correct
150,0.8571428571428571,Correct
151,0.8571428571428571,Correct
152,0.3793103448275862,Correct
153,0.35714285714285715,Correct
154,0.35714285714285715,Correct
155,0.3793103448275862,Correct
157,0.8571428571428571,Correct
159,0.4074074074074074,Correct
160,0.8571428571428571,Correct
161,0.3793103448275862,Correct
162,0.35714285714285715,Correct
163,0.4074074074074074,Correct
164,0.35714285714285715,Correct
165,0.35714285714285715,Correct
166,0.35714285714285715,Correct
167,0.35714285714285715,Correct
168,0.35714285714285715,Correct
169,0.4074074074074074,Correct
170,0.4074074074074074,Correct
171,0.3793103448275862,Correct
172,0.35714285714285715,Correct
173,0.4074074074074074,Correct
174,0.35714285714285715,Correct
175,0.4074074074074074,Correct
176,0.8571428571428571,Correct
177,0.8571428571428571,Correct
180,0.3793103448275862,Correct
182,0.8571428571428571,Correct
183,0.4074074074074074,Correct
185,0.3793103448275862,Correct
187,0.8571428571428571,Correct
188,0.35714285714285715,Correct
189,0.35714285714285715,Correct
190,0.8571428571428571,Correct
191,0.3793103448275862,Correct
192,0.35714285714285715,Correct
193,0.8571428571428571,Correct
194,0.4074074074074074,Correct
195,0.8571428571428571,Correct
196,0.3793103448275862,Correct
197,0.35714285714285715,Correct
198,0.8571428571428571,Correct
199,0.8571428571428571,Correct
200,0.4074074074074074,Correct
201,0.4074074074074074,Correct
202,0.35714285714285715,Correct
203,0.35714285714285715,Correct
204,0.8571428571428571,Correct
206,0.3793103448275862,Correct
207,0.35714285714285715,Correct
208,0.35714285714285715,Correct
209,0.4074074074074074,Correct
210,0.8571428571428571,Correct
211,0.35714285714285715,Correct
213,0.35714285714285715,Correct
214,0.35714285714285715,Correct
215,0.4074074074074074,Correct
216,0.35714285714285715,Correct
217,0.8571428571428571,Correct
218,0.35714285714285715,Correct
219,0.8571428571428571,Correct
220,0.3793103448275862,Correct
221,0.35714285714285715,Correct
222,0.4074074074074074,Correct
223,0.35714285714285715,Correct
224,0.35714285714285715,Correct
225,0.35714285714285715,Correct
226,0.35714285714285715,Correct
227,0.3793103448275862,Correct
228,0.8571428571428571,Correct
229,0.4074074074074074,Correct
230,0.8571428571428571,Correct
231,0.35714285714285715,Correct
232,0.8571428571428571,Correct
234,0.3793103448275862,Correct
235,0.5573770491803278,Correct
236,0.4074074074074074,Correct
237,0.35714285714285715,Correct
238,0.4074074074074074,Correct
239,0.3793103448275862,Correct
240,0.4074074074074074,Correct
241,0.35714285714285715,Correct
242,0.35714285714285715,Correct
243,0.3793103448275862,Correct
244,0.35714285714285715,Correct
245,0.35714285714285715,Correct
246,0.8571428571428571,Correct
247,0.8571428571428571,Correct
248,0.8571428571428571,Correct
249,0.3793103448275862,Correct
250,0.35714285714285715,Correct
251,0.35714285714285715,Correct
252,0.3793103448275862,Correct
253,0.35714285714285715,Correct
254,0.3793103448275862,Correct
255,0.35714285714285715,Correct
256,0.35714285714285715,Correct
257,0.35714285714285715,Correct
258,0.4074074074074074,Correct
259,0.4074074074074074,Correct
261,0.35714285714285715,Correct
262,0.4074074074074074,Correct
263,0.4074074074074074,Correct
264,0.3898305084745763,Correct
265,0.3898305084745763,Correct
266,0.4074074074074074,Correct
267,0.35714285714285715,Correct
268,0.35714285714285715,Correct
269,0.35714285714285715,Correct
270,0.35714285714285715,Correct
271,0.8571428571428571,Correct
272,0.3793103448275862,Correct
273,0.4074074074074074,Correct
274,0.3793103448275862,Correct
276,0.3793103448275862,Correct
277,0.3793103448275862,Correct
278,0.3793103448275862,Correct
279,0.35714285714285715,Correct
280,0.3793103448275862,Correct
282,0.3793103448275862,Correct
283,0.4074074074074074,Correct
284,0.3793103448275862,Correct
285,0.35714285714285715,Correct
286,0.8571428571428571,Correct
288,0.3793103448275862,Correct
289,0.3793103448275862,Correct
290,0.35714285714285715,Correct
291,0.3793103448275862,Correct
292,0.35714285714285715,Correct
293,0.35714285714285715,Correct
294,0.35714285714285715,Correct
295,0.8571428571428571,Correct
297,0.8571428571428571,Correct
298,0.4074074074074074,Correct
299,0.4074074074074074,Correct
300,0.35714285714285715,Correct
301,0.8571428571428571,Correct
302,0.35714285714285715,Correct
303,0.35714285714285715,Correct
304,0.4074074074074074,Correct
305,0.35714285714285715,Correct
306,0.4074074074074074,Correct
307,0.4074074074074074,Correct
308,0.3793103448275862,Correct
309,0.8571428571428571,Correct
310,0.35714285714285715,Correct
311,0.5573770491803278,Correct
312,0.35714285714285715,Correct
314,0.3793103448275862,Correct
315,0.35714285714285715,Correct
316,0.3793103448275862,Correct
317,0.35714285714285715,Correct
318,0.35714285714285715,Correct
319,0.3793103448275862,Correct
320,0.35714285714285715,Correct
321,0.35714285714285715,Correct
322,0.35714285714285715,Correct
323,0.35714285714285715,Correct
324,0.3793103448275862,Correct
325,0.35714285714285715,Correct
326,0.4074074074074074,Correct
327,0.35714285714285715,Correct
328,0.8571428571428571,Correct
329,0.35714285714285715,Correct
330,0.35714285714285715,Correct
331,0.35714285714285715,Correct
332,0.35714285714285715,Correct
333,0.35714285714285715,Correct
334,0.3793103448275862,Correct
335,0.3793103448275862,Correct
336,0.35714285714285715,Correct
337,0.35714285714285715,Correct
338,0.4074074074074074,Correct
339,0.4074074074074074,Correct
340,0.4074074074074074,Correct
341,0.3793103448275862,Correct
342,0.3793103448275862,Correct
343,0.35714285714285715,Correct
344,0.4074074074074074,Correct
345,0.4074074074074074,Correct
346,0.3793103448275862,Correct
347,0.35714285714285715,Correct
348,0.35714285714285715,Correct
349,0.3793103448275862,Correct
350,0.3793103448275862,Correct
351,0.35714285714285715,Correct
352,0.35714285714285715,Correct
353,0.8571428571428571,Correct
354,0.3793103448275862,Correct
355,0.35714285714285715,Correct
356,0.35714285714285715,Correct
357,0.8571428571428571,Correct
358,0.8571428571428571,Correct
359,0.5573770491803278,Correct
360,0.3793103448275862,Correct
361,0.8571428571428571,Correct
362,0.8571428571428571,Correct
363,0.8571428571428571,Correct
364,0.35714285714285715,Correct
365,0.8571428571428571,Correct
366,0.8571428571428571,Correct
367,0.4074074074074074,Correct
368,0.4074074074074074,Correct
369,0.35714285714285715,Correct
370,0.8571428571428571,Correct
371,0.3793103448275862,Correct
372,0.4074074074074074,Correct
373,0.35714285714285715,Correct
374,0.35714285714285715,Correct
375,0.35714285714285715,Correct
376,0.8571428571428571,Correct
377,0.4074074074074074,Correct
379,0.35714285714285715,Correct
381,0.35714285714285715,Correct
382,0.8571428571428571,Correct
383,0.35714285714285715,Correct
384,0.35714285714285715,Correct
385,0.3793103448275862,Correct
386,0.35714285714285715,Correct
387,0.8571428571428571,Correct
388,0.35714285714285715,Correct
389,0.5573770491803278,Misclassified
390,0.35714285714285715,Correct
391,0.3793103448275862,Correct
392,0.35714285714285715,Correct
393,0.8571428571428571,Correct
395,0.35714285714285715,Correct
396,0.35714285714285715,Correct
397,0.8571428571428571,Misclassified
398,0.3793103448275862,Correct
399,0.35714285714285715,Correct
400,0.3793103448275862,Correct
401,0.8571428571428571,Correct
402,0.4074074074074074,Correct
403,0.8571428571428571,Correct
404,0.4074074074074074,Correct
405,0.35714285714285715,Correct
406,0.8571428571428571,Correct
407,0.8571428571428571,Correct
408,0.35714285714285715,Correct
409,0.4074074074074074,Correct
410,0.8571428571428571,Correct
411,0.35714285714285715,Correct
412,0.3793103448275862,Correct
413,0.35714285714285715,Correct
414,0.3793103448275862,Correct
415,0.8571428571428571,Correct
416,0.4074074074074074,Correct
417,0.35714285714285715,Correct
419,0.35714285714285715,Correct
420,0.3793103448275862,Correct
421,0.35714285714285715,Correct
422,0.35714285714285715,Correct
423,0.35714285714285715,Correct
424,0.4074074074074074,Correct
425,0.8571428571428571,Correct
426,0.35714285714285715,Correct
427,0.35714285714285715,Correct
428,0.8571428571428571,Correct
429,0.35714285714285715,Correct
430,0.8571428571428571,Correct
431,0.35714285714285715,Correct
432,0.35714285714285715,Correct
433,0.4074074074074074,Correct
434,0.3793103448275862,Correct
435,0.8571428571428571,Correct
436,0.3793103448275862,Correct
437,0.35714285714285715,Correct
438,0.3793103448275862,Correct
440,0.35714285714285715,Correct
441,0.3793103448275862,Correct
442,0.8571428571428571,Correct
443,0.4074074074074074,Correct
444,0.4074074074074074,Correct
445,0.35714285714285715,Correct
446,0.35714285714285715,Correct
447,0.35714285714285715,Correct
448,0.8571428571428571,Correct
449,0.35714285714285715,Correct
450,0.35714285714285715,Correct
451,0.3793103448275862,Correct
452,0.3793103448275862,Correct
453,0.35714285714285715,Correct
454,0.35714285714285715,Correct
455,0.35714285714285715,Correct
456,0.3793103448275862,Correct
457,0.35714285714285715,Correct
458,0.35714285714285715,Correct
459,0.3793103448275862,Correct
461,0.35714285714285715,Correct
462,0.4074074074074074,Correct
463,0.35714285714285715,Correct
464,0.35714285714285715,Correct
465,0.4074074074074074,Correct
466,0.8571428571428571,Correct
467,0.35714285714285715,Correct
468,0.35714285714285715,Correct
469,0.35714285714285715,Correct
470,0.3793103448275862,Correct
472,0.8571428571428571,Correct
473,0.4074074074074074,Correct
474,0.5573770491803278,Correct
475,0.35714285714285715,Correct
476,0.35714285714285715,Correct
477,0.4074074074074074,Correct
479,0.4074074074074074,Correct
480,0.3793103448275862,Correct
481,0.35714285714285715,Correct
482,0.4074074074074074,Correct
483,0.4074074074074074,Correct
484,0.35714285714285715,Correct
485,0.35714285714285715,Correct
486,0.3793103448275862,Correct
487,0.8571428571428571,Correct
488,0.35714285714285715,Correct
489,0.3793103448275862,Correct
490,0.35714285714285715,Correct
491,0.35714285714285715,Correct
492,0.3793103448275862,Correct
493,0.35714285714285715,Correct
494,0.8571428571428571,Correct
495,0.3793103448275862,Correct
496,0.35714285714285715,Correct
497,0.35714285714285715,Correct
498,0.3898305084745763,Correct
499,0.35714285714285715,Correct
500,0.35714285714285715,Correct
501,0.35714285714285715,Correct
502,0.8571428571428571,Correct
503,0.35714285714285715,Correct
504,0.35714285714285715,Correct
505,0.3793103448275862,Correct
506,0.4074074074074074,Correct
507,0.35714285714285715,Correct
508,0.4074074074074074,Correct
509,0.35714285714285715,Correct
510,0.8571428571428571,Correct
511,0.4074074074074074,Correct
512,0.4074074074074074,Correct
513,0.35714285714285715,Correct
514,0.4074074074074074,Correct
515,0.4074074074074074,Correct
516,0.4074074074074074,Correct
519,0.8571428571428571,Correct
520,0.4074074074074074,Correct
521,0.35714285714285715,Correct
522,0.4074074074074074,Correct
523,0.3793103448275862,Correct
524,0.3793103448275862,Correct
525,0.35714285714285715,Correct
526,0.35714285714285715,Correct
527,0.8571428571428571,Correct
528,0.8571428571428571,Correct
529,0.35714285714285715,Correct
530,0.4074074074074074,Correct
531,0.4074074074074074,Correct
532,0.35714285714285715,Correct
533,0.8571428571428571,Correct
535,0.35714285714285715,Correct
536,0.3793103448275862,Correct
537,0.8571428571428571,Correct
538,0.8571428571428571,Correct
539,0.8571428571428571,Correct
540,0.8571428571428571,Correct
541,0.8571428571428571,Correct
542,0.3793103448275862,Correct
543,0.8571428571428571,Correct
544,0.3793103448275862,Correct
546,0.3793103448275862,Correct
547,0.35714285714285715,Correct
548,0.4074074074074074,Correct
550,0.35714285714285715,Correct
551,0.35714285714285715,Correct
552,0.4074074074074074,Correct
553,0.3793103448275862,Correct
554,0.35714285714285715,Correct
555,0.35714285714285715,Correct
556,0.8571428571428571,Correct
557,0.35714285714285715,Correct
558,0.35714285714285715,Correct
562,0.8571428571428571,Correct
563,0.3793103448275862,Correct
564,0.3793103448275862,Correct
565,0.4074074074074074,Correct
566,0.35714285714285715,Correct
567,0.4074074074074074,Correct
568,0.8571428571428571,Correct
569,0.35714285714285715,Correct
570,0.35714285714285715,Correct
571,0.5573770491803278,Misclassified
572,0.35714285714285715,Correct
573,0.35714285714285715,Correct
574,0.35714285714285715,Correct
575,0.8571428571428571,Correct
576,0.4074074074074074,Correct
577,0.35714285714285715,Correct
578,0.8571428571428571,Correct
579,0.4074074074074074,Correct
580,0.35714285714285715,Correct
581,0.3793103448275862,Correct
582,0.35714285714285715,Correct
583,0.3793103448275862,Correct
584,0.4074074074074074,Correct
585,0.4074074074074074,Correct
586,0.3793103448275862,Correct
587,0.8571428571428571,Correct
589,0.8571428571428571,Correct
590,0.4074074074074074,Correct
591,0.3793103448275862,Correct
592,0.35714285714285715,Correct
594,0.4074074074074074,Correct
595,0.35714285714285715,Correct
596,0.35714285714285715,Correct
597,0.3793103448275862,Correct
598,0.35714285714285715,Correct
599,0.4074074074074074,Correct
600,0.35714285714285715,Correct
601,0.3793103448275862,Correct
602,0.35714285714285715,Misclassified
603,0.35714285714285715,Correct
604,0.4074074074074074,Correct
605,0.35714285714285715,Correct
606,0.4074074074074074,Correct
607,0.35714285714285715,Correct
608,0.3793103448275862,Correct
609,0.35714285714285715,Correct
610,0.3793103448275862,Correct
611,0.35714285714285715,Correct
612,0.35714285714285715,Correct
613,0.4074074074074074,Correct
614,0.35714285714285715,Correct
615,0.4074074074074074,Correct
616,0.4074074074074074,Correct
618,0.8571428571428571,Correct
619,0.3793103448275862,Correct
620,0.35714285714285715,Correct
621,0.8571428571428571,Correct
622,0.3793103448275862,Correct
623,0.4074074074074074,Correct
624,0.8571428571428571,Correct
625,0.3793103448275862,Correct
626,0.35714285714285715,Correct
627,0.3793103448275862,Correct
628,0.35714285714285715,Correct
629,0.35714285714285715,Correct
630,0.35714285714285715,Correct
631,0.4074074074074074,Correct
632,0.35714285714285715,Correct
633,0.4074074074074074,Correct
634,0.35714285714285715,Correct
635,0.4074074074074074,Correct
636,0.3793103448275862,Correct
637,0.4074074074074074,Correct
638,0.3793103448275862,Correct
639,0.3793103448275862,Correct
640,0.35714285714285715,Correct
641,0.3793103448275862,Correct
642,0.8571428571428571,Correct
643,0.35714285714285715,Correct
644,0.4074074074074074,Correct
645,0.3793103448275862,Correct
646,0.3793103448275862,Correct
647,0.35714285714285715,Correct
648,0.35714285714285715,Correct
649,0.3793103448275862,Correct
650,0.5573770491803278,Misclassified
651,0.35714285714285715,Correct
652,0.35714285714285715,Correct
653,0.4074074074074074,Correct
654,0.35714285714285715,Correct
655,0.4074074074074074,Correct
656,0.3793103448275862,Correct
657,0.35714285714285715,Correct
658,0.8571428571428571,Correct
659,0.8571428571428571,Correct
660,0.35714285714285715,Correct
661,0.35714285714285715,Correct
662,0.3793103448275862,Correct
663,0.8571428571428571,Correct
664,0.3793103448275862,Correct
665,0.3793103448275862,Correct
666,0.35714285714285715,Correct
667,0.35714285714285715,Correct
668,0.35714285714285715,Correct
669,0.35714285714285715,Correct
670,0.8571428571428571,Correct
672,0.3793103448275862,Correct
673,0.35714285714285715,Correct
674,0.35714285714285715,Correct
675,0.4074074074074074,Correct
676,0.4074074074074074,Correct
677,0.3793103448275862,Correct
678,0.8571428571428571,Correct
679,0.4074074074074074,Correct
680,0.35714285714285715,Correct
681,0.35714285714285715,Correct
682,0.35714285714285715,Correct
683,0.35714285714285715,Correct
684,0.3793103448275862,Correct
685,0.35714285714285715,Correct
686,0.4074074074074074,Correct
687,0.35714285714285715,Correct
688,0.35714285714285715,Correct
689,0.5573770491803278,Correct
690,0.8571428571428571,Correct
691,0.35714285714285715,Correct
692,0.4074074074074074,Correct
693,0.3793103448275862,Correct
694,0.8571428571428571,Correct
695,0.4074074074074074,Correct
697,0.4074074074074074,Correct
698,0.4074074074074074,Correct
700,0.35714285714285715,Correct
702,0.3793103448275862,Correct
703,0.35714285714285715,Correct
704,0.35714285714285715,Correct
705,0.35714285714285715,Correct
706,0.35714285714285715,Correct
707,0.35714285714285715,Correct
708,0.3793103448275862,Correct
709,0.35714285714285715,Correct
710,0.4074074074074074,Correct
712,0.4074074074074074,Correct
713,0.35714285714285715,Correct
714,0.3793103448275862,Correct
716,0.4074074074074074,Correct
717,0.3793103448275862,Correct
718,0.35714285714285715,Correct
719,0.4074074074074074,Correct
720,0.35714285714285715,Correct
721,0.4074074074074074,Correct
724,0.8571428571428571,Correct
725,0.3793103448275862,Correct
726,0.4074074074074074,Correct
727,0.4074074074074074,Correct
728,0.35714285714285715,Correct
729,0.8571428571428571,Correct
730,0.35714285714285715,Correct
731,0.4074074074074074,Correct
732,0.8571428571428571,Correct
733,0.8571428571428571,Correct
734,0.8571428571428571,Correct
735,0.3793103448275862,Correct
736,0.4074074074074074,Correct
737,0.8571428571428571,Correct
738,0.35714285714285715,Correct
739,0.3793103448275862,Correct
740,0.4074074074074074,Correct
741,0.35714285714285715,Correct
742,0.3793103448275862,Correct
743,0.3793103448275862,Correct
744,0.35714285714285715,Correct
745,0.35714285714285715,Correct
746,0.35714285714285715,Correct
747,0.4074074074074074,Correct
748,0.35714285714285715,Correct
749,0.3793103448275862,Correct
750,0.35714285714285715,Correct
751,0.35714285714285715,Correct
752,0.4074074074074074,Correct
753,0.35714285714285715,Correct
754,0.35714285714285715,Correct
755,0.35714285714285715,Correct
756,0.35714285714285715,Correct
757,0.8571428571428571,Correct
759,0.3793103448275862,Correct
760,0.35714285714285715,Correct
761,0.8571428571428571,Correct
762,0.35714285714285715,Correct
763,0.3793103448275862,Correct
764,0.3793103448275862,Correct
765,0.35714285714285715,Correct
766,0.4074074074074074,Correct
767,0.35714285714285715,Correct
768,0.3793103448275862,Correct
769,0.8571428571428571,Correct
770,0.8571428571428571,Correct
771,0.35714285714285715,Correct
772,0.4074074074074074,Correct
773,0.3793103448275862,Correct
775,0.8571428571428571,Correct
776,0.35714285714285715,Correct
777,0.35714285714285715,Correct
778,0.3793103448275862,Correct
779,0.5573770491803278,Correct
780,0.3793103448275862,Correct
781,0.35714285714285715,Correct
782,0.8571428571428571,Correct
783,0.8571428571428571,Correct
784,0.4074074074074074,Correct
785,0.4074074074074074,Correct
786,0.4074074074074074,Correct
787,0.3793103448275862,Correct
788,0.3793103448275862,Correct
789,0.8571428571428571,Correct
790,0.35714285714285715,Correct
791,0.35714285714285715,Correct
792,0.35714285714285715,Correct
793,0.35714285714285715,Correct
794,0.4074074074074074,Correct
795,0.35714285714285715,Correct
796,0.3793103448275862,Correct
797,0.3793103448275862,Correct
798,0.8571428571428571,Correct
799,0.3793103448275862,Correct
800,0.4074074074074074,Correct
801,0.3793103448275862,Correct
802,0.3793103448275862,Correct
804,0.8571428571428571,Correct
805,0.35714285714285715,Correct
806,0.4074074074074074,Correct
807,0.4074074074074074,Correct
808,0.3793103448275862,Correct
809,0.3793103448275862,Correct
810,0.35714285714285715,Correct
811,0.3793103448275862,Correct
812,0.4074074074074074,Correct
813,0.35714285714285715,Correct
814,0.3793103448275862,Correct
815,0.8571428571428571,Correct
816,0.35714285714285715,Correct
817,0.35714285714285715,Correct
818,0.35714285714285715,Correct
819,0.4074074074074074,Correct
820,0.35714285714285715,Correct
821,0.3793103448275862,Correct
822,0.4074074074074074,Correct
823,0.3793103448275862,Correct
824,0.4074074074074074,Correct
825,0.8571428571428571,Correct
826,0.4074074074074074,Correct
827,0.8571428571428571,Correct
828,0.4074074074074074,Correct
829,0.3793103448275862,Correct
830,0.35714285714285715,Correct
831,0.3793103448275862,Correct
832,0.4074074074074074,Correct
833,0.35714285714285715,Correct
834,0.3793103448275862,Correct
835,0.35714285714285715,Correct
836,0.4074074074074074,Correct
837,0.3793103448275862,Correct
838,0.35714285714285715,Correct
839,0.4074074074074074,Correct
840,0.35714285714285715,Correct
841,0.35714285714285715,Correct
842,0.5573770491803278,Correct
843,0.4074074074074074,Correct
844,0.35714285714285715,Correct
845,0.35714285714285715,Correct
846,0.35714285714285715,Correct
847,0.35714285714285715,Correct
848,0.8571428571428571,Correct
849,0.8571428571428571,Correct
850,0.4074074074074074,Correct
851,0.3793103448275862,Correct
852,0.35714285714285715,Correct
853,0.4074074074074074,Correct
854,0.8571428571428571,Correct
855,0.3793103448275862,Correct
856,0.4074074074074074,Correct
857,0.3793103448275862,Correct
858,0.3793103448275862,Correct
859,0.8571428571428571,Correct
860,0.3793103448275862,Correct
861,0.3793103448275862,Correct
864,0.4074074074074074,Correct
865,0.8571428571428571,Correct
866,0.3793103448275862,Correct
867,0.35714285714285715,Correct
868,0.35714285714285715,Correct
870,0.4074074074074074,Correct
871,0.35714285714285715,Correct
872,0.3793103448275862,Correct
873,0.35714285714285715,Correct
874,0.3793103448275862,Correct
875,0.35714285714285715,Correct
877,0.3793103448275862,Correct
878,0.4074074074074074,Correct
879,0.8571428571428571,Correct
880,0.4074074074074074,Correct
881,0.35714285714285715,Correct
882,0.5573770491803278,Misclassified
883,0.8571428571428571,Correct
884,0.8571428571428571,Correct
886,0.3793103448275862,Correct
887,0.8571428571428571,Correct
888,0.8571428571428571,Correct
890,0.8571428571428571,Correct
891,0.35714285714285715,Correct
892,0.8571428571428571,Correct
893,0.35714285714285715,Correct
894,0.8571428571428571,Correct
895,0.3793103448275862,Correct
896,0.35714285714285715,Correct
897,0.8571428571428571,Correct
898,0.4074074074074074,Correct
899,0.3793103448275862,Correct
900,0.35714285714285715,Correct
901,0.8571428571428571,Correct
902,0.8571428571428571,Correct
903,0.8571428571428571,Correct
904,0.35714285714285715,Correct
905,0.3793103448275862,Correct
906,0.4074074074074074,Correct
907,0.35714285714285715,Correct
908,0.35714285714285715,Correct
909,0.35714285714285715,Correct
910,0.35714285714285715,Correct
911,0.35714285714285715,Correct
912,0.35714285714285715,Correct
913,0.8571428571428571,Correct
914,0.35714285714285715,Correct
915,0.3793103448275862,Correct
916,0.35714285714285715,Correct
917,0.4074074074074074,Correct
918,0.4074074074074074,Correct
919,0.3793103448275862,Correct
920,0.35714285714285715,Correct
921,0.35714285714285715,Correct
922,0.35714285714285715,Correct
923,0.3793103448275862,Correct
925,0.35714285714285715,Correct
926,0.4074074074074074,Correct
927,0.3793103448275862,Correct
928,0.35714285714285715,Correct
929,0.3793103448275862,Correct
930,0.3793103448275862,Correct
931,0.4074074074074074,Correct
932,0.4074074074074074,Correct
933,0.8571428571428571,Misclassified
935,0.3793103448275862,Correct
936,0.3793103448275862,Correct
937,0.4074074074074074,Correct
938,0.8571428571428571,Correct
939,0.3793103448275862,Correct
940,0.35714285714285715,Correct
941,0.4074074074074074,Correct
942,0.3793103448275862,Correct
943,0.35714285714285715,Correct
944,0.3793103448275862,Correct
945,0.8571428571428571,Correct
947,0.35714285714285715,Correct
948,0.35714285714285715,Correct
949,0.4074074074074074,Correct
950,0.35714285714285715,Correct
951,0.35714285714285715,Correct
952,0.4074074074074074,Correct
953,0.35714285714285715,Correct
954,0.4074074074074074,Correct
955,0.8571428571428571,Correct
956,0.35714285714285715,Correct
958,0.3793103448275862,Correct
959,0.35714285714285715,Correct
960,0.35714285714285715,Correct
961,0.35714285714285715,Correct
962,0.3793103448275862,Correct
964,0.3793103448275862,Correct
965,0.4074074074074074,Correct
966,0.35714285714285715,Correct
967,0.35714285714285715,Correct
968,0.3793103448275862,Correct
969,0.35714285714285715,Correct
970,0.8571428571428571,Correct
972,0.35714285714285715,Correct
973,0.3793103448275862,Correct
974,0.3793103448275862,Correct
975,0.35714285714285715,Correct
976,0.4074074074074074,Correct
977,0.35714285714285715,Correct
978,0.5573770491803278,Correct
979,0.35714285714285715,Correct
980,0.35714285714285715,Correct
981,0.35714285714285715,Correct
983,0.8571428571428571,Correct
984,0.3793103448275862,Correct
985,0.3793103448275862,Correct
986,0.3793103448275862,Correct
987,0.5573770491803278,Correct
988,0.8571428571428571,Correct
989,0.3793103448275862,Correct
990,0.35714285714285715,Correct
991,0.35714285714285715,Correct
992,0.35714285714285715,Correct
993,0.8571428571428571,Misclassified
994,0.5573770491803278,Misclassified
995,0.35714285714285715,Correct
996,0.4074074074074074,Correct
997,0.3793103448275862,Correct
998,0.8571428571428571,Correct
1002,0.3793103448275862,Correct
