target,text,stance
Climate Change is a Real Concern,Also what's up with this ridiculous weather?? It was raining this morning and now it's like super hot! #weatherproblems #lame #SemST,1
Climate Change is a Real Concern,Eager to learn at the Modern Prosperity event at the @hfxpublib hosted by  @EcologyAction #carbonpricing #jobsjusticeclimate #SemST,1
Climate Change is a Real Concern,The #carbontrading in #Quebec has very ambitious GHG reduction target of 20% #nspoli #SemST,1
Climate Change is a Real Concern,I thought Seattle was supposed to have a lot more rain #drought #SemST,1
Climate Change is a Real Concern,On a scale of 1 to 10 the air quality in Whistler is a 35. #wildfires #BCwildfire #SemST,1
Climate Change is a Real Concern,We are causing the ice masses of Earth to melt at an alarming rate. #SemST,1
Climate Change is a Real Concern,@mdrewnz Will @NZGreens support Canterbury Rocket + Nuclear Power for NZ? Send our nuclear waste to space @GenerationZer0 #SemST,1
Climate Change is a Real Concern,@Sam6869 research is irrelevant when biosphere is on the brink of collapse. #deforestation #6thExtinction #war #SemST,1
Climate Change is a Real Concern,Seems I may yet get my Climate Apocalypse >:) You fucking morons! #Shenhua #LNPFAIL #keepitintheground #SemST,1
Climate Change is a Real Concern,What do you do to help reverse climate change? Tweet your tips to inspire others! #Tip #SavePolarBear #SemST,1
Climate Change is a Real Concern,"You know things are pretty out of control when you're happy to have ""only"" 30 degrees C indoor and it feels good. #SemST",1
Climate Change is a Real Concern,"Now moving from summer season to........ Life, too moves from...  #climate #weatherchange #rain #forecast #wind #SemST",1
Climate Change is a Real Concern,Climate change is my issue - make it yours #Zim #SemST,1
Climate Change is a Real Concern,#Mission:#Climate @ home > Don't let heat escape from your house over a long period #Tip #EarthRightNow #SemST,1
Climate Change is a Real Concern,Paul Leadley Talking about #biodiversity scenarios under #h22 #CFCC15 #SemST,1
Climate Change is a Real Concern,Follow @ClimatParis2015 for information on #CFCC15 - the climate change conference in Paris. #SemST,1
Climate Change is a Real Concern,"Am not a Catholic, but the pope is spot on when it comes climate change & protecting the amazon forest. #SemST",1
Climate Change is a Real Concern,"It's July and its 57 degrees, can't imagine what winter is going to feel like this year. #ChicagoWeather #SemST",1
Climate Change is a Real Concern,@MAPSProgramme tackles difficult challenges of growth needs and unemployment alongside #CFCC15. #SemST,1
Climate Change is a Real Concern,"#Earth is a #finite in #nature #environment, ""no amount of #dividend #value can #buy its #natural #diversity back! #SemST",1
Climate Change is a Real Concern,@RichardTuffin Tuvalu has been at the forefront of dealing with consequences of climate change. They are realists #auspol #SemST,1
Climate Change is a Real Concern,Be kind to the earth beneath your feet.  #environment #SemST,1
Climate Change is a Real Concern,"Also, it's raining here in the Brazilian central savannas. We were supposed to be in the pinnacle of the dry season. #SemST",1
Climate Change is a Real Concern,We blame cities for the majority of CO2 emissions without acknowledging their vulnerability to #CFCC15 #journey2015 #S2228 #SemST,1
Climate Change is a Real Concern,@FoxNews LOL. Too bad all the other scientists agree with him. #ClimateChangeDenier #SemST,1
Climate Change is a Real Concern,#KCA #VoteJKT48ID ClimateCommRPB: The green diet: how to eat healthy and save the planet #SemST,1
Climate Change is a Real Concern,The extreme humidity and heat right now might kill me  and it's only 10a.m. #FloridaProblems #SemST,1
Climate Change is a Real Concern,Haven't seen the mountains in days with all these fires. Can't stand breathing this air quality any longer!!  #SemST,1
Climate Change is a Real Concern,@UCSUSA @pmharper @ThomasMulcair @Kathleen_Wynne #CSOTA #fossilfuels corp misleading investors about liability for #Ecocide #SemST,1
Climate Change is a Real Concern,"Actually on second thoughts, it's pretty bloody terrifying #climatecrisis #ISS15 #SemST",1
Climate Change is a Real Concern,Gone are the days where we would get temperatures of Min -2 and Max 5 in Cape Town #SemST,1
Climate Change is a Real Concern,Zinta Zommers: need for a unified tool to bring all these variabilities together #CFCC15 #climate #SemST,1
Climate Change is a Real Concern,#Mission:#Climate @ home > Run your dishwasher only if it's full. (by @gaiam) #Tip #ActOnClimate #SemST,1
Climate Change is a Real Concern,@SenSanders Republicans don't care about the environment all together. They deny this fact. #SemST,1
Climate Change is a Real Concern,#Follow @SkyMutual US leader in weather #riskmanagement . Helping the world's #economy adapt to climate change. #SemST,1
Climate Change is a Real Concern,Why is Stephen Harper or representative not at #costa   Does he not care about the environment?  #cdnpoli #environment #SemST,1
Climate Change is a Real Concern,RT @TheCLF: Thanks to everyone in Maine who contacted their legislators in support of #energyefficiency funding! #MEpoli #SemST,1
Climate Change is a Real Concern,We're Committed to Green in Our Dreams: @GovInslee. What'll Drive Change is Power of Parents & Grandparents #CSOTA #SemST,1
Climate Change is a Real Concern,"@UN_Spokesperson @FRANCE24 @UN @COP21 @NorwayMFA ""We are the last generation who can address this climate change #SemST",1
Climate Change is a Real Concern,"I understand the rain, but it is only about 60 degrees right now..... It is never 60 degrees in July....  #SemST",1
Climate Change is a Real Concern,#coalmining & destruction of our ability to live on earth is so stupid. Don't kill our species habitat #duh #Shenhua  #SemST,1
Climate Change is a Real Concern,@abcnews @Ginger_Zee  how about you give me TWO SENTENCES about climate instead of ending with a bs whale story. #SemST,1
Climate Change is a Real Concern,@GuardianAus @GrogsGamut Nobody denies the climate changes. #SemST,1
Climate Change is a Real Concern,People need to wake up & realize what's happening to our earth  #hello #SemST,1
Climate Change is a Real Concern,The countries most likely to survive climate change in one infographic #Survive #Infographic #SemST,1
Climate Change is a Real Concern,Terraform Earth so we can recolonize our own homes. #SemST,1
Climate Change is a Real Concern,What's next after 2 years? :) #thinkbig #world #solution #water #SemST,1
Climate Change is a Real Concern,Climate change has already cut into the global food supply and is fuelling wars &natural disasters #FoodFactsWithHeroRadio #SemST,1
Climate Change is a Real Concern,#Mission:#Climate on the road > Fly less #Tip #EarthRightNow #SemST,1
Climate Change is a Real Concern,Edenhofer: Carbon pricing is needed but not sufficient. we need complementary policies to counter #coal renaissance & #CFCC15 #SemST,1
Climate Change is a Real Concern,"Humanity is making #mother earth angry, that angriness is the reason for #SemST",1
Climate Change is a Real Concern,Plants and trees make oxygen which we breathe and killing the rainforest will make the earths oxygen supply weak. #earth #SemST,1
Climate Change is a Real Concern,"#Mission:#Climate on the road > Purchase a fuel-efficient, low-greenhouse gas vehicle (by @EPA) #Tip #MissionAccept #SemST",1
Climate Change is a Real Concern,Incredibly moving as a scientist weeps on @BBCRadio4 for the #ocean & for our grandchildren's future ttp://bbc.in/1G9uil5 #SemST,1
Climate Change is a Real Concern,Following the invitation only Climate Summit of the Americas online via twitter #CSOTA #Toronto #environment #COP21 #climate #SemST,1
Climate Change is a Real Concern,@WalshConstCo We're proud to sign #ORbizclimatedeclaration because we are committed to fighting climate change #SemST,1
Climate Change is a Real Concern,"I remember a time when summer was actually summer, you know when it was sunny and 90 degrees everyday #whatshappening #SemST",1
Climate Change is a Real Concern,#Mission:#Climate @ home > Take a shower instead of a bath #Tip #LoveOurPlanet #SemST,1
Climate Change is a Real Concern,"Growing concern of Pacific Islanders to adapt to sea level rise, increasing storminess; want to avoid becoming CC refugees #SemST",1
Climate Change is a Real Concern,@4EvaMartino  Everyone should learn this recipe - given summers are going to get warmer every year! #SemST,1
Climate Change is a Real Concern,Rec high temp for this date in Charlotte is 101*. That was set in 1926. T-models were the worst for dangerous emissions. #SemST,1
Climate Change is a Real Concern,"Maybe we should start ""labelling every #product"" made with its ""#Environmental #footprint""? Sooner or later we must act! #SemST",1
Climate Change is a Real Concern,Wind power helped stabilize Texas' power grid during a 2014 cold snap that suddenly increased demand. #ClimateHope #Climate #SemST,1
Climate Change is a Real Concern,"It's so cold and windy here in Sydney, I just saw a climate scientist fly past my window #auspol #ClimateChangeIsReal #SemST",1
Feminist Movement,"Growing up, getting told ""no let your brother do that it's too heavy"" is why we need feminism #SemST",1
Feminist Movement,"Dear parents, please don't tell your boys ""not to be a girl"" when they cry. Girls rock. #SemST",1
Feminist Movement,I need feminism because:  A man in a room full of women is ecstatic. A woman in a room full of men is terrified. #SemST,1
Feminist Movement,Why do #women take their husban's name?Why not the other way round?Let's start #Itookhername!!!us #gender #genderequity #SemST,1
Feminist Movement,i need feminism because i cant even walk to dairy queen without a male yelling nice ass out of his window #SemST,1
Feminist Movement,"The more you push me, the more I resist. Don't bother #strongwomen #women #SemST",1
Hillary Clinton,@HillaryClinton @HillaryforNH hope to see her in NC soon #SemST,1
Hillary Clinton,"It's time that we move from good words to good works, from sound bites to sound solutions.--@HillaryClinton #ReadyForHillary #SemST",1
Hillary Clinton,@HillaryforNV Many thanks for the follow! #SemST,1
Hillary Clinton,"Amazing, inspiring speech&question session in Iowa City from @HillaryClinton .Her answers on education&health care were clear. #SemST",1
Hillary Clinton,"@HillaryClinton is plain amazing, humble, smart and confident! Let's get it Mrs. President! #HillaryClinton #SemST",1
Hillary Clinton,President Jimmy Carter:  There's no doubt Hillary will get the nomination. And when she does I'll be happy to support her #SemST,1
Hillary Clinton,when i get married to my partner i want @HillaryClinton to be my maid of honor!  #govote #girlpower #lovewins #SemST,1
Hillary Clinton,"Hey!!! If anyone wants to help with the Hillary camp at Charlotte pride, let me know!!! #nc #pride #lgbt #SemST",1
Hillary Clinton,Proud of @HillaryClinton for supporting stronger gun control measures. #ReadyForHillary #SemST,1
Legalization of Abortion,So anti-choice laws are telling these women they're incapable and shouldn't make decisions that involve their own body.   #SemST,1
Legalization of Abortion,"Not all women want to have or bear children, and that is okay  #SemST",1
Legalization of Abortion,I would never expect an 11 year old girl to have to carry a pregnancy to term #SemST,1
Legalization of Abortion,Women ARE capable of making decisions #SemST,1
Legalization of Abortion,Anti choice laws only effect women.  People don't care about things that don't effect men #SemST,1
Legalization of Abortion,People with a uterus can be pro choice. People who have been pregnant can be pro choice. People who lost a child can be prochoice #SemST,1
Legalization of Abortion,"A fetus is not living, breathing, born, sentient, or autonomous which is why the pregnant woman's choice matters more #SemST",1
Donald Trump,@realDonaldTrump Making America a Nationalism society #SemST,1
Donald Trump,"If you live in a Trump building, congratulations on that decision #SemST",1
Donald Trump,@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain #SemST,1
Donald Trump,Really respect @realDonaldTrump for giving up #TheApprentice to make way for his #campaign #AmericaNeedsThis #GodBlessedAmerica #SemST,1
Donald Trump,Congrats to the @GOP for having @realDonaldTrump in first place amongst its 2016 candidates. #GOP2016 #Jeb2016 #walker2016 #SemST,1
Donald Trump,@JoeyBats19 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump #SemST,1
Donald Trump,@realDonaldTrump  Some people just want to be president.  Others want to MAKE AMERICA GREAT AGAIN! #SemST,1
