target,text,stance
Hillary Clinton,"@billodoux Thanks for the follow, that his by far the cutest avatar I have seen, God bless you all ! #freealfour #SemST",2
Hillary Clinton,@BadgerGeno @kreichert27 @jackbahlman Too busy protesting :) #LoveForAll #BackdoorBadgers #SemST,2
Hillary Clinton,@mataharikrishna I'm loving it too! Draw that contrast!!! #SemST,2
Legalization of Abortion,Like how can you sit there and even go through with the process #SemST,2
Legalization of Abortion,@MichestBlogSpot: Postinor is popularly  used for?  #MrChocho_BabyOKoko #SemST,2
Legalization of Abortion,#FF #Patriot --> PigsWalkUpright.  Thanks 4 following back!! #Truth #Liberty #Justice #ProIsrael #2A #RiseUpAmerica #ProudAmerican #SemST,2
Legalization of Abortion,@BaronTrader @DynaMoChen  Margret Sangers Looking a little rough!!!! #SemST,2
Legalization of Abortion,Monk's Hobbit is back in Twitter. #Catholics #SemST,2
Legalization of Abortion,@meamhere It isn't going to happen. The LW and the RW have too many differences. #ForeignPolicy #HealthCareLegislation #Economics #SemST,2
Legalization of Abortion,Just been having rather horrible discussion with @Tim_Hallan - reminder that we have a long way to go. #HumanRights #healthcare #SemST,2
Legalization of Abortion,"@paradiselost_17 @ArguDaz @Brainman365 @PolarVan @yetigcreature Yes, an occasional hypocrite. I support #MarriageEquaility & abhor #SemST",2
Legalization of Abortion,Watch out for censorship in your news and media! #politicalrevolution #immigration #RedNationRising #Constitution #CorruptMedia #SemST,2
Legalization of Abortion,@marcmaron @amyschumer @JuddApatow Are you a triceratops or tricerabottom? #arethosehornsyourewearing #SemST,2
Legalization of Abortion,#HDR - top set up in the Warm up area @HuddsCriterium ... Chilling and chatting with @GabzCullaigh before the racing. #Topriders #SemST,2
Legalization of Abortion,"In Turkey at ze momento, just got internet and started reading @BarrettWeed 's tweets, literally just KILLING IT!!  #SemST",2
Legalization of Abortion,@DrottM I'm curious Mary are you a meat eater and an animal hide wearer? #SemST,2
Legalization of Abortion,@gaz_dance I'm good like this. I've always been #SemST,2
Legalization of Abortion,@MetalheadMonty @tom_six I followed him before I watched human centipede 3.....i now hope never makes another film again #SemST,2
Donald Trump,Federal funds are cutoff if states dont bend to blood alcohol laws.Why should #sanctuarycities be different? #WhiteGenocide #tcot #SemST,2
Donald Trump,"@veriphile; Just Curious, Do You Follow @Montel_Williams? #SemST",2
Donald Trump,"Silence is golden, yes, but when silence is all there is...it is way too loud! ~john tarter #tcot #SemST",2
Donald Trump,"obviously, the decision was made on june 26th because it's the closest they could get to 6/66 within the month of june, #tcot #SemST",2
Donald Trump,Whenever Iran stalls  O's response is to make up new talking points! #SemST,2
Donald Trump,#LoveWins ---> I'm hating the rainbow because of this!!#NoToGayMarriage #Wakeuplebanon  #SemST,2
Donald Trump,@GinnyQuaglia well the rest of the majority had better get off their asses and get involved in this fight. #SemST,2
Donald Trump,"@mtngma @Crossbearer1956 @CarmineZozzora aren't they, though #SemST",2
Donald Trump,"Fuck You Obama, I will continue to fly my confederate flag and I'm going to fly it proudly! Renaming American streets? WTF? #SemST",2
Donald Trump,Confederate flag removed.  Now what will the racists complain about? #tcot #SemST,2
Donald Trump,This Fight Isn't OVER! #Obamacare Is Obviously Broken & It Increases Health Care Costs For Millions Of Americans. #SCOTUScare #SemST,2
Donald Trump,@RNRLouisiana @willie_mays24 @RNROklahoma  THIS kind of open defiance is what is needed but on a massive scale #tcot #LNYHBT #SemST,2
Donald Trump,@nytimes Does he go to the Dog groomer ? #SemST,2
fauci,"@itsJeffTiedrich Wait. Maybe we can nuke the virus...?
#TrumpVirus 
#TrumpGolfsAmericansDie",2
fauci,"@realDonaldTrump Your ineptitude already killed 155,000 innocent Americans! STFU #TrumpVirus",2
fauci,@TNSociallyMissy Nope,2
fauci,Wasn't the 2 amendment created to empower the people against their own government in case it turns out  to be  tyrannical and to protect every other of your constitutionally given rights. #COVID19 #coronavirus,2
fauci,@marklevinshow @SidneyPowell1 What a damn joke!!!,2
fauci,"@brhodes @realDonaldTrump You were silent for the #CoronavirusPandemic, does that mean you are 
resigning #COVIDIOT -in-chief ? #TrumpLiesAmericansDie 
#TrumpLiesKidsDie",2
fauci,@TX_WalkerRanger Yes. Since the beginning.,2
fauci,@realDonaldTrump America sees right through you MORON #TrumpVirus2020,2
fauci,"@LionelMedia @RhondaTideGirl It’s like a junior burka. 
#coronavirus",2
fauci,"@SenWarren asks #DrFauci: Is the country still ""moving in the right direction"" regarding #coronavirus?
#Senate #Senatehearing #COVID19",2
fauci,@w_terrence Needs to be fired,2
fauci,"@nepheshim @drsimonegold This needs criminal investigation especially that #HCQ is both preventive and a cure for #ChineseVirus 
@DonaldJTrumpJr
#WHO #Lancet",2
fauci,@thehill There's our next Gov. That's what we need.,2
fauci,@BusyDrT Please doubt yourself right out of the way,2
fauci,@TeamTrump @realDonaldTrump @kayleighmcenany Glad I’ve got boots on!! Sh*ts getting DEEP!!  #TrumpIsAnIdiot #TrumpIsARacist #TrumpVirus #TrumpGolfsAmericansDie,2
fauci,"@WhiteHouse @realDonaldTrump Swivel, Tilt, Bobble head, Shoulder up, Tilt, Pivot, Shoulder down, Tilt....repeat. #trumpvirus #TrumpHasNoCredibility #TrumpIsNotWell #TrumpIsANationalDisgrace",2
fauci,@DoniTheDon_ About damn time.,2
fauci,@ChloeSalsameda @Keefer1958 But time to,2
stay_at_home_orders,:notes::arrow_forward:No limit @G_Eazy @asvpxrocky @iamcardib On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Got to get it @OfficialSisQo     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Bamiloke @crayonthis  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"@drdavidsamadi California...need I say more? :folded_hands_medium-light_skin_tone::flag_for_United_States:
Common sense, it’s not so common 
anymore :confused:",2
stay_at_home_orders,:notes::arrow_forward:Power rangers @TeniEntertainer   On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Wake up @starboiterri    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@IanMaher7 And says,2
stay_at_home_orders,@SpeakerPelosi @RepDanKildee @RepRichardNeal @RepDannyDavis Back to work!,2
stay_at_home_orders,"I remember when i started this profile at the beginning of this madness

used to get so much hate everyday

endless insults etc

but now hardly get any 

wondering with the redundancy notices that have started to hit the doormats the penny might have dropped :thinking_face:",2
stay_at_home_orders,:notes::arrow_forward:Love me love me @official2baba On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Too much money @victor_adere  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Mj @Badboytimz  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Babylon @MI_Abaga @official2baba   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,":play_button_selector::radio: self  @iam_ letter_i @deejayfoxyone 
 
#RaypowerNigeria",2
stay_at_home_orders,"@Asif786Raja @LOGANGAIN1 @ganseyman @Jen2Gain @ginestarros @balistyle78 @italianostyle2 @TabletWallpaper @luisalarosa @ElisaElisa110 @V1ctor1aDiane @izakira3 @SevenGodess @khalidaajzi @glenton123 @EternoPantera @mamiRD_ Pleasure dear :sparkles::tulip::leaves:
@Asif786Raja  :two_hearts::tulip::leaves:",2
stay_at_home_orders,"She:I'm done with you,its over!
Me: over सकेपछी strike change हुन्छ, आइजा batting गर।",2
stay_at_home_orders,:notes::arrow_forward:Like i do @fireboydml   On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Started from the bottom @Drake   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"#TheLounge with deejayfoxy
Np somedays  @Ozzytweet0
deejayfoxyone 
#RaypowerNigeria 
",2
stay_at_home_orders,:notes::arrow_forward:Bags bags bags @illBlissGoretti  On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"@EASTLA_NEWS In LA County ELA #1 in COVID-19 cases, Boyle Heights #2.",2
stay_at_home_orders,:notes::arrow_forward:Money @xtdadon cc @djchascolee On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@Reuters @BGI_Genomics None of that:ox::shit:.,2
stay_at_home_orders,:notes::arrow_forward:2stoopid @timayatimaya    On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@theheraldsun Stage 4 isn’t working at all,2
stay_at_home_orders,:notes::arrow_forward:Gidi love @BankyW   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Mad @beatsbysarz @thisisWurlD  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@MightyRed_LFC Most definately! But always,2
stay_at_home_orders,"@DrTommyJohnDC Thank You!!
The Numbers everyone needs to see..",2
stay_at_home_orders,:notes::arrow_forward:Proper @KrizBeatz_ @alhajitekno @diamondplatnumz  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@Joy109 No it’s not,2
stay_at_home_orders,":play_button_selector::radio:  rock bottom @jray_oke
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",2
stay_at_home_orders,:notes::arrow_forward:Bad influence @omah_lay    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Naughty @Officialsoft_  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"Conspiracy theory alert

Is it pure coincidence that the only way NSW can host top sporting events usually held in Victoria (sporting capital of the world) is due to COVID?

.@GladysB .@DanielAndrewsMP is there something you'd like to tell us GB?
LOL ",2
stay_at_home_orders,:notes::arrow_forward:I'm the one @djkhaled @QuavoStuntin @justinbieber @chancetherapper @LilTunechi On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,":play_button_selector::radio: easy for me  @adaramtti
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",2
stay_at_home_orders,:notes::arrow_forward:Dance @2niteFlavour  On #Totorimuzik @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Wake me up @RealRemyMa @LilKim  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Flenjo @lilkeshofficial @duncanmighty2  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Pawon @olamide    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@ChadPergram *hint the GOP doesn’t want another spending bill and neither do I.,2
stay_at_home_orders,@brandi_love Couldn't agree more they,2
stay_at_home_orders,:notes::arrow_forward:Beh Beh @alhajitekno @masterkraft_ On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Soco remix @torylanez @melli  On #Totorimuzik @Djitchyfingazz:headphones: #spinning:arrows_counterclockwise: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,":play_button_selector::radio: tell me why  @kingslee_kp
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",2
stay_at_home_orders,@bestnumberis69 @CBLifeCoach1 @joncoopertweets You are what you eat,2
stay_at_home_orders,:notes::arrow_forward:Assignment @Dj_consequence @Olamide  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:New York city girl @fireboydml On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:No envy @Evayungofficial     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Fire bomb @rihanna   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,":play_button_selector::radio:  we run things @doctor_sonnie 
 @deejayfoxyone 
@sollazo1 
#RaypowerNigeria",2
stay_at_home_orders,:notes::arrow_forward:Don't rush @YoungTandBugsey On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@latimes This is all BS,2
stay_at_home_orders,:notes::arrow_forward:Chairman remix @sirme_saco #grahamd  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@Pismo_B @becky_rln Poor baby,2
stay_at_home_orders,:notes::arrow_forward:Melanin @sautisol @patorankingfire   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"No One Can Love More Than,
The One Who Cried For You:heart_suit_selector:

#GoodNightTwitterWorld",2
stay_at_home_orders,"@packers @YouTube Definitely the right, sensible decision to not have fans at the events, by the way. Glad to see the decision makers using common sense and thinking about the health of all involved :smiley:",2
stay_at_home_orders,"HEOC Press conference will be at 22:00hrs tonight
Panelists:
Dr.Nazla Rafeeq
Dr. Mohamed Ali
Stay tuned @DhivehiChannel",2
stay_at_home_orders,:notes::arrow_forward:Ginger @AirboyRado1 @burnaboy @cassper_nyovest On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Money @xtdadon cc @djchascolee On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@Talkmaster One word “Quack”,2
stay_at_home_orders,"#TheLounge with deejayfoxy
Np Tinga linga  @Iam_Ibkay
deejayfoxyone @sollazo1 
#RaypowerNigeria 
",2
stay_at_home_orders,:notes::arrow_forward:Mj remix @Badboytimz @IamMayorKun On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@NetflixIndia Never have I fever,2
stay_at_home_orders,:notes::arrow_forward:Blessing @chigul @phynofino @IamMayorKun   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Door @anyasafrica    On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"Lockdown extends in Bihar. From 1st August to16th August
#COVIDー19",2
stay_at_home_orders,:notes::arrow_forward:Sponono @DjMaphorisa @wizkidayo  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Scatter @fireboydml  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"#TheLounge with deejayfoxy
Np  Halle @helenmeju @djxsmart_kleva
deejayfoxyone 
#RaypowerNigeria 
",2
stay_at_home_orders,:notes::arrow_forward:Die for your head @durttyimusicNG On #Totorimuzik  #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@CherokeePhoenix Follow the safe Path.,2
stay_at_home_orders,"Over 1 Million COVID-19 cases were added globally in only 4 days. For reference, it took three months to reach the first 1 million cases globally.",2
stay_at_home_orders,"To further advance our fight for our brothers and sisters we are establishing a COVID-19 Bed Helpline Numbers : 7204508324,7204508326,9071444455
Call on the above number if you have been denied a Bed. We will ensure that you get a bed in time. 
#CovidWarriors",2
stay_at_home_orders,":play_button_selector::radio: risk it all  @uptawn_ 
 @deejayfoxyone 
 
#RaypowerNigeria",2
stay_at_home_orders,@hrenee80 @MKrazna Well they say the #WuhanVirus is a respiratory disease but the way these people act you would think it’s a brain disease.,2
stay_at_home_orders,:notes::arrow_forward:Fire @busysignal_turf  On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"@Shazia We all have to live with it. May be a year, two or lifetime. We need not to be #COVIDIOTS",2
face_masks,"@bbclaurak Why wait? Did you ask him that?

",2
face_masks,@LionelMedia I think it’s 9/11. But who knows?  #NWO #COVID19,2
face_masks,"@ThomasaMArnold1 Covid-19 is extremely contagious and is projected to cause 300,000 deaths in the U.S. by the end of the year.  So, yes... I am up in arms about that.  Furthermore, Covid-19 is expected to cause even more chronic illness, including chronic heart disease.",2
face_masks,"@JuddApatow The numbers are staggering.     

",2
face_masks,@retirewcashflow You can't make this crap up!  These people are #insane,2
face_masks,"#Florida 07-13-2020
New Cases:  12624
New Deaths:  35
0-4:  189
5-14:  448
15-24:  1758
25-34:  2454
35-44:  2200
45-54:  2037
55-64:  1693
65-74:  890
75-84:  462
85+:  270
Estimated 509 hospitalizations and 179 deaths from today's reported #covid19 cases. ",2
face_masks,"Big thanks to @Artsykittty for doing my first couple emotes!:heart::heart_eyes: if you ever need emotes, banners, ect. done make sure to give her a look. She does amazing work and is such a sweetheart :sob::heart:.

#twitchaffiliate #kawaii #anime #StayAtHome",2
face_masks,I thought the we were talking about the people with regards to the coronavirus nonsene #TheDeceived,2
face_masks,@darrenrovell @jdit_21 What's with all of the Covid-19 Super Spreader parties and events?  #COVIDIOTS,2
face_masks,@cjtackett Sure it’ll spike in about 2 weeks.,2
school_closures,"After reading this through carefully and noting there was only partial quarantine while in Egypt, I’m even more convinced of community spread in Iowa from returning passengers #COVID19 #FlattenTheCurve",2
school_closures,"@realDonaldTrump, your version of America really, really sucks. #FailedLeadership #TrumpVirus #PortlandKidnappings #KidsInCages #BlackLivesMatter  #TrumpLiesAmericansDie #BountyGateAintGoingAway #DontDrinkBleach",2
school_closures,"#covid19 aside, fuck yo kids",2
school_closures,"@politvidchannel Trump is the issue, he always has been His Own Worst Enemy!
Too late in the game now, he's toast! #DumpTrump2020 #GestapoTrump #TrumpVirus",2
school_closures,"@939bf4b94a6845b @dvillella @GOP @realDonaldTrump trump loves nicknames &amp; since he's letting the virus kill more people than any other country trump deserves the #trumpvirus named after him 
#genocidebydefault",2
school_closures,Dear Government you can go ahead with your idea of scrapping fees provided you are ready to give 10 times the amount paid (by teachers/Schools) as income tax last year as salary to educators and educating institutes,2
school_closures,If the fees are to high then bann the electricity bill and gas bills. Can you do this? How can you say this that fees are to high? If you want good education then you have to pay the fees. That's why people their first choice is private schools not government,2
school_closures,To prevent #Economiccollapse  &amp; #economiccrisis during #CoronavirusPandemic govt should get banks to help businesses by postponing EMI’s and giving a discount in the interest charged. This small step would go a long way #COVID #coronavirusinindia #Coronavid19,2
school_closures,@joshi_speaks @zoneanthony @anubha1812 Where will school meet the deficiet? In Gujarat all the accounts are audited by FRC andthen fees is finalised. No surplus fund is given to schools to meet any contingencies like this.,2
school_closures,The jobs of all the people who r working in schools r in stake now a days. Parents r not ready to pay even monthly fees.salary deduction is going on. many people lost their jobs due to insufficient funds.Govt should take some strict action to save education sector,2
