target,text,stance
Hillary Clinton,Hey Hillary Clinton...How's things working out on #Servergate? Bury enough evidence yet?    #tcot #SemST,0
Hillary Clinton,"Hillarity claims no subpoenas, get put in her place with photographic evidence... So trustworthy... #WhatILearnedToday #SemST",0
Hillary Clinton,"Hillary has flipped yet again, and is now pro-sanctuary cities. #SemST",0
Hillary Clinton,@HillaryClinton @TheDemocrats How many Xanax does this wretched bitch need to sleep at night? #SemST,0
Hillary Clinton,"Republican on facebook said :If it comes down to a choice between Donald Trump and Hillary,  I'm not voting! #SemST",0
Hillary Clinton,"@donnabrazile @DougHeye So this woman does one thing to help. She's GOP - she's, ultimately, the enemy - don't doubt it #SemST",0
Hillary Clinton,So over 20 million government employees got their private info stolen. Has anyone checked @HillaryClinton server?  #2016 #Fail #SemST,0
Hillary Clinton,@TheAtlantic cause  #Hillary Clinton is a LYING THEIVING CUNT  #SemST,0
Hillary Clinton,So @HillaryClinton received a Subpoena to Testify & She ignored it! Is Hillary above The Law Now?  #SemST,0
Hillary Clinton,"Hillary can't create jobs! Last time she had a job to do, she outsourced it to Monica Lewinsky. #SemST",0
