feature,mean_feat_when_shap_positive,std_feat_when_shap_positive,count_shap_positive,mean_feat_when_shap_negative,std_feat_when_shap_negative,count_shap_negative,overall_mean_feat,overall_std_feat,feature_shap_correlation,total_observations
avg_dependency_depth,,,0,,,0,0.0,0.0,,6119
function_word_ratio,-0.0652831943649606,0.9560116586088635,3166,0.07390750537422981,1.0261708987511515,2953,0.0018895685586918667,0.9928490966204366,-0.30296602955567264,6119
punctuation_usage,-0.42380045718470843,0.7544660541129202,3396,0.6065624810003253,1.1236116424959621,2723,0.03471862774384955,1.0676253063440535,-0.7141186930323353,6119
readability_score,0.45853216790719986,0.9841569808092434,2982,-0.38865587999958,0.8991304571331232,3137,0.024208110661968894,1.0323142311153306,0.6104462749867193,6119
sentence_length_variation,-0.04887229908365086,0.9406627483365585,3089,0.07165420337370447,1.0020927919914937,3030,0.010809887947855396,0.973355156969954,-0.36227713891965097,6119
subordinate_clause_ratio,0.0627280723415988,1.036201872124979,3053,-0.047367534695393974,1.0269923659808644,3066,0.007563318104726838,1.0329813293053824,0.3193156106578058,6119
sentiment_polarity,0.19689375152831773,1.0816943528395084,2802,-0.14362731475391585,0.9800722564811165,3317,0.012303397408662764,1.041680143113514,0.2158229461214848,6119
sentiment_subjectivity,0.5358036923406947,0.9609122498194593,2934,-0.4215470112280455,0.8414538090514524,3185,0.037493185580368224,1.0197697707132403,0.6436548711881085,6119
anger,-0.3735041275655944,0.391558065336262,4390,1.0741972572396923,1.3896364435828705,1729,0.03556200976539764,1.0394016459137638,-0.8269019278716933,6119
joy,0.9726351810107627,1.3231240861996063,1956,-0.38899087979479463,0.3988585696513142,4163,0.04626660916347801,1.0348531578773874,0.923208176327692,6119
fear,-0.7586931043903347,0.2015892227548189,3714,1.0827856145155224,0.5625731804182224,2405,-0.034921847817596316,0.9788363834706867,-0.9087391741692332,6119
sadness,-0.32921612621215796,0.44635711676744577,4270,0.49505459936254614,1.2662130910344394,1849,-0.08014330849886694,0.8755578933882148,-0.7617516335922544,6119
disgust,0.33958166897452835,2.137814551897811,1680,-0.0766891369203333,0.8878565408185839,4439,0.03759995507237263,1.3640330136311858,0.3007283706919474,6119
surprise,-0.23990550406866626,0.8026443555405761,3500,0.4184722320798787,1.2919769973913993,2619,0.04188748350659756,1.0903532521582873,-0.4290191597148037,6119
certainty_adverbs_count,2.529092605630248,0.8163537170072687,736,-0.33833642293503174,0.02129325797275007,5383,0.006561070940445671,0.9749971161641804,0.871532407038426,6119
certainty_verbs_count,-0.14111610444588052,0.8016715115318008,3546,0.17359881921130946,1.1334810428946023,2573,-0.008780510628271416,0.9678069738435072,-0.043694206595576365,6119
certainty_adjectives_count,1.8497956147396155,0.7644971320742755,1451,-0.4630048256438385,0.015454621328562299,4668,0.0854301210788926,1.0519027259721796,0.9682728745816208,6119
doubt_adverbs_count,-0.48784266405958715,0.01980366881496783,4850,1.6938808594174946,0.7829739553794146,1269,-0.03538194314237569,0.9538977527007865,-0.8938909779028367,6119
doubt_verbs_count,0.08815348948582599,1.1802015432128914,1912,-0.11474509571773213,0.6078124605573968,4207,-0.05134550511318838,0.8354039494286929,0.4602848289205747,6119
doubt_adjectives_count,-0.15262744076506557,0.7221260985018292,4009,0.355550406715002,1.4345838721780526,2110,0.022606299745302517,1.0532895237556545,-0.5089568194339226,6119
hedges_score,-0.363910941446326,0.4581133753261811,4586,0.8397639127996701,1.3425801241436757,1533,-0.062352917004568846,0.9384736456817068,-0.6663540609872327,6119
hedge_C_count,0.6434842761338659,1.026135867534055,2943,-0.5940033264580128,0.6035014296969414,3176,0.0011798757691319948,1.0381255861358625,0.8119116025637187,6119
hedge_D_count,0.18420396854682752,1.3642169132399808,2436,-0.044484954492036856,0.8480302076455914,3683,0.04655708122011769,1.08906715240743,0.08189465872821791,6119
hedge_E_count,0.26775046764506677,1.2783374356553356,2067,-0.1552434253861697,0.6607141181217632,4052,-0.012355963889917776,0.9385750921785778,0.4789881650531265,6119
hedge_I_count,-0.07616727948715264,0.008829832842851222,4224,-0.028222900227569483,0.5822376251090243,1895,-0.06131933068883427,0.324796173710995,-0.8883610367360344,6119
hedge_N_count,-0.20001153352377518,0.3382587745127128,4998,0.4522540916665997,1.5406056494151958,1121,-0.08051655626631317,0.769174616960189,-0.8076429449479918,6119
C_ratio,-1.2420727649598078,1.4387723922760027,1254,0.36061730439114836,0.3204466509208987,4865,0.032169298676799796,0.9613480958868151,-0.8683751655324071,6119
D_ratio,0.016816925221337032,1.0338453599022708,3282,0.09026196585217713,1.2390384135168473,2837,0.05086882590277082,1.1341047881175066,-0.03797812708863609,6119
E_ratio,0.008184965620635403,1.022470353796577,2821,-0.0037060673001246152,0.9744296256971413,3298,0.0017759728811899762,0.9968007276669423,-0.32554733240273,6119
I_ratio,-0.03417219629034454,0.6723169369960827,2821,-0.07437669555084502,0.0019726312155680875,2356,-0.0567466569343094,0.4570092960694372,0.8631161665348553,6119
N_ratio,0.5044697925350811,1.7840026160966578,1121,-0.19404777643864826,0.3525619092075712,4998,-0.06607944912706945,0.8701652608776987,0.8556780738576392,6119
