index,score_correct,score_misclassified,actual_outcome,actual_outcome_binary
42,0.7336387382440311,0.26636126175596875,Correct,0
43,0.7037421993417958,0.29625780065820406,Correct,0
44,0.7181067684696613,0.28189323153033863,Correct,0
45,0.8528294447166966,0.1471705552833034,Correct,0
46,0.8558638086991246,0.1441361913008755,Correct,0
47,0.7316977751641163,0.2683022248358837,Correct,0
48,0.7432472672058533,0.2567527327941466,Correct,0
49,0.8010247581527372,0.1989752418472628,Correct,0
50,0.751127369761092,0.24887263023890793,Misclassified,1
51,0.7329800202472285,0.26701997975277136,Correct,0
52,0.7903483846244148,0.20965161537558505,Correct,0
53,0.6700344966484355,0.32996550335156444,Correct,0
54,0.7329950790313615,0.26700492096863837,Correct,0
55,0.8372872701985171,0.16271272980148282,Correct,0
56,0.7546620291436622,0.24533797085633774,Correct,0
57,0.8109998875471043,0.18900011245289566,Correct,0
58,0.7775950800962242,0.22240491990377573,Correct,0
59,0.774739153330616,0.2252608466693839,Correct,0
60,0.8110151172327222,0.18898488276727776,Correct,0
61,0.8731220910641676,0.12687790893583248,Correct,0
62,0.7795211464527612,0.22047885354723878,Correct,0
63,0.7145181760491273,0.2854818239508726,Correct,0
64,0.7666710846348518,0.23332891536514824,Correct,0
65,0.7400059011057045,0.2599940988942954,Correct,0
66,0.7850739616211783,0.21492603837882163,Correct,0
67,0.842520669044352,0.15747933095564803,Misclassified,1
68,0.708267317737104,0.2917326822628959,Correct,0
69,0.7491167845311578,0.2508832154688421,Correct,0
70,0.739226174010188,0.26077382598981197,Correct,0
71,0.8404624183541328,0.15953758164586715,Correct,0
72,0.7938285886912378,0.2061714113087621,Correct,0
73,0.7582067143333154,0.2417932856666845,Correct,0
74,0.8636241589026915,0.1363758410973085,Misclassified,1
75,0.8049939172794339,0.195006082720566,Correct,0
76,0.7915510103902715,0.2084489896097284,Correct,0
77,0.7563954563266589,0.24360454367334095,Correct,0
78,0.7964456943924698,0.20355430560753004,Correct,0
79,0.8078950649452887,0.19210493505471118,Correct,0
80,0.7716881683935646,0.22831183160643534,Correct,0
81,0.8173112007549692,0.18268879924503076,Correct,0
82,0.8061754318122747,0.19382456818772545,Correct,0
83,0.8630222274566232,0.13697777254337679,Correct,0
84,0.6899500088862883,0.3100499911137116,Correct,0
85,0.7604644963148668,0.23953550368513313,Correct,0
86,0.6797958391885391,0.3202041608114608,Correct,0
87,0.8044595821584799,0.19554041784152,Correct,0
88,0.8231496666921355,0.17685033330786443,Correct,0
89,0.7951880700448625,0.20481192995513736,Correct,0
90,0.8034813340913791,0.19651866590862085,Correct,0
91,0.7232176851803265,0.2767823148196734,Correct,0
92,0.7598343963355404,0.2401656036644595,Correct,0
93,0.733027055781169,0.2669729442188309,Correct,0
94,0.782544391883943,0.21745560811605694,Correct,0
95,0.7251333939925871,0.2748666060074128,Correct,0
96,0.7407840129877005,0.2592159870122995,Correct,0
97,0.6945467970429452,0.30545320295705464,Correct,0
98,0.7597797062031539,0.24022029379684606,Correct,0
99,0.774739153330616,0.2252608466693839,Correct,0
100,0.6857378555304391,0.31426214446956086,Correct,0
101,0.6938827390506453,0.30611726094935454,Correct,0
102,0.7286896617919845,0.2713103382080154,Correct,0
103,0.6996617456980282,0.3003382543019717,Correct,0
104,0.7329950790313615,0.26700492096863837,Correct,0
105,0.7900318653975217,0.2099681346024783,Correct,0
106,0.7484749679629823,0.2515250320370176,Correct,0
107,0.7599243385158012,0.2400756614841987,Correct,0
108,0.7175247769174768,0.28247522308252304,Correct,0
109,0.7413305367025039,0.258669463297496,Correct,0
110,0.6938827390506453,0.30611726094935454,Correct,0
111,0.7620883645895087,0.23791163541049123,Correct,0
112,0.7877778971435534,0.21222210285644655,Correct,0
113,0.6898445363895954,0.3101554636104045,Correct,0
114,0.7331005515280544,0.26689944847194547,Correct,0
115,0.8359820445217827,0.16401795547821735,Correct,0
116,0.7846079882586532,0.21539201174134673,Correct,0
117,0.8417993151207254,0.15820068487927458,Correct,0
118,0.7148533104529069,0.285146689547093,Correct,0
119,0.7931366879993371,0.2068633120006628,Correct,0
120,0.7724851850766478,0.22751481492335218,Correct,0
121,0.7760289041198848,0.22397109588011505,Correct,0
122,0.7946772226473069,0.20532277735269305,Correct,0
123,0.7542266795507342,0.24577332044926567,Correct,0
124,0.8391070318167139,0.16089296818328613,Correct,0
125,0.7094351076046455,0.29056489239535443,Correct,0
126,0.7383810669322868,0.2616189330677132,Correct,0
127,0.8232521824792188,0.1767478175207811,Correct,0
128,0.7259691981728856,0.27403080182711426,Correct,0
129,0.723131935882236,0.2768680641177638,Correct,0
130,0.7270407046075077,0.2729592953924922,Correct,0
131,0.8187026103133478,0.18129738968665204,Correct,0
132,0.7591378896349784,0.24086211036502148,Correct,0
133,0.7805517400015907,0.21944825999840922,Correct,0
134,0.7900318653975217,0.2099681346024783,Correct,0
135,0.8240386313600416,0.17596136863995832,Correct,0
136,0.8109998875471043,0.18900011245289566,Correct,0
137,0.8451224929252157,0.15487750707478437,Correct,0
138,0.7895619357435921,0.21043806425640782,Correct,0
139,0.7923502391185144,0.2076497608814855,Correct,0
140,0.8262925996140099,0.17370740038599006,Correct,0
141,0.8085786460838686,0.19142135391613121,Correct,0
142,0.680709230566792,0.31929076943320783,Correct,0
143,0.7448523083114583,0.25514769168854157,Correct,0
144,0.7992339977673921,0.20076600223260774,Correct,0
145,0.8690572027141092,0.13094279728589084,Correct,0
146,0.8054252441615211,0.19457475583847897,Correct,0
147,0.7135203378572808,0.28647966214271914,Correct,0
148,0.7570873570185597,0.24291264298144027,Correct,0
149,0.7507289362169507,0.2492710637830493,Correct,0
150,0.8109998875471043,0.18900011245289566,Correct,0
151,0.7358345367661514,0.2641654632338485,Correct,0
152,0.7073865865386665,0.29261341346133357,Correct,0
153,0.7660654913143667,0.23393450868563312,Correct,0
154,0.7472735497746938,0.25272645022530604,Correct,0
155,0.7402728675162467,0.25972713248375334,Correct,0
156,0.8572404361724097,0.14275956382759014,Correct,0
157,0.808465981787392,0.1915340182126079,Correct,0
158,0.8373959500414736,0.16260404995852643,Correct,0
159,0.6899046328656426,0.31009536713435726,Correct,0
160,0.7592690195450498,0.24073098045495014,Correct,0
161,0.7307504466305808,0.26924955336941914,Correct,0
162,0.8109998875471043,0.18900011245289566,Correct,0
163,0.744200295833606,0.25579970416639386,Correct,0
164,0.7623078200334324,0.2376921799665675,Correct,0
165,0.825506150733187,0.17449384926681283,Correct,0
166,0.7661554334946276,0.23384456650537233,Correct,0
167,0.7775354243036995,0.22246457569630035,Correct,0
168,0.7345347566613578,0.26546524333864213,Correct,0
169,0.740411403868179,0.2595885961318209,Correct,0
170,0.72839009897343,0.2716099010265699,Correct,0
171,0.7322086301505388,0.26779136984946106,Correct,0
172,0.7647640239362489,0.23523597606375102,Correct,0
173,0.7180206700851282,0.2819793299148718,Correct,0
174,0.7488132274046901,0.2511867725953098,Correct,0
175,0.71115924553568,0.2888407544643199,Correct,0
176,0.7569125355039981,0.24308746449600172,Correct,0
177,0.7181652054324138,0.28183479456758614,Correct,0
178,0.8606868952299866,0.13931310477001335,Correct,0
179,0.855610058304824,0.14438994169517616,Correct,0
180,0.7281332242465931,0.2718667757534068,Correct,0
181,0.838128233039336,0.1618717669606639,Correct,0
182,0.8262925996140099,0.17370740038599006,Correct,0
183,0.7106294152127463,0.28937058478725364,Correct,0
184,0.8564150455095904,0.14358495449040978,Correct,0
185,0.7094351076046455,0.29056489239535443,Correct,0
186,0.8377115764512605,0.1622884235487395,Correct,0
187,0.796476963816158,0.20352303618384204,Correct,0
188,0.7535848629825589,0.24641513701744114,Correct,0
189,0.774739153330616,0.2252608466693839,Correct,0
190,0.8133699955330794,0.1866300044669205,Correct,0
191,0.746979585032545,0.2530204149674549,Correct,0
192,0.7468419110368143,0.2531580889631856,Correct,0
193,0.774739153330616,0.2252608466693839,Correct,0
194,0.7273021707685119,0.27269782923148805,Correct,0
195,0.7822278726570497,0.21777212734295018,Correct,0
196,0.7420224373944045,0.2579775626055953,Correct,0
197,0.7627802652814093,0.23721973471859056,Correct,0
198,0.8262925996140099,0.17370740038599006,Correct,0
199,0.7655437510317654,0.23445624896823447,Correct,0
200,0.7337766487713723,0.2662233512286276,Correct,0
201,0.7301312709590253,0.2698687290409746,Correct,0
202,0.6813868432011001,0.31861315679889984,Correct,0
203,0.7200234989730108,0.27997650102698923,Correct,0
204,0.7980319217961632,0.20196807820383667,Correct,0
205,0.8494079622978856,0.15059203770211443,Correct,0
206,0.7274076432652048,0.27259235673479515,Correct,0
207,0.7188220807847221,0.2811779192152778,Correct,0
208,0.7598343963355404,0.2401656036644595,Correct,0
209,0.6922928287889769,0.3077071712110229,Correct,0
210,0.8262925996140099,0.17370740038599006,Correct,0
211,0.7491167845311578,0.2508832154688421,Correct,0
212,0.8688034523198085,0.1311965476801915,Correct,0
213,0.7931366879993371,0.2068633120006628,Correct,0
214,0.7620883645895087,0.23791163541049123,Correct,0
215,0.7937479823641646,0.20625201763583534,Correct,0
216,0.7138547535032608,0.2861452464967391,Correct,0
217,0.8102134386662815,0.18978656133371846,Correct,0
218,0.7879251342106508,0.21207486578934906,Correct,0
219,0.8045940261503173,0.19540597384968267,Correct,0
220,0.7647063316379463,0.23529366836205362,Correct,0
221,0.7931366879993371,0.2068633120006628,Correct,0
222,0.7286358880285879,0.27136411197141197,Correct,0
223,0.7599243385158012,0.2400756614841987,Correct,0
224,0.7519571809803338,0.2480428190196661,Correct,0
225,0.8079594704123132,0.1920405295876867,Correct,0
226,0.7611525832791844,0.23884741672081553,Correct,0
227,0.7254448268592002,0.2745551731407998,Correct,0
228,0.7613605715629607,0.23863942843703928,Correct,0
229,0.7445713920816106,0.25542860791838934,Correct,0
230,0.8262925996140099,0.17370740038599006,Correct,0
231,0.7843424143567446,0.21565758564325535,Correct,0
232,0.8005647583178588,0.19943524168214122,Correct,0
233,0.8618374729525575,0.13816252704744258,Correct,0
234,0.7128904940469023,0.2871095059530976,Correct,0
235,0.830678222937026,0.16932177706297397,Correct,0
236,0.706857746831209,0.2931422531687909,Correct,0
237,0.761301915708686,0.23869808429131395,Correct,0
238,0.6599746557135703,0.3400253442864297,Correct,0
239,0.740489994935084,0.25951000506491595,Correct,0
240,0.7380781474758433,0.26192185252415656,Correct,0
241,0.7808941384946756,0.21910586150532435,Correct,0
242,0.7488132274046901,0.2511867725953098,Correct,0
243,0.7724851850766478,0.22751481492335218,Correct,0
244,0.7307411107773933,0.2692588892226066,Correct,0
245,0.7787472251463373,0.2212527748536627,Correct,0
246,0.7995505169942854,0.20044948300571455,Correct,0
247,0.7655437510317654,0.23445624896823447,Correct,0
248,0.7700090419970232,0.2299909580029767,Correct,0
249,0.7472735497746938,0.25272645022530604,Correct,0
250,0.7355879067780288,0.2644120932219711,Correct,0
251,0.790882719745369,0.20911728025463105,Correct,0
252,0.7724851850766478,0.22751481492335218,Correct,0
253,0.7895619357435921,0.21043806425640782,Correct,0
254,0.7484678573827945,0.25153214261720536,Correct,0
255,0.774739153330616,0.2252608466693839,Correct,0
256,0.7659317061035955,0.23406829389640443,Correct,0
257,0.7724851850766478,0.22751481492335218,Correct,0
258,0.7172342212043054,0.28276577879569453,Correct,0
259,0.6955862533955669,0.3044137466044331,Correct,0
260,0.8384272871854239,0.1615727128145761,Correct,0
261,0.7193594409807108,0.28064055901928914,Correct,0
262,0.7483774432440791,0.25162255675592077,Correct,0
263,0.7465323131775335,0.25346768682246645,Correct,0
264,0.8493084859961658,0.15069151400383413,Correct,0
265,0.8382531901556545,0.16174680984434558,Correct,0
266,0.7654963104365875,0.23450368956341244,Correct,0
267,0.7627802652814093,0.23721973471859056,Correct,0
268,0.7599243385158012,0.2400756614841987,Correct,0
269,0.77479299099538,0.22520700900461982,Correct,0
270,0.7774454821234388,0.2225545178765611,Correct,0
271,0.8274869072221106,0.17251309277788934,Correct,0
272,0.6996617456980282,0.3003382543019717,Correct,0
273,0.7104158134943793,0.28958418650562057,Correct,0
274,0.7379402369485021,0.2620597630514977,Correct,0
275,0.8516037824858119,0.1483962175141881,Correct,0
276,0.7322086301505388,0.26779136984946106,Correct,0
277,0.7379402369485021,0.2620597630514977,Correct,0
278,0.7620883645895087,0.23791163541049123,Correct,0
279,0.6981395361924962,0.3018604638075037,Correct,0
280,0.7598343963355404,0.2401656036644595,Correct,0
281,0.8688034523198085,0.1311965476801915,Correct,0
282,0.7570873570185597,0.24291264298144027,Correct,0
283,0.7175247769174768,0.28247522308252304,Correct,0
284,0.7472735497746938,0.25272645022530604,Correct,0
285,0.7220858963457528,0.27791410365424707,Correct,0
286,0.8417993151207254,0.15820068487927458,Correct,0
287,0.8300990760883289,0.1699009239116712,Correct,0
288,0.721468945947197,0.2785310540528028,Correct,0
289,0.7634171161894467,0.2365828838105532,Correct,0
290,0.7770447472041887,0.22295525279581127,Correct,0
291,0.724941823111361,0.2750581768886389,Correct,0
292,0.7902458688373316,0.20975413116266842,Correct,0
293,0.7598343963355404,0.2401656036644595,Correct,0
294,0.8109998875471043,0.18900011245289566,Correct,0
295,0.7931366879993371,0.2068633120006628,Correct,0
296,0.8584274472115072,0.1415725527884929,Correct,0
297,0.7762582983233659,0.223741701676634,Correct,0
298,0.7071904752038648,0.2928095247961351,Correct,0
299,0.7173683092041943,0.2826316907958057,Correct,0
300,0.7332492650175569,0.266750734982443,Correct,0
301,0.8109998875471043,0.18900011245289566,Correct,0
302,0.8061754318122747,0.19382456818772545,Correct,0
303,0.7329950790313615,0.26700492096863837,Correct,0
304,0.7422224580800195,0.2577775419199803,Correct,0
305,0.6934525029222892,0.30654749707771073,Correct,0
306,0.6987683583117856,0.30123164168821415,Correct,0
307,0.7576237010900422,0.24237629890995777,Correct,0
308,0.73548937548825,0.26451062451175006,Correct,0
309,0.7266110147410612,0.27338898525893884,Correct,0
310,0.7316296970288005,0.26837030297119946,Correct,0
311,0.8381000818081602,0.16189991819183974,Correct,0
312,0.7259691981728856,0.27403080182711426,Correct,0
313,0.8558638086991246,0.1441361913008755,Correct,0
314,0.7429720510702229,0.25702794892977704,Correct,0
315,0.7611186461239019,0.23888135387609802,Correct,0
316,0.7532431456219315,0.2467568543780684,Correct,0
317,0.7669280500099563,0.23307194999004355,Correct,0
318,0.7335324392273502,0.26646756077264977,Correct,0
319,0.7380781474758433,0.26192185252415656,Correct,0
320,0.790882719745369,0.20911728025463105,Correct,0
321,0.7145820330095359,0.28541796699046396,Correct,0
322,0.706857746831209,0.2931422531687909,Correct,0
323,0.71576670183116,0.2842332981688401,Correct,0
324,0.7378347644518092,0.2621652355481907,Correct,0
325,0.7312179265194351,0.2687820734805648,Correct,0
326,0.6921586011196108,0.30784139888038903,Correct,0
327,0.7879251342106508,0.21207486578934906,Correct,0
328,0.7931403813019455,0.20685961869805444,Correct,0
329,0.7365107883035249,0.263489211696475,Correct,0
330,0.7666917775661101,0.23330822243388982,Correct,0
331,0.7783218731845223,0.22167812681547758,Correct,0
332,0.7738147939224521,0.22618520607754783,Correct,0
333,0.73794734752869,0.26205265247130993,Correct,0
334,0.6883152163038757,0.31168478369612435,Correct,0
335,0.7202736588789518,0.2797263411210481,Correct,0
336,0.7612580557758774,0.2387419442241226,Correct,0
337,0.7669280500099563,0.23307194999004355,Correct,0
338,0.7556090074458363,0.2443909925541637,Correct,0
339,0.7192489148485113,0.2807510851514886,Correct,0
340,0.7273021707685119,0.27269782923148805,Correct,0
341,0.7421169855833266,0.2578830144166733,Correct,0
342,0.7485337712878846,0.2514662287121154,Correct,0
343,0.7478098938461764,0.25219010615382353,Correct,0
344,0.739469557034222,0.2605304429657779,Correct,0
345,0.7084327901706379,0.29156720982936196,Correct,0
346,0.7382968413530191,0.2617031586469808,Correct,0
347,0.7993677829781636,0.20063221702183642,Correct,0
348,0.757670370261833,0.24232962973816696,Correct,0
349,0.7751271084024461,0.2248728915975539,Correct,0
350,0.7292189012718613,0.27078109872813866,Correct,0
351,0.7894594199565088,0.21054058004349113,Correct,0
352,0.7026007976273958,0.29739920237260425,Correct,0
353,0.8240386313600416,0.17596136863995832,Correct,0
354,0.6805630357062118,0.3194369642937882,Correct,0
355,0.7434973720151936,0.2565026279848064,Correct,0
356,0.7884614782821333,0.21153852171786655,Correct,0
357,0.8326039128218747,0.16739608717812515,Correct,0
358,0.7696628149571543,0.23033718504284567,Correct,0
359,0.8368713643214432,0.16312863567855684,Correct,0
360,0.7577291735867351,0.24227082641326483,Correct,0
361,0.7712117900864797,0.22878820991352028,Correct,0
362,0.8109998875471043,0.18900011245289566,Correct,0
363,0.7714383934103642,0.22856160658963573,Correct,0
364,0.7877778971435534,0.21222210285644655,Correct,0
365,0.7666710846348518,0.23332891536514824,Correct,0
366,0.7307100691078567,0.2692899308921432,Correct,0
367,0.7358558852047311,0.2641441147952689,Correct,0
368,0.7192489148485113,0.2807510851514886,Correct,0
369,0.7816873174465183,0.21831268255348163,Correct,0
370,0.8502082685387531,0.14979173146124675,Correct,0
371,0.7807632643418059,0.21923673565819407,Correct,0
372,0.7074339441422292,0.2925660558577708,Correct,0
373,0.7105400698641245,0.28945993013587534,Correct,0
374,0.7323377511100817,0.26766224888991824,Correct,0
375,0.80764295118542,0.1923570488145799,Correct,0
376,0.7666710846348518,0.23332891536514824,Correct,0
377,0.6945467970429452,0.30545320295705464,Correct,0
378,0.8430756681624505,0.15692433183754956,Correct,0
379,0.7540548211904967,0.2459451788095032,Correct,0
380,0.8636553996294799,0.1363446003705201,Correct,0
381,0.7655366404515777,0.2344633595484223,Correct,0
382,0.8109998875471043,0.18900011245289566,Correct,0
383,0.7399975641068777,0.2600024358931222,Correct,0
384,0.7780646577949942,0.2219353422050056,Correct,0
385,0.7414058199972826,0.2585941800027173,Correct,0
386,0.7125506550940587,0.2874493449059412,Correct,0
387,0.8262925996140099,0.17370740038599006,Correct,0
388,0.6856201691909801,0.3143798308090198,Correct,0
389,0.834595663471812,0.16540433652818803,Misclassified,1
390,0.7803987519039746,0.21960124809602538,Correct,0
391,0.7054570014196428,0.2945429985803571,Correct,0
392,0.757670370261833,0.24232962973816696,Correct,0
393,0.8170971973151593,0.18290280268484066,Correct,0
394,0.8684568113725443,0.1315431886274557,Misclassified,1
395,0.7739527044497934,0.22604729555020664,Correct,0
396,0.7695275995419297,0.2304724004580702,Correct,0
397,0.7775374332542281,0.22246256674577186,Misclassified,1
398,0.6891804783972956,0.3108195216027044,Correct,0
399,0.7931366879993371,0.2068633120006628,Correct,0
400,0.739469557034222,0.2605304429657779,Correct,0
401,0.8240386313600416,0.17596136863995832,Correct,0
402,0.7194404857297374,0.2805595142702625,Correct,0
403,0.786024595950766,0.21397540404923396,Correct,0
404,0.7599781761805653,0.24002182381943465,Correct,0
405,0.7907154465361016,0.2092845534638983,Correct,0
406,0.8240386313600416,0.17596136863995832,Correct,0
407,0.8417993151207254,0.15820068487927458,Correct,0
408,0.8084294000662429,0.1915705999337572,Correct,0
409,0.7598343963355404,0.2401656036644595,Correct,0
410,0.7752864217098694,0.22471357829013053,Correct,0
411,0.7599243385158012,0.2400756614841987,Correct,0
412,0.7796994503774071,0.22030054962259285,Correct,0
413,0.774739153330616,0.2252608466693839,Correct,0
414,0.7363605232933575,0.2636394767066424,Correct,0
415,0.8239361155729583,0.17606388442704166,Correct,0
416,0.7199363788973887,0.2800636211026112,Correct,0
417,0.7507289362169507,0.2492710637830493,Correct,0
418,0.8765321168052179,0.12346788319478216,Misclassified,1
419,0.7877778971435534,0.21222210285644655,Correct,0
420,0.7361624386635828,0.2638375613364171,Correct,0
421,0.7563706523007939,0.243629347699206,Correct,0
422,0.7640144309460456,0.2359855690539543,Correct,0
423,0.7308465832740862,0.2691534167259137,Correct,0
424,0.7283007536248084,0.2716992463751916,Correct,0
425,0.7760699138810825,0.22393008611891738,Correct,0
426,0.7148580870617746,0.2851419129382254,Correct,0
427,0.790882719745369,0.20911728025463105,Correct,0
428,0.7839412857004865,0.21605871429951334,Correct,0
429,0.7931366879993371,0.2068633120006628,Correct,0
430,0.7666917775661101,0.23330822243388982,Correct,0
431,0.7456458677724689,0.254354132227531,Correct,0
432,0.774739153330616,0.2252608466693839,Correct,0
433,0.7301312709590253,0.2698687290409746,Correct,0
434,0.7180206700851282,0.2819793299148718,Correct,0
435,0.8240386313600416,0.17596136863995832,Correct,0
436,0.7059193606711562,0.2940806393288437,Correct,0
437,0.8383638323339164,0.16163616766608338,Correct,0
438,0.736780843608598,0.2632191563914019,Correct,0
439,0.8549974462997174,0.1450025537002827,Correct,0
440,0.7923502391185144,0.2076497608814855,Correct,0
441,0.7251910862908897,0.2748089137091102,Correct,0
442,0.7736878108425044,0.22631218915749546,Correct,0
443,0.7254377162790123,0.27456228372098757,Correct,0
444,0.7085818847622435,0.2914181152377564,Correct,0
445,0.7712904969593792,0.22870950304062068,Correct,0
446,0.774739153330616,0.2252608466693839,Correct,0
447,0.7005796163184422,0.2994203836815577,Correct,0
448,0.8176613840862427,0.1823386159137573,Correct,0
449,0.7491386454461144,0.25086135455388553,Correct,0
450,0.7364433548934305,0.2635566451065694,Correct,0
451,0.7603590238181738,0.23964097618182606,Correct,0
452,0.7031371416988781,0.29686285830112175,Correct,0
453,0.7931366879993371,0.2068633120006628,Correct,0
454,0.8132690854866904,0.1867309145133095,Correct,0
455,0.774739153330616,0.2252608466693839,Correct,0
456,0.7472735497746938,0.25272645022530604,Correct,0
457,0.7900318653975217,0.2099681346024783,Correct,0
458,0.7434973720151936,0.2565026279848064,Correct,0
459,0.701937566155084,0.2980624338449161,Correct,0
460,0.8568946529103655,0.14310534708963454,Correct,0
461,0.7357864074813184,0.2642135925186815,Correct,0
462,0.7182922504617884,0.28170774953821154,Correct,0
463,0.7414798164571715,0.25852018354282846,Correct,0
464,0.8102134386662815,0.18978656133371846,Correct,0
465,0.7508159313278961,0.2491840686721037,Correct,0
466,0.8240386313600416,0.17596136863995832,Correct,0
467,0.7259691981728856,0.27403080182711426,Correct,0
468,0.7768086312154014,0.22319136878459847,Correct,0
469,0.7496395042739038,0.25036049572609614,Correct,0
470,0.7370922820417938,0.26290771795820617,Correct,0
471,0.8565275170298992,0.14347248297010082,Correct,0
472,0.8254300409184203,0.17456995908157963,Correct,0
473,0.6922928287889769,0.3077071712110229,Correct,0
474,0.8320047224750738,0.16799527752492616,Correct,0
475,0.8061754318122747,0.19382456818772545,Correct,0
476,0.7724851850766478,0.22751481492335218,Correct,0
477,0.6889912414873897,0.31100875851261023,Correct,0
478,0.8659569255792946,0.13404307442070548,Correct,0
479,0.7472735497746938,0.25272645022530604,Correct,0
480,0.7022875508450751,0.2977124491549248,Correct,0
481,0.7935246430711672,0.20647535692883276,Correct,0
482,0.7318032476608092,0.26819675233919077,Correct,0
483,0.7358165966832326,0.2641834033167673,Correct,0
484,0.764674081755988,0.2353259182440118,Correct,0
485,0.7399054714067073,0.26009452859329263,Correct,0
486,0.7054570014196428,0.2945429985803571,Correct,0
487,0.7896447673436651,0.2103552326563348,Correct,0
488,0.7752814560497313,0.22471854395026863,Correct,0
489,0.737950433555026,0.26204956644497396,Correct,0
490,0.7450195815207257,0.2549804184792743,Correct,0
491,0.707710969673611,0.29228903032638887,Correct,0
492,0.7439140742904375,0.25608592570956235,Correct,0
493,0.7931403813019455,0.20685961869805444,Correct,0
494,0.7903483846244148,0.20965161537558505,Correct,0
495,0.7224403159837435,0.2775596840162565,Correct,0
496,0.7931366879993371,0.2068633120006628,Correct,0
497,0.746477575595224,0.25352242440477596,Correct,0
498,0.8459415369579735,0.15405846304202647,Correct,0
499,0.7483472540421651,0.25165274595783493,Correct,0
500,0.7407840129877005,0.2592159870122995,Correct,0
501,0.774739153330616,0.2252608466693839,Correct,0
502,0.7357663345766151,0.26423366542338483,Correct,0
503,0.7636817025733899,0.2363182974266101,Correct,0
504,0.7923502391185144,0.2076497608814855,Correct,0
505,0.748501794538077,0.2514982054619229,Correct,0
506,0.7131291725218725,0.2868708274781275,Correct,0
507,0.8061754318122747,0.19382456818772545,Correct,0
508,0.7394282797465696,0.2605717202534304,Correct,0
509,0.7483472540421651,0.25165274595783493,Correct,0
510,0.6813868432011001,0.31861315679889984,Correct,0
511,0.6982229164955832,0.3017770835044168,Correct,0
512,0.697877806031947,0.30212219396805284,Correct,0
513,0.7566985320641884,0.24330146793581164,Correct,0
514,0.7274076432652048,0.27259235673479515,Correct,0
515,0.739469557034222,0.2605304429657779,Correct,0
516,0.7157464208125105,0.28425357918748945,Correct,0
517,0.8513199097719898,0.1486800902280103,Correct,0
518,0.8583024856754997,0.1416975143245003,Misclassified,1
519,0.7706253618912718,0.2293746381087281,Correct,0
520,0.7470621435004672,0.25293785649953265,Correct,0
521,0.7294174740349546,0.2705825259650453,Correct,0
522,0.7053251797814006,0.29467482021859925,Correct,0
523,0.7487037229635796,0.25129627703642043,Correct,0
524,0.7369098903020681,0.2630901096979319,Correct,0
525,0.76404340244119,0.2359565975588099,Correct,0
526,0.7599243385158012,0.2400756614841987,Correct,0
527,0.8109998875471043,0.18900011245289566,Correct,0
528,0.7929012725734643,0.2070987274265356,Correct,0
529,0.6913414184446671,0.3086585815553328,Correct,0
530,0.7175247769174768,0.28247522308252304,Correct,0
531,0.7162965321540937,0.2837034678459062,Correct,0
532,0.7307411107773933,0.2692588892226066,Correct,0
533,0.8325236945928364,0.16747630540716368,Correct,0
534,0.8495913807838951,0.150408619216105,Correct,0
535,0.7166460819532177,0.2833539180467822,Correct,0
536,0.738190133721085,0.26180986627891495,Correct,0
537,0.7939311044783212,0.20606889552167879,Correct,0
