target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,BREAKING: CVS Health in talks to buy Aetna - Dow Jones https://t.co/jn8limUSe7,1,wtwt,15.0,1.0,4.466666666666667,3.8964371189873215,0.9333333333333332,0.8666666666666667,0.1333333333333333,0.4666666666666667,0.6,0.0666666666666666,0.0,0.0,0.0,1.0,0.1538461538461538,0.0666666666666666,6.4,0.0,0.0,0.0,0.0,0.0203456375747919,0.1002632603049278,0.1129752248525619,0.0379281677305698,0.0021952290553599,0.4061460793018341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Aetna &amp; CVS shares spike to session highs after Dow Jones reports that CVS is closing in on a majority cash deal fo… https://t.co/wVL0ftWWn1,2,wtwt,28.0,1.0,4.321428571428571,3.140218047804181,0.9642857142857144,0.9285714285714286,0.25,0.25,0.5357142857142857,0.1071428571428571,0.0357142857142857,0.0,0.0,1.0,0.2592592592592592,0.0357142857142857,10.3,0.0,0.1428571428571428,0.0,0.0,0.0583647675812244,0.190122976899147,0.1432050615549087,0.0160414334386587,0.0018844343721866,0.4901682436466217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Atheism,What we are is what we define the world to be. #existentialism #spirituality #SemST,0,semeval,18.0,2.0,3.888888888888889,3.557291243018249,0.8333333333333334,0.7222222222222222,0.5,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,1.0,0.5,0.0555555555555555,7.368571428571428,4.0,0.1111111111111111,0.0,0.0,0.0459031127393245,0.3238049149513244,0.5772809982299805,0.0418665222823619,0.0008868624572642,0.0043811360374093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,"Top #managedcare news: DOJ files suit against Aetna-Humana &amp; Anthem-Cigna mergers, and more https://t.co/IqFTrxTpyz",0,wtwt,21.0,1.0,5.047619047619048,4.369550379792176,0.9523809523809524,0.9047619047619048,0.1428571428571428,0.5714285714285714,0.4285714285714285,0.0476190476190476,0.1428571428571428,0.0,0.0,1.0,0.1739130434782608,0.0476190476190476,8.8,0.0,0.0,0.5,0.5,0.3918398916721344,0.0225496813654899,0.4343298673629761,0.0514882542192935,0.0007910420536063,0.0783788561820983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Aetna/Humana Merger Could Cause Major Market-Share Shift in Medicare Advantage markets ... https://t.co/yCYSh89VUr,1,wtwt,15.0,1.0,6.8,4.102032016777376,1.0,1.0,0.0666666666666666,0.6666666666666666,0.8,0.0,0.0,0.0,0.0,1.0,0.1176470588235294,0.2666666666666666,13.9,0.0,0.0,0.0625,0.5,0.0388000532984733,0.0130973812192678,0.2125241905450821,0.0656825974583625,0.0033219002652913,0.2953322231769562,0.0,0.0,0.0,1.0,0.0,1.0,0.9628615975379944,12.0,0.0,1.0,0.0,0.0,0.9230769230769232,0.0,0.0769230769230769,0.0,0.0,,0
entertainment,"I like the premise, but didn't disney buy 20th century fox, isn't Magneto the Magneto of the MCU as soon as they re… https://t.co/V6eGKZYbie",2,wtwt,30.0,1.0,3.9,3.014962686336267,0.8,0.6333333333333333,0.3666666666666666,0.3,0.2666666666666666,0.2,0.0333333333333333,0.1333333333333333,0.0666666666666666,1.0,0.4827586206896552,0.0333333333333333,11.5,0.0,0.1,0.0,0.0,0.0170089285820722,0.0634815692901611,0.0039859320968389,0.0881496295332908,0.0027678222395479,0.2506548762321472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"Merger roundup: Aetna-Humana extend deadline, Anthem-Cigna take hit https://t.co/90tu1ScYxS",2,wtwt,13.0,1.0,6.384615384615385,4.6828403862229,0.9230769230769232,0.8461538461538461,0.0,0.6923076923076923,0.5384615384615384,0.1538461538461538,0.0769230769230769,0.0,0.0,1.0,0.0666666666666666,0.0769230769230769,13.9,0.0,0.0,0.0,0.0,0.0424621440470218,0.009918650612235,0.0771671533584594,0.5806566476821899,0.002980563789606,0.0879885777831077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
fauci,Anyone that supports Dr. Fauci is a fucking sheep.,0,covid,10.0,1.0,4.2,2.3151673805580453,1.0,1.0,0.3,0.2,0.4,0.2,0.1,0.0,0.0,1.0,0.4,0.2,4.520555555555557,0.0,0.0,-0.6,0.8,0.5108907222747803,0.0013665208825841,0.0028265905566513,0.0058121681213378,0.463812917470932,0.0020485091954469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
entertainment,I believe that Fox and the Hound is one of the most underrated Disney movies. I cry every time https://t.co/XNeegAhXuH,2,wtwt,23.0,2.0,4.304347826086956,3.444400403537106,0.9130434782608696,0.8260869565217391,0.391304347826087,0.2608695652173913,0.3043478260869565,0.1304347826086956,0.0434782608695652,0.0434782608695652,0.0869565217391304,1.0,0.5238095238095238,0.0869565217391304,6.0,5.0,0.0869565217391304,0.5,0.5,0.0019291973439976,0.0094644865021109,0.0050871944986283,0.8887104392051697,0.0009741114336065,0.0722991377115249,0.0,1.0,0.0,1.0,0.0,0.0,0.97145015001297,19.0,1.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,,1
entertainment,@FoxNews What non disclosure agreement... @WhiteHouse is leaking like a siv ...the question should more like be ‘Wh… https://t.co/A5WekqtLeL,2,wtwt,26.0,1.0,4.6923076923076925,3.677051816220653,0.8846153846153846,0.7692307692307693,0.2692307692307692,0.5,0.3846153846153846,0.1153846153846153,0.1153846153846153,0.0384615384615384,0.0,1.0,0.3043478260869565,0.2692307692307692,3.4,0.0,0.0384615384615384,0.5,0.5,0.202532485127449,0.0083062099292874,0.6783185601234436,0.0493587739765644,0.0008668217342346,0.0458803996443748,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,@artixi_fox I dunno Artixi. Disney does it.,2,wtwt,10.0,2.0,3.7,2.9,0.9,0.8,0.3,0.4,0.3,0.2,0.1,0.0,0.2,1.0,0.3333333333333333,0.2,8.2,0.5,0.0,0.0,0.0,0.0028630923479795,0.008013836108148,0.0017780024791136,0.015175599604845,0.0018442495493218,0.1819284558296203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"Anthem, Cigna Accuse Each Other of Merger Breach - Anthem and Cigna have accused one another of violating the t... https://t.co/IQko9tzXCU",2,wtwt,25.0,1.0,4.72,3.2926585003610684,0.88,0.76,0.32,0.4,0.4,0.12,0.04,0.0,0.0,1.0,0.391304347826087,0.16,12.3,0.0,0.0,-0.125,0.375,0.5827378630638123,0.0048822648823261,0.0070108962245285,0.207211896777153,0.0248125046491622,0.0103034237399697,0.0,0.0,0.0,0.0,0.0,0.0,0.9435515999794006,20.0,1.0,0.0,0.0,0.0,0.9523809523809524,0.0476190476190476,0.0,0.0,0.0,,0
Donald Trump,When you take all the facts add in a bunch of assumptions and look at it threw a 100% partisan veiw its obvious Trump is guilty. #Trump is bullshit.,1,pstance,33.0,2.0,3.636363636363636,2.3331365521115344,0.8787878787878788,0.7575757575757576,0.4242424242424242,0.1212121212121212,0.2424242424242424,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,1.0,0.4545454545454545,0.0606060606060606,5.120172413793107,11.5,0.0606060606060606,-0.25,0.75,0.9035889506340028,0.0024927530903369,0.0495244413614273,0.0191130228340625,0.0206866487860679,0.0012778720119968,1.0,1.0,0.0,2.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,[RTRS] U.S. JUSTICE DEPARTMENT APPROVAL OF CVS MERGER WITH AETNA COULD COME AS SOON AS WEDNESDAY - SOURCE FAMILIAR WITH REVIEW $CVS $AET,2,wtwt,27.0,1.0,4.222222222222222,2.543449587168799,0.8518518518518519,0.7037037037037037,0.1851851851851851,0.2592592592592592,0.8148148148148148,0.0,0.037037037037037,0.0,0.0,1.0,0.2222222222222222,0.074074074074074,10.7,0.0,0.037037037037037,0.375,0.5,0.0121498424559831,0.006915533915162,0.0041726906783878,0.0380078591406345,0.0046701757237315,0.0442222170531749,0.0,0.0,0.0,2.0,0.0,1.0,0.9311723113059998,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"$HUM Humana Inc. Files SEC Form SC 13G, Statement of Acquisition of Beneficial ... http://t.co/Y9nSXGNhpe",2,wtwt,20.0,2.0,4.55,4.06786184622831,0.95,0.9,0.1,0.55,0.6,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.25,8.4,4.5,0.0,-0.1,0.6,0.0123202539980411,0.0123707093298435,0.0130610587075352,0.0386869423091411,0.0034888731315732,0.0733598694205284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Missouri insurance regulator calls public hearing on Anthem-Cigna merger https://t.co/UakC29fZof via @PostDispatchbiz,2,wtwt,15.0,1.0,7.066666666666666,4.6255330023204415,1.0,1.0,0.0666666666666666,0.4666666666666667,0.5333333333333333,0.1333333333333333,0.1333333333333333,0.0,0.0,1.0,0.1428571428571428,0.0666666666666666,15.1,0.0,0.0,0.0,0.0666666666666666,0.1013494208455085,0.0620895288884639,0.5072565078735352,0.0243261642754077,0.0018287163693457,0.1327898055315017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Florida insurance regulators give Aetna acquisition of Humana thumbs up: https://t.co/i1hptQHNYY #healthcare #acquisition,1,wtwt,18.0,1.0,6.055555555555555,4.415530951114137,0.8333333333333334,0.6666666666666666,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.1875,0.0555555555555555,17.6,0.0,0.0,0.0,0.0,0.0597498230636119,0.0273564923554658,0.8781080842018127,0.0187615882605314,0.0002319212653674,0.01199003867805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"WASHINGTON (Reuters) - The judge overseeing the U.S. government's bid to stop health insurer Anthem Inc  from buying Cigna Corp , who...",2,wtwt,26.0,1.0,4.384615384615385,2.67577340475786,1.0,1.0,0.1923076923076923,0.3846153846153846,0.4615384615384615,0.1153846153846153,0.0,0.0,0.0,1.0,0.2222222222222222,0.1923076923076923,6.0,0.0,0.0,0.0,0.0,0.1207666471600532,0.098223753273487,0.1068127229809761,0.2860526740550995,0.0650239661335945,0.1423863768577575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Donald Trump,"Mark Levin tells @CPAC: We are obligated to defend @realdonaldTrump from Democrats 'trying to take him out' #Make No Mistake, Regardless who you supported in the Primary #Trump RINOS are w/Obama, Crooked Hillary and the Democrats Against We the People",1,pstance,48.0,1.0,4.416666666666667,2.9918871785027066,0.8125,0.6458333333333334,0.375,0.2083333333333333,0.2916666666666667,0.1875,0.0625,0.0,0.0833333333333333,1.0,0.4081632653061224,0.0,19.775,0.0,0.1458333333333333,0.2,0.3,0.0148562099784612,0.0036594294942915,0.9751772284507751,0.0044099306687712,0.0002138933050446,0.0007527668494731,1.0,1.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,"https://t.co/IT1aCXmNFQ : Unsealed merger trial documents show rift between Anthem, Cigna https://t.co/YIoTImnisR https://t.co/FhLbZx5pgH",0,wtwt,20.0,1.0,6.25,5.068283733178324,0.75,0.65,0.05,0.85,0.55,0.1,0.05,0.0,0.0,1.0,0.1428571428571428,0.15,17.4,0.0,0.05,0.0,0.0,0.6438342332839966,0.0080383699387311,0.0197120141237974,0.2129542529582977,0.0028156284242868,0.0517400912940502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,@FoxNews Not celebrated with 3 pending complaints and 1 all ready paid off with the usual non disclosure agreement,2,wtwt,20.0,1.0,4.8,2.9427877939124323,0.95,0.9,0.35,0.05,0.25,0.15,0.15,0.05,0.0,1.0,0.3684210526315789,0.0,9.5,0.0,0.05,-0.075,0.5,0.0344705134630203,0.0320043191313743,0.0012471784139052,0.8378763794898987,0.0003368417383171,0.0824009776115417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Atheism,@godless_mom I like how Jesus is reduced to appearing on toast and photoshopped images and they still praise it. #SemST,1,semeval,23.0,2.0,4.3478260869565215,3.0304067118655,0.9565217391304348,0.9130434782608696,0.391304347826087,0.1739130434782608,0.217391304347826,0.217391304347826,0.0434782608695652,0.0434782608695652,0.1304347826086956,1.0,0.4545454545454545,0.0434782608695652,9.910000000000004,9.0,0.0434782608695652,0.0,0.0,0.1275994628667831,0.6735835671424866,0.0498285889625549,0.02145816385746,0.0011459927773103,0.0973915383219719,0.0,3.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,We disagree w/ market assumption that $ANTM $CI deal definitely won’t close; we put odds of successful #merger at &gt;50%. #Healthcare,1,wtwt,33.0,2.0,3.4545454545454546,2.975566247012176,0.9090909090909092,0.8181818181818182,0.2121212121212121,0.303030303030303,0.3636363636363636,0.0909090909090909,0.0606060606060606,0.0606060606060606,0.0606060606060606,1.0,0.2333333333333333,0.0303030303030303,10.3,9.5,0.0909090909090909,0.375,0.725,0.2135760337114334,0.0915612876415252,0.621135413646698,0.0501633360981941,0.0005664583295583,0.0178378541022539,0.0,0.0,0.0,0.0,0.0,1.0,0.8758761882781982,20.0,1.0,0.0,0.0,0.0,0.9523809523809524,0.0476190476190476,0.0,0.0,0.0,,0
healthcare,"Proposals: Anthem + Cigna, Aetna + Humana. Did you know? https://t.co/fNKwG0purr",2,wtwt,17.0,3.0,4.117647058823529,3.9835301066675326,0.8823529411764706,0.7647058823529411,0.1176470588235294,0.6470588235294118,0.5882352941176471,0.0588235294117647,0.0,0.0,0.0588235294117647,1.0,0.1333333333333333,0.1764705882352941,7.4,2.494438257849294,0.0,0.0,0.0,0.0068240305408835,0.1993725150823593,0.0054707247763872,0.0160051304847002,0.0018702106317505,0.270548403263092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Joe Biden,Joe full of shit as always Biden. He's never been nothing more than a political hack. He's used his political clout to enrich himself and family his entire political career. #joebiden,0,pstance,37.0,4.0,4.135135135135135,2.3728436829889694,0.8108108108108109,0.6756756756756757,0.3513513513513513,0.1621621621621621,0.2432432432432432,0.1351351351351351,0.1351351351351351,0.081081081081081,0.1351351351351351,1.0,0.5405405405405406,0.081081081081081,8.233548387096778,4.656984002549289,0.027027027027027,0.0928571428571428,0.3964285714285714,0.930837094783783,0.002192637650296,0.0318807587027549,0.0047403690405189,0.0267668552696704,0.0020018822979182,0.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,Seven reasons to say no to the Aetna-Humana merger https://t.co/ybj9YXa6mH,2,wtwt,12.0,1.0,5.416666666666667,4.536120466752276,0.9166666666666666,0.8333333333333334,0.3333333333333333,0.5,0.5,0.0833333333333333,0.0,0.0,0.0,1.0,0.4166666666666667,0.0833333333333333,11.9,0.0,0.0,0.0,0.0,0.0769734680652618,0.0318521372973918,0.148312821984291,0.523029088973999,0.0068693128414452,0.0157313793897628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Feminist Movement,omg @KeyAndPeele you are fcking KILLING IT! #piratesong #womenaredoctorstoo #hoeisdisrespectful #SemST,0,semeval,17.0,2.0,5.411764705882353,5.520643861952973,0.8235294117647058,0.7647058823529411,0.1764705882352941,0.3529411764705882,0.2352941176470588,0.1176470588235294,0.2352941176470588,0.0,0.0588235294117647,1.0,0.1875,0.0588235294117647,10.155,1.5,0.0588235294117647,0.0,0.0,0.0870976746082305,0.0122718382626771,0.8875382542610168,0.0040271468460559,0.0004504270036704,0.0078859040513634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Joe Biden,So you really going to pretend that laws were not created specificly to Target #ADOS people? Ask #joebiden who he meant when he said they in his 94 crime bill speech. These laws destroyed the black community and it was on purpose.,0,pstance,47.0,3.0,4.0212765957446805,2.2549176679985994,0.8936170212765957,0.7872340425531915,0.425531914893617,0.1063829787234042,0.2765957446808511,0.1702127659574468,0.0212765957446808,0.0638297872340425,0.1276595744680851,1.0,0.4468085106382978,0.0638297872340425,5.603333333333335,2.160246899469287,0.1063829787234042,0.0111111111111111,0.2527777777777777,0.2680810689926147,0.0042464141733944,0.6695128083229065,0.0190587509423494,0.0009988828096538,0.0319205224514007,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,Aetna's Humana acquisition approved by shareholders. https://t.co/2pYOiqwawm https://t.co/TSzjBFksHa,1,wtwt,14.0,2.0,6.642857142857143,5.419635502466179,0.8571428571428571,0.7142857142857143,0.0714285714285714,0.8571428571428571,0.5,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0,0.2,0.2142857142857142,21.7,2.0,0.0,0.0,0.0,0.0095738321542739,0.7332959175109863,0.0142290303483605,0.0073825507424771,0.0011426751734688,0.1466296166181564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Blockbuster bid alert: CVS really wants to get into the health insurance biz https://t.co/z4occlbzD0,2,wtwt,17.0,1.0,5.117647058823529,3.908999464902624,0.9411764705882352,0.8823529411764706,0.1764705882352941,0.3529411764705882,0.5294117647058824,0.1176470588235294,0.0,0.0588235294117647,0.0,1.0,0.3333333333333333,0.0588235294117647,8.8,0.0,0.0588235294117647,0.2,0.1,0.0172210577875375,0.0302579291164875,0.0279381945729255,0.0402264893054962,0.0018798682140186,0.5603054761886597,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Drug pricing lawsuit proceeds against #Cigna as lawmaker calls for a closer look at Express Scripts deal | FierceHe… https://t.co/ao0hHbCWvZ,2,wtwt,23.0,1.0,5.260869565217392,3.5289780674266136,1.0,1.0,0.217391304347826,0.3043478260869565,0.6086956521739131,0.0434782608695652,0.0434782608695652,0.0,0.0,1.0,0.2272727272727272,0.0434782608695652,10.7,0.0,0.0869565217391304,0.0,0.0,0.6827710270881653,0.0055132275447249,0.3025685846805572,0.0029814206063747,0.0009924977784976,0.0034417985007166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
