index,confidence_score,actual_outcome
220,0.23529366836205362,Correct
221,0.2068633120006628,Correct
222,0.27136411197141197,Correct
223,0.2400756614841987,Correct
224,0.2480428190196661,Correct
225,0.1920405295876867,Correct
226,0.23884741672081553,Correct
227,0.2745551731407998,Correct
228,0.23863942843703928,Correct
229,0.25542860791838934,Correct
230,0.17370740038599006,Correct
231,0.21565758564325535,Correct
232,0.19943524168214122,Correct
233,0.13816252704744258,Correct
234,0.2871095059530976,Correct
235,0.16932177706297397,Correct
236,0.2931422531687909,Correct
237,0.23869808429131395,Correct
238,0.3400253442864297,Correct
239,0.25951000506491595,Correct
240,0.26192185252415656,Correct
241,0.21910586150532435,Correct
242,0.2511867725953098,Correct
243,0.22751481492335218,Correct
244,0.2692588892226066,Correct
245,0.2212527748536627,Correct
246,0.20044948300571455,Correct
247,0.23445624896823447,Correct
248,0.2299909580029767,Correct
249,0.25272645022530604,Correct
250,0.2644120932219711,Correct
251,0.20911728025463105,Correct
252,0.22751481492335218,Correct
253,0.21043806425640782,Correct
254,0.25153214261720536,Correct
255,0.2252608466693839,Correct
256,0.23406829389640443,Correct
257,0.22751481492335218,Correct
258,0.28276577879569453,Correct
259,0.3044137466044331,Correct
260,0.1615727128145761,Correct
261,0.28064055901928914,Correct
262,0.25162255675592077,Correct
263,0.25346768682246645,Correct
264,0.15069151400383413,Correct
265,0.16174680984434558,Correct
266,0.23450368956341244,Correct
267,0.23721973471859056,Correct
268,0.2400756614841987,Correct
269,0.22520700900461982,Correct
270,0.2225545178765611,Correct
271,0.17251309277788934,Correct
272,0.3003382543019717,Correct
273,0.28958418650562057,Correct
274,0.2620597630514977,Correct
275,0.1483962175141881,Correct
276,0.26779136984946106,Correct
277,0.2620597630514977,Correct
278,0.23791163541049123,Correct
279,0.3018604638075037,Correct
280,0.2401656036644595,Correct
281,0.1311965476801915,Correct
282,0.24291264298144027,Correct
283,0.28247522308252304,Correct
284,0.25272645022530604,Correct
285,0.27791410365424707,Correct
286,0.15820068487927458,Correct
287,0.1699009239116712,Correct
288,0.2785310540528028,Correct
289,0.2365828838105532,Correct
290,0.22295525279581127,Correct
291,0.2750581768886389,Correct
292,0.20975413116266842,Correct
293,0.2401656036644595,Correct
294,0.18900011245289566,Correct
295,0.2068633120006628,Correct
296,0.1415725527884929,Correct
297,0.223741701676634,Correct
298,0.2928095247961351,Correct
299,0.2826316907958057,Correct
300,0.266750734982443,Correct
301,0.18900011245289566,Correct
302,0.19382456818772545,Correct
303,0.26700492096863837,Correct
304,0.2577775419199803,Correct
305,0.30654749707771073,Correct
306,0.30123164168821415,Correct
307,0.24237629890995777,Correct
308,0.26451062451175006,Correct
309,0.27338898525893884,Correct
310,0.26837030297119946,Correct
311,0.16189991819183974,Correct
312,0.27403080182711426,Correct
313,0.1441361913008755,Correct
314,0.25702794892977704,Correct
315,0.23888135387609802,Correct
316,0.2467568543780684,Correct
317,0.23307194999004355,Correct
318,0.26646756077264977,Correct
319,0.26192185252415656,Correct
320,0.20911728025463105,Correct
321,0.28541796699046396,Correct
322,0.2931422531687909,Correct
323,0.2842332981688401,Correct
324,0.2621652355481907,Correct
325,0.2687820734805648,Correct
326,0.30784139888038903,Correct
327,0.21207486578934906,Correct
328,0.20685961869805444,Correct
329,0.263489211696475,Correct
330,0.23330822243388982,Correct
331,0.22167812681547758,Correct
332,0.22618520607754783,Correct
333,0.26205265247130993,Correct
334,0.31168478369612435,Correct
335,0.2797263411210481,Correct
336,0.2387419442241226,Correct
337,0.23307194999004355,Correct
338,0.2443909925541637,Correct
339,0.2807510851514886,Correct
340,0.27269782923148805,Correct
341,0.2578830144166733,Correct
342,0.2514662287121154,Correct
343,0.25219010615382353,Correct
344,0.2605304429657779,Correct
345,0.29156720982936196,Correct
346,0.2617031586469808,Correct
347,0.20063221702183642,Correct
348,0.24232962973816696,Correct
349,0.2248728915975539,Correct
350,0.27078109872813866,Correct
351,0.21054058004349113,Correct
352,0.29739920237260425,Correct
353,0.17596136863995832,Correct
354,0.3194369642937882,Correct
355,0.2565026279848064,Correct
356,0.21153852171786655,Correct
357,0.16739608717812515,Correct
358,0.23033718504284567,Correct
359,0.16312863567855684,Correct
360,0.24227082641326483,Correct
361,0.22878820991352028,Correct
362,0.18900011245289566,Correct
363,0.22856160658963573,Correct
364,0.21222210285644655,Correct
365,0.23332891536514824,Correct
366,0.2692899308921432,Correct
367,0.2641441147952689,Correct
368,0.2807510851514886,Correct
369,0.21831268255348163,Correct
370,0.14979173146124675,Correct
371,0.21923673565819407,Correct
372,0.2925660558577708,Correct
373,0.28945993013587534,Correct
374,0.26766224888991824,Correct
375,0.1923570488145799,Correct
376,0.23332891536514824,Correct
377,0.30545320295705464,Correct
378,0.15692433183754956,Correct
379,0.2459451788095032,Correct
380,0.1363446003705201,Correct
381,0.2344633595484223,Correct
382,0.18900011245289566,Correct
383,0.2600024358931222,Correct
384,0.2219353422050056,Correct
385,0.2585941800027173,Correct
386,0.2874493449059412,Correct
387,0.17370740038599006,Correct
388,0.3143798308090198,Correct
389,0.16540433652818803,Misclassified
390,0.21960124809602538,Correct
391,0.2945429985803571,Correct
392,0.24232962973816696,Correct
393,0.18290280268484066,Correct
394,0.1315431886274557,Misclassified
395,0.22604729555020664,Correct
396,0.2304724004580702,Correct
397,0.22246256674577186,Misclassified
398,0.3108195216027044,Correct
399,0.2068633120006628,Correct
400,0.2605304429657779,Correct
401,0.17596136863995832,Correct
402,0.2805595142702625,Correct
403,0.21397540404923396,Correct
404,0.24002182381943465,Correct
405,0.2092845534638983,Correct
406,0.17596136863995832,Correct
407,0.15820068487927458,Correct
408,0.1915705999337572,Correct
409,0.2401656036644595,Correct
410,0.22471357829013053,Correct
411,0.2400756614841987,Correct
412,0.22030054962259285,Correct
413,0.2252608466693839,Correct
414,0.2636394767066424,Correct
415,0.17606388442704166,Correct
416,0.2800636211026112,Correct
417,0.2492710637830493,Correct
418,0.12346788319478216,Misclassified
419,0.21222210285644655,Correct
420,0.2638375613364171,Correct
421,0.243629347699206,Correct
422,0.2359855690539543,Correct
423,0.2691534167259137,Correct
424,0.2716992463751916,Correct
425,0.22393008611891738,Correct
426,0.2851419129382254,Correct
427,0.20911728025463105,Correct
428,0.21605871429951334,Correct
429,0.2068633120006628,Correct
430,0.23330822243388982,Correct
431,0.254354132227531,Correct
432,0.2252608466693839,Correct
433,0.2698687290409746,Correct
434,0.2819793299148718,Correct
435,0.17596136863995832,Correct
436,0.2940806393288437,Correct
437,0.16163616766608338,Correct
438,0.2632191563914019,Correct
439,0.1450025537002827,Correct
440,0.2076497608814855,Correct
441,0.2748089137091102,Correct
442,0.22631218915749546,Correct
443,0.27456228372098757,Correct
444,0.2914181152377564,Correct
445,0.22870950304062068,Correct
446,0.2252608466693839,Correct
447,0.2994203836815577,Correct
448,0.1823386159137573,Correct
449,0.25086135455388553,Correct
450,0.2635566451065694,Correct
451,0.23964097618182606,Correct
452,0.29686285830112175,Correct
453,0.2068633120006628,Correct
454,0.1867309145133095,Correct
455,0.2252608466693839,Correct
456,0.25272645022530604,Correct
457,0.2099681346024783,Correct
458,0.2565026279848064,Correct
459,0.2980624338449161,Correct
460,0.14310534708963454,Correct
461,0.2642135925186815,Correct
462,0.28170774953821154,Correct
463,0.25852018354282846,Correct
464,0.18978656133371846,Correct
465,0.2491840686721037,Correct
466,0.17596136863995832,Correct
467,0.27403080182711426,Correct
468,0.22319136878459847,Correct
469,0.25036049572609614,Correct
470,0.26290771795820617,Correct
471,0.14347248297010082,Correct
472,0.17456995908157963,Correct
473,0.3077071712110229,Correct
474,0.16799527752492616,Correct
475,0.19382456818772545,Correct
476,0.22751481492335218,Correct
477,0.31100875851261023,Correct
478,0.13404307442070548,Correct
479,0.25272645022530604,Correct
480,0.2977124491549248,Correct
481,0.20647535692883276,Correct
482,0.26819675233919077,Correct
483,0.2641834033167673,Correct
484,0.2353259182440118,Correct
485,0.26009452859329263,Correct
486,0.2945429985803571,Correct
487,0.2103552326563348,Correct
488,0.22471854395026863,Correct
489,0.26204956644497396,Correct
490,0.2549804184792743,Correct
491,0.29228903032638887,Correct
492,0.25608592570956235,Correct
493,0.20685961869805444,Correct
494,0.20965161537558505,Correct
495,0.2775596840162565,Correct
496,0.2068633120006628,Correct
497,0.25352242440477596,Correct
498,0.15405846304202647,Correct
499,0.25165274595783493,Correct
500,0.2592159870122995,Correct
501,0.2252608466693839,Correct
502,0.26423366542338483,Correct
503,0.2363182974266101,Correct
504,0.2076497608814855,Correct
505,0.2514982054619229,Correct
506,0.2868708274781275,Correct
507,0.19382456818772545,Correct
508,0.2605717202534304,Correct
509,0.25165274595783493,Correct
510,0.31861315679889984,Correct
511,0.3017770835044168,Correct
512,0.30212219396805284,Correct
513,0.24330146793581164,Correct
514,0.27259235673479515,Correct
515,0.2605304429657779,Correct
516,0.28425357918748945,Correct
517,0.1486800902280103,Correct
518,0.1416975143245003,Misclassified
519,0.2293746381087281,Correct
520,0.25293785649953265,Correct
521,0.2705825259650453,Correct
522,0.29467482021859925,Correct
523,0.25129627703642043,Correct
524,0.2630901096979319,Correct
525,0.2359565975588099,Correct
526,0.2400756614841987,Correct
527,0.18900011245289566,Correct
528,0.2070987274265356,Correct
529,0.3086585815553328,Correct
530,0.28247522308252304,Correct
531,0.2837034678459062,Correct
532,0.2692588892226066,Correct
533,0.16747630540716368,Correct
534,0.150408619216105,Correct
535,0.2833539180467822,Correct
536,0.26180986627891495,Correct
537,0.20606889552167879,Correct
538,0.15820068487927458,Correct
539,0.1823386159137573,Correct
540,0.1641041393598615,Correct
541,0.16973027366113197,Correct
542,0.2655815346604522,Correct
543,0.18900011245289566,Correct
544,0.26932068993518093,Correct
545,0.14138202630518532,Correct
546,0.20564256614642817,Correct
547,0.2252608466693839,Correct
548,0.285146689547093,Correct
549,0.15573182074135009,Correct
550,0.26244132530281405,Correct
551,0.23153557815609957,Correct
552,0.28026452783702477,Correct
553,0.2871095059530976,Correct
554,0.17832196109528167,Correct
555,0.33581560415041933,Correct
556,0.1915340182126079,Correct
557,0.2557677111502305,Correct
558,0.23087352911432818,Correct
559,0.14822440470315462,Correct
560,0.1315431886274557,Correct
561,0.14025896310614275,Correct
562,0.24330146793581164,Correct
563,0.21567075922768333,Correct
564,0.30672231859227217,Correct
565,0.2688938558713918,Correct
566,0.2252608466693839,Correct
567,0.25645394476612116,Correct
568,0.24951444680708335,Correct
569,0.2515250320370176,Correct
570,0.26991302719072086,Correct
571,0.16632303672225054,Misclassified
572,0.27124496874382453,Correct
573,0.2670270903329591,Correct
574,0.2401656036644595,Correct
575,0.16747630540716368,Correct
576,0.24641513701744114,Correct
577,0.22751481492335218,Correct
578,0.24723783765649515,Correct
579,0.25208463365713063,Correct
580,0.2944752257644171,Correct
581,0.2613576657530733,Correct
582,0.2400756614841987,Correct
583,0.22894577548446696,Correct
584,0.24291264298144027,Correct
585,0.33021294100111964,Correct
586,0.2695779577021788,Correct
587,0.26502925759987295,Correct
588,0.14174507088694258,Correct
589,0.15820068487927458,Correct
590,0.31910182989000857,Correct
591,0.2677526713143475,Correct
592,0.21605871429951334,Correct
593,0.1575446331965045,Correct
594,0.25402375409255135,Correct
595,0.2020236265802151,Correct
596,0.24710703770934178,Correct
597,0.2496043889873441,Correct
598,0.2068633120006628,Correct
599,0.2583073722429141,Correct
600,0.28720596188190706,Correct
601,0.23884741672081553,Correct
602,0.2076497608814855,Misclassified
603,0.22176806899573837,Correct
604,0.28784884724017623,Correct
605,0.22751481492335218,Correct
606,0.3268540104876724,Correct
607,0.17596136863995832,Correct
608,0.3096772443786088,Correct
609,0.22751481492335218,Correct
610,0.23823953730792255,Correct
611,0.31688901886786536,Correct
612,0.28267865872007253,Correct
613,0.25272645022530604,Correct
614,0.19726005097453422,Correct
615,0.26707841671552385,Correct
616,0.29625780065820406,Correct
617,0.17476610682956076,Correct
618,0.2020236265802151,Correct
619,0.27390863593855164,Correct
620,0.26009452859329263,Correct
621,0.20975413116266842,Correct
622,0.24291264298144027,Correct
623,0.27078109872813866,Correct
624,0.19680410519336755,Correct
625,0.2548102029733741,Correct
626,0.17606388442704166,Correct
627,0.24343297107601394,Correct
628,0.227318093482242,Correct
629,0.2337643482763338,Correct
630,0.22604729555020664,Correct
631,0.2657446994554477,Correct
632,0.23445624896823447,Correct
633,0.285146689547093,Correct
634,0.2592159870122995,Correct
635,0.27801055958305654,Correct
636,0.26953046959926685,Correct
637,0.2819793299148718,Correct
638,0.2720560126633126,Correct
639,0.2068633120006628,Correct
640,0.23084037166814664,Correct
641,0.25658323431187957,Correct
642,0.21313804348737847,Correct
643,0.2076497608814855,Correct
644,0.24936067773455844,Correct
645,0.21054769062367895,Correct
646,0.24232962973816696,Correct
647,0.23306483940985578,Correct
648,0.2536508096334699,Correct
649,0.2537428378627036,Correct
650,0.16435404931015282,Misclassified
651,0.21222210285644655,Correct
652,0.26700492096863837,Correct
653,0.33915923100508993,Correct
654,0.2252608466693839,Correct
655,0.2663192852622209,Correct
656,0.24710703770934178,Correct
657,0.30430600294269805,Correct
658,0.19382456818772545,Correct
659,0.18900011245289566,Correct
660,0.2252608466693839,Correct
661,0.28322620412596483,Correct
662,0.23377145885652156,Correct
663,0.23033718504284567,Correct
664,0.262609316573034,Correct
665,0.23869808429131395,Correct
666,0.16747630540716368,Correct
667,0.21755812390314028,Correct
668,0.2317246473044092,Correct
669,0.25221660450016664,Correct
670,0.17596136863995832,Correct
671,0.14348450026259707,Correct
672,0.26569803028365696,Correct
673,0.23096347129458894,Correct
674,0.2061714113087621,Correct
675,0.23181432564243618,Correct
676,0.26250691924138647,Correct
677,0.30096006131155395,Correct
678,0.2606288637142467,Correct
679,0.276094850770796,Correct
680,0.25474319184390315,Correct
681,0.21605871429951334,Correct
682,0.21075458348330103,Correct
683,0.22751481492335218,Correct
684,0.2791258599925958,Correct
685,0.24168781316999155,Correct
686,0.3040617933986759,Correct
687,0.23884741672081553,Correct
688,0.21043806425640782,Correct
689,0.16433775084108368,Correct
690,0.21313804348737847,Correct
691,0.2195141007417701,Correct
692,0.22605440613039446,Correct
693,0.2513927329652299,Correct
694,0.25586198231251356,Correct
695,0.23590182090709733,Correct
696,0.13564578835095337,Correct
697,0.25514769168854157,Correct
698,0.27430998091728087,Correct
699,0.15288968439477785,Correct
700,0.2958769928670722,Correct
701,0.13927185311286505,Correct
702,0.2391016570286219,Correct
703,0.24232962973816696,Correct
704,0.21777212734295018,Correct
705,0.28037000033371773,Correct
706,0.1867309145133095,Correct
707,0.19382456818772545,Correct
708,0.24086922094520924,Correct
709,0.24723783765649515,Correct
710,0.2817877590336457,Correct
711,0.15400254350213335,Correct
712,0.2648539489738147,Correct
713,0.19586864141615554,Correct
714,0.2700314586461154,Correct
715,0.14358495449040978,Correct
716,0.2696399740403775,Correct
717,0.2591272283751534,Correct
718,0.17606388442704166,Correct
719,0.22240491990377573,Correct
720,0.23568005708859432,Correct
721,0.28597771711852393,Correct
722,0.15219087237521112,Correct
723,0.13094279728589084,Correct
724,0.18900011245289566,Correct
725,0.28231758935657947,Correct
726,0.25219010615382353,Correct
727,0.2868708274781275,Correct
728,0.2424506135879644,Correct
729,0.15820068487927458,Correct
730,0.2073976471216168,Correct
731,0.2734549154303847,Correct
732,0.2260600753976268,Correct
733,0.21605871429951334,Correct
734,0.19819551475174627,Correct
735,0.27259235673479515,Correct
736,0.29798193858923855,Correct
737,0.15820068487927458,Correct
738,0.22751481492335218,Correct
739,0.28945993013587534,Correct
740,0.27136411197141197,Correct
741,0.23100124303514552,Correct
742,0.20659059152687487,Correct
743,0.22466299657201572,Correct
744,0.21755812390314028,Correct
745,0.28322620412596483,Correct
746,0.21605871429951334,Correct
747,0.28597771711852393,Correct
748,0.2252608466693839,Correct
749,0.2632191563914019,Correct
750,0.21501646102594685,Correct
751,0.23531880766382404,Correct
752,0.30190933743335724,Correct
753,0.27338898525893884,Correct
754,0.227318093482242,Correct
755,0.27340899481753206,Correct
756,0.2515250320370176,Correct
757,0.15898713376009732,Correct
758,0.14592782810907784,Correct
759,0.22466299657201572,Correct
760,0.3119941971698063,Correct
761,0.20911728025463105,Correct
762,0.22418219987878613,Correct
763,0.283431887469246,Correct
764,0.2465538006209944,Correct
765,0.2410000208923626,Correct
766,0.30545320295705464,Correct
767,0.23883599481865514,Correct
768,0.26217357254701745,Correct
769,0.1837653613804302,Correct
770,0.2132691733974498,Correct
771,0.21222210285644655,Correct
772,0.26602853338331295,Correct
773,0.27693787700667427,Correct
774,0.1615727128145761,Correct
775,0.20272112649616467,Correct
776,0.2304724004580702,Correct
777,0.21570853096823991,Correct
778,0.2945429985803571,Correct
779,0.16433775084108368,Correct
780,0.24002182381943465,Correct
781,0.2068633120006628,Correct
782,0.19540597384968267,Correct
783,0.17388931735552182,Correct
784,0.2811779192152778,Correct
785,0.2625038440763411,Correct
786,0.29625780065820406,Correct
787,0.2604987899154588,Correct
788,0.21902975169055755,Correct
789,0.19680410519336755,Correct
790,0.2811779192152778,Correct
791,0.20427759483418337,Correct
792,0.24706770866992103,Correct
793,0.2888407544643199,Correct
794,0.27259235673479515,Correct
795,0.24081845234357835,Correct
796,0.22870950304062068,Correct
797,0.2957568581174596,Correct
798,0.17370740038599006,Correct
799,0.2638375613364171,Correct
800,0.25208463365713063,Correct
801,0.25645394476612116,Correct
802,0.2895654026325683,Correct
803,0.14651996497259007,Correct
804,0.22042116124893624,Correct
805,0.2746606456374927,Correct
806,0.2798918906248682,Correct
807,0.2868708274781275,Correct
808,0.2879754923708999,Correct
809,0.29228903032638887,Correct
810,0.254354132227531,Correct
811,0.28597771711852393,Correct
812,0.23657791815041512,Correct
813,0.19811090532238146,Correct
814,0.30236578386323204,Correct
815,0.23378954641006783,Correct
816,0.24095205254528224,Correct
817,0.2400756614841987,Correct
818,0.22604729555020664,Correct
819,0.2807510851514886,Correct
820,0.1913565964939473,Correct
821,0.285146689547093,Correct
822,0.2389280230478888,Correct
823,0.2531580889631856,Correct
824,0.31910182989000857,Correct
825,0.19382456818772545,Correct
826,0.3094313091420574,Correct
827,0.20877517175138252,Correct
828,0.26924955336941914,Correct
829,0.25514769168854157,Correct
830,0.19382456818772545,Correct
831,0.24649535524647964,Correct
832,0.2771396444944241,Correct
833,0.22751481492335218,Correct
834,0.25351289910612873,Correct
835,0.1924331586293467,Correct
836,0.25719111372477255,Correct
837,0.26700492096863837,Correct
838,0.28183479456758614,Correct
839,0.27738024395540484,Correct
840,0.27811603207974944,Correct
841,0.2834225516160585,Correct
842,0.16708610956770328,Correct
843,0.2889819119557496,Correct
844,0.19125408070686395,Correct
845,0.23306483940985578,Correct
846,0.24710703770934178,Correct
847,0.2020236265802151,Correct
848,0.18900011245289566,Correct
849,0.2252608466693839,Correct
850,0.2630243385460873,Correct
851,0.2676147607870063,Correct
852,0.2195141007417701,Correct
853,0.2664726144081563,Correct
854,0.17370740038599006,Correct
855,0.2635566451065694,Correct
856,0.22697811434635923,Correct
857,0.29384376674051804,Correct
858,0.23791163541049123,Correct
859,0.203019970486576,Correct
860,0.27953600282483715,Correct
861,0.2576857796337697,Correct
862,0.1505771548720559,Correct
863,0.12687790893583248,Correct
864,0.29798193858923855,Correct
865,0.19784533142047284,Correct
866,0.22403260190600074,Correct
867,0.254354132227531,Correct
868,0.2034150361385938,Correct
869,0.148249265150824,Correct
870,0.2859331384279157,Correct
871,0.23184370522666037,Correct
872,0.2738065260686782,Correct
873,0.2549804184792743,Correct
874,0.30611726094935454,Correct
875,0.23406829389640443,Correct
876,0.1311965476801915,Correct
877,0.3015699011299219,Correct
878,0.26628104352693016,Correct
879,0.20902151539625868,Correct
880,0.25901098952366386,Correct
881,0.24019664533399615,Correct
882,0.1528576161601843,Misclassified
883,0.1923570488145799,Correct
884,0.2038149272677105,Correct
885,0.15656929443726506,Correct
886,0.2553615032970452,Correct
887,0.19125408070686395,Correct
888,0.18502298572803758,Correct
889,0.154202305045919,Correct
890,0.18780580484479498,Correct
891,0.2634440620296887,Correct
892,0.2372773815605867,Correct
893,0.255766867360097,Correct
894,0.2099681346024783,Correct
895,0.24168781316999155,Correct
896,0.235514321527366,Correct
897,0.22604729555020664,Correct
898,0.2600315101739486,Correct
899,0.2812984504961037,Correct
900,0.24787965422467056,Correct
901,0.2561676022793472,Correct
902,0.18290280268484066,Correct
903,0.19514535218950219,Correct
904,0.1915705999337572,Correct
905,0.31765860818882186,Correct
906,0.28994648745033913,Correct
907,0.26417582077812485,Correct
908,0.2823405171494452,Correct
909,0.31234173110823643,Correct
910,0.23884741672081553,Correct
911,0.26588960116488297,Correct
912,0.2271579015210588,Correct
913,0.20975413116266842,Correct
914,0.21605871429951334,Correct
915,0.2759113997310409,Correct
916,0.2409813505209357,Correct
917,0.2578830144166733,Correct
918,0.27096361158164656,Correct
919,0.27430998091728087,Correct
920,0.2068633120006628,Correct
921,0.2351153644374077,Correct
922,0.27811603207974944,Correct
923,0.24710703770934178,Correct
924,0.1515827556148181,Correct
925,0.2252608466693839,Correct
926,0.27259235673479515,Correct
927,0.23432891555658494,Correct
928,0.23888135387609802,Correct
929,0.2549710826260868,Correct
930,0.291612933083071,Correct
