dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
SemEval_2014,ambience_ambience,The ambience is also more laid-back and relaxed.,explicit,True,True,True,True,True,True,True,True,True,Correct,9.0,1.0,4.555555555555555,2.629368792488718,1.0,1.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,1.0,0.5454545454545454,0.1111111111111111,6.705000000000002,0.0,0.0,0.5,0.5,0.0032208687625825405,0.574332594871521,0.0021235202439129353,0.016687296330928802,0.04086342826485634,0.005077906418591738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"The atmosphere is attractive, but a little uncomfortable.",explicit,True,True,True,True,True,True,True,True,True,Correct,10.0,1.0,5.0,4.242640687119285,1.0,1.0,0.4,0.2,0.1,0.1,0.3,0.0,0.0,1.0,0.4,0.1,12.605000000000004,0.0,0.0,0.03750000000000001,0.8333333333333334,0.005354441702365875,0.059834644198417664,0.053255584090948105,0.04745537415146828,0.6142283082008362,0.006001089699566364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"The atmosphere is warm, comfortable, artsy and sexy.",explicit,True,True,True,True,True,True,True,True,True,Correct,11.0,1.0,4.090909090909091,3.2878438763682043,0.9090909090909091,0.8181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.0,1.0,0.2727272727272727,0.09090909090909091,9.655000000000001,0.0,0.0,0.5,0.7999999999999999,0.003837958676740527,0.7827258706092834,0.0017965045990422368,0.009667448699474335,0.05017806217074394,0.0032780012115836143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"The atmosphere takes you to that place, the place many dream of.",explicit,True,True,True,True,True,True,True,True,True,Correct,14.0,1.0,3.7857142857142856,2.20967261403686,0.9285714285714286,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.5,0.07142857142857142,3.84,0.0,0.0,0.5,0.5,0.00614994578063488,0.36508655548095703,0.008356801234185696,0.007257427554577589,0.024504607543349266,0.02382301166653633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,The atmosphere was nice but it was a little too dark.,explicit,True,True,True,True,True,True,True,True,True,Correct,12.0,1.0,3.5833333333333335,2.32588095615881,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,1.0,0.5833333333333334,0.08333333333333333,3.7181818181818187,0.0,0.0,0.08749999999999998,0.6333333333333333,0.0038222544826567173,0.047990117222070694,0.02185351960361004,0.48944175243377686,0.164706289768219,0.006659051403403282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"The crowd was older and the restaurant is very cramped, but it has old school charm.",implicit,True,True,True,True,True,True,True,True,True,Correct,18.0,1.0,3.8333333333333335,2.1666666666666665,1.0,1.0,0.5,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.05555555555555555,1.0,0.5,0.05555555555555555,5.400000000000002,0.0,0.0,0.15555555555555556,0.27777777777777773,0.0040381066501140594,0.03301772475242615,0.007333331275731325,0.05570201575756073,0.07828857749700546,0.010669811628758907,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,The design is very intimate and romantic.,explicit,True,True,True,True,True,True,True,True,True,Correct,8.0,1.0,4.375,2.496873044429772,1.0,1.0,0.5,0.125,0.125,0.125,0.25,0.125,0.0,1.0,0.5,0.125,9.054285714285715,0.0,0.0,0.13,0.64,0.005194884724915028,0.053212691098451614,0.007066724356263876,0.03767568990588188,0.6813475489616394,0.007064308971166611,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,The downstairs bar scene is very cool and chill...,explicit,True,True,True,True,True,True,True,True,True,Correct,10.0,1.0,4.2,2.1354156504062622,1.0,1.0,0.4,0.3,0.3,0.1,0.2,0.1,0.0,1.0,0.4,0.3,2.342222222222226,0.0,0.0,0.45499999999999996,0.8450000000000001,0.0028819905128329992,0.8477959632873535,0.0010779708391055465,0.008872627280652523,0.00733123579993844,0.004088541958481073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,The restaurant was quiet and intimate.,implicit,True,True,True,True,True,True,True,True,True,Correct,7.0,1.0,4.714285714285714,2.962348764761103,1.0,1.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,8.383333333333333,0.0,0.0,0.1,0.4666666666666667,0.004900486208498478,0.05554109439253807,0.008890083990991116,0.02080501802265644,0.749680757522583,0.0030328368302434683,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"The room is a gorgeous, bi-level space and the long bar perfect for a drink.",explicit,True,True,True,True,True,True,True,True,True,Correct,17.0,1.0,3.6470588235294117,2.2476439028873885,0.9411764705882353,0.8823529411764706,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.0,0.0,1.0,0.3684210526315789,0.058823529411764705,3.633333333333333,0.0,0.0,0.5499999999999999,0.7666666666666666,0.0016918833134695888,0.8497995734214783,0.001501142280176282,0.005208848509937525,0.012266487814486027,0.013490254059433937,1.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,it is a cozy place to go with a couple of friends.,explicit,True,True,True,True,True,True,True,True,True,Correct,13.0,1.0,3.0,1.9215378456610457,0.9230769230769231,0.8461538461538461,0.5384615384615384,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,1.0,0.6153846153846154,0.07692307692307693,2.8566666666666656,0.0,0.0,-0.19999999999999998,0.75,0.0006115954020060599,0.9882800579071045,0.0003737421939149499,0.0022415746934711933,0.0012516312999650836,0.0019719209522008896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"the atmosphere is very nice, and a welcome escape from the rest of the SI mall.",explicit,True,True,True,True,True,True,True,True,True,Correct,18.0,1.0,3.5555555555555554,2.2166597048066667,0.8888888888888888,0.8333333333333334,0.5,0.1111111111111111,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,1.0,0.5,0.05555555555555555,6.137499999999999,0.0,0.0,0.79,0.95,0.0008736307499930263,0.9749268293380737,0.0005907241138629615,0.00285349995829165,0.0026425744872540236,0.001792321796528995,0.0,1.0,2.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,ambience_ambience,"they really provide a relaxing, laid-back atmosphere.",explicit,True,True,True,True,True,True,True,True,True,Correct,9.0,1.0,5.222222222222222,3.392075004994166,1.0,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,1.0,0.36363636363636365,0.1111111111111111,10.740000000000002,0.0,0.0,0.2,0.2,0.0013817258877679706,0.9408020377159119,0.0005097411340102553,0.010403003543615341,0.0033201451878994703,0.002939351834356785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians.",explicit,True,True,True,True,True,True,True,True,True,Correct,28.0,1.0,4.321428571428571,2.6866544706936097,0.8928571428571429,0.7857142857142857,0.25,0.2857142857142857,0.32142857142857145,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.0,1.0,0.2857142857142857,0.03571428571428571,12.860000000000003,0.0,0.0,-0.16666666666666666,0.43333333333333335,0.007099289912730455,0.18739882111549377,0.002888043411076069,0.0057059708051383495,0.0393323116004467,0.013147315010428429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,(The sashimi is cut a little thinly.,explicit,True,True,True,True,True,True,True,True,True,Correct,9.0,1.0,3.3333333333333335,2.260776661041756,1.0,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,1.0,0.3333333333333333,0.1111111111111111,3.997142857142858,0.0,0.0,-0.29375,0.675,0.028818633407354355,0.035893961787223816,0.011453038081526756,0.03645645081996918,0.07207547873258591,0.06417665630578995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"A beautiful atmosphere, perfect for drinks and/or appetizers.",explicit,True,True,True,True,True,True,True,True,True,Correct,10.0,1.0,5.4,3.49857113690718,1.0,1.0,0.2,0.3,0.4,0.0,0.1,0.1,0.0,1.0,0.2,0.1,12.605000000000004,0.0,0.0,0.925,1.0,0.0013551930896937847,0.9483654499053955,0.001526563661172986,0.003361133160069585,0.008669935166835785,0.0040558879263699055,2.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"A small, outdoor eating area makes for a private, comfortable space to study alone or meet up with friends.",explicit,True,True,True,True,True,True,True,True,True,Correct,22.0,1.0,4.045454545454546,2.5491045259654457,0.9545454545454546,0.9090909090909091,0.3181818181818182,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.0,1.0,0.36363636363636365,0.045454545454545456,9.830526315789477,0.0,0.0,0.05000000000000001,0.525,0.00495842145755887,0.2647261619567871,0.005668138153851032,0.020107073709368706,0.045872144401073456,0.005349410697817802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"After so many great reviews here, my bf and I went to Esca to celebrate my birthday last nite.",implicit,True,True,True,True,True,True,True,True,True,Correct,21.0,1.0,3.619047619047619,2.1925456063278737,0.9047619047619048,0.8095238095238095,0.42857142857142855,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.14285714285714285,1.0,0.5238095238095238,0.047619047619047616,7.967368421052633,0.0,0.047619047619047616,0.43333333333333335,0.4388888888888889,0.0021283223759382963,0.9349805116653442,0.0005827952991239727,0.012536234222352505,0.0006708409637212753,0.029415138065814972,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,Alias is warm and cozy and you don't get that squished-in feeling you get at 71 Clinton.,implicit,True,True,True,True,True,True,True,True,True,Correct,19.0,1.0,3.789473684210526,2.2844773067590216,0.8421052631578947,0.6842105263157895,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.10526315789473684,1.0,0.5714285714285714,0.05263157894736842,6.310588235294119,0.0,0.05263157894736842,0.2,0.675,0.0032925778068602085,0.11435309797525406,0.004042937885969877,0.11105195432901382,0.008431410416960716,0.01695728302001953,0.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"All are GREAT - poori, naan, paratha all FRESH.",explicit,True,True,True,True,True,True,True,True,True,Correct,12.0,1.0,3.25,1.920286436967152,0.9166666666666666,0.8333333333333334,0.25,0.3333333333333333,0.25,0.08333333333333333,0.0,0.08333333333333333,0.0,1.0,0.25,0.08333333333333333,-0.6699999999999982,0.0,0.0,0.55,0.625,0.006689603440463543,0.19269047677516937,0.0015978445298969746,0.005341066978871822,0.010055355727672577,0.01997665874660015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,All of the apetizers are good and the Sangria is very good.,explicit,True,True,True,True,True,True,True,True,True,Correct,13.0,1.0,3.6923076923076925,2.052563702173282,0.8461538461538461,0.6923076923076923,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,1.0,0.6153846153846154,0.07692307692307693,4.823333333333334,0.0,0.0,0.8049999999999999,0.6900000000000002,0.005446004681289196,0.33602434396743774,0.0010921747889369726,0.008651831187307835,0.018216025084257126,0.010290851816534996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"All toppings are so fresh you'd think they had their own vegetable garden and the crust is so perfect, that one actually thinks of how it was made.",explicit,True,True,True,True,True,True,True,True,True,Correct,31.0,1.0,3.870967741935484,2.0437463305106007,0.967741935483871,0.9354838709677419,0.5483870967741935,0.0967741935483871,0.0967741935483871,0.22580645161290322,0.12903225806451613,0.0967741935483871,0.12903225806451613,1.0,0.6451612903225806,0.03225806451612903,10.501428571428573,0.0,0.12903225806451613,0.475,0.65,0.0068018147721886635,0.012957285158336163,0.0008636690909042954,0.003143570851534605,0.016181359067559242,0.07369835674762726,2.0,2.0,1.0,1.0,0.0,0.0,0.9663149118423462,27.0,1.0,0.0,0.0,0.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available.",explicit,True,True,True,True,True,True,True,True,True,Correct,28.0,1.0,5.535714285714286,3.1564236414146993,0.9642857142857143,0.9285714285714286,0.10714285714285714,0.32142857142857145,0.35714285714285715,0.07142857142857142,0.25,0.03571428571428571,0.0,1.0,0.16666666666666666,0.03571428571428571,15.440869565217394,0.0,0.03571428571428571,0.06000000000000001,0.48999999999999994,0.004537274595350027,0.14507484436035156,0.0014009110163897276,0.004967158194631338,0.008845950476825237,0.020400168374180794,0.0,1.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Also, the chick peas with shrimp (appetizer) is divine.",explicit,True,True,True,True,True,True,True,True,True,Correct,13.0,1.0,3.6153846153846154,2.3709284626803755,1.0,1.0,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,1.0,0.3076923076923077,0.07692307692307693,6.2755555555555596,0.0,0.0,0.0,0.0,0.005695314612239599,0.3788154125213623,0.0016539462376385927,0.008119733072817326,0.08672288060188293,0.009714284911751747,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Also, the staff is very attentive and really personable.",explicit,True,True,True,True,True,True,True,True,True,Correct,11.0,1.0,4.363636363636363,2.837179369877679,1.0,1.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,1.0,0.5454545454545454,0.09090909090909091,10.208888888888893,0.0,0.0,0.36,0.6,0.008480221033096313,0.12478816509246826,0.0014761232305318117,0.004056194797158241,0.02739308774471283,0.013492805883288383,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.",explicit,True,True,True,True,True,True,True,True,True,Correct,30.0,1.0,3.933333333333333,2.8511206373790796,0.9333333333333333,0.8666666666666667,0.3,0.23333333333333334,0.2,0.13333333333333333,0.2,0.03333333333333333,0.06666666666666667,1.0,0.36666666666666664,0.03333333333333333,12.362608695652174,0.0,0.13333333333333333,0.6,0.86,0.0037728024180978537,0.6464184522628784,0.001642019604332745,0.00808028131723404,0.0839013159275055,0.005586767569184303,2.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.9583333333333334,0.0,0.0,0.0,0.041666666666666664
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"Although somewhat loud, the noise was minimally intrusive.",explicit,True,True,True,True,True,True,True,True,True,Correct,10.0,1.0,5.1,3.014962686336267,1.0,1.0,0.2,0.2,0.1,0.1,0.2,0.2,0.0,1.0,0.3,0.1,9.655000000000001,0.0,0.2,0.0,0.7,0.02568640187382698,0.049714840948581696,0.054613180458545685,0.011919530108571053,0.607232391834259,0.00598832918331027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,"And all the [female] servers are cute too, which is always nice.",explicit,True,True,True,True,True,True,True,True,True,Correct,16.0,1.0,3.3125,1.8614090764794289,1.0,1.0,0.4375,0.25,0.1875,0.125,0.1875,0.125,0.0,1.0,0.5,0.0625,3.84,0.0,0.0625,0.3666666666666667,0.7222222222222223,0.004026344977319241,0.7437857389450073,0.0005334520828910172,0.007185152731835842,0.007807491812855005,0.03025037795305252,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2014,anecdotes_miscellaneous_anecdotes_miscellaneous,And the food is fantastic.,explicit,True,True,True,True,True,True,True,True,True,Correct,6.0,1.0,3.6666666666666665,2.560381915956203,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.5,0.16666666666666666,2.879999999999999,0.0,0.0,0.4,0.9,0.0018719173967838287,0.9424400329589844,0.0007956241606734693,0.002576562575995922,0.00656796945258975,0.007098661735653877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
