target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,CVS Health has completed its nearly $70 billion acquisition of insurer Aetna  https://t.co/OLFbJWcgci via @WSJ,2,wtwt,19.0,1.0,5.0,3.9202577788496993,1.0,1.0,0.1578947368421052,0.3684210526315789,0.4210526315789473,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0526315789473684,1.0,0.2352941176470588,0.0526315789473684,10.9,0.0,0.0,0.1,0.4,0.0554535873234272,0.3580833375453949,0.4322647154331207,0.0252351406961679,0.0010660383850336,0.0929879248142242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,Sky's average bill falls for the first time as it accelerates streaming shift ahead of Disney takeover https://t.co/ixDH79O95I,2,wtwt,21.0,1.0,5.190476190476191,3.62030053499966,1.0,1.0,0.238095238095238,0.2857142857142857,0.3333333333333333,0.1904761904761904,0.0952380952380952,0.0476190476190476,0.0476190476190476,1.0,0.3684210526315789,0.0476190476190476,10.3,0.0,0.0952380952380952,0.05,0.3666666666666666,0.0134697379544377,0.0443024635314941,0.0409708246588707,0.0169016309082508,0.0017495817737653,0.4451168477535248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,@Tijjer_ @jac_fox That came sliiiiightly after when I decided to merge one interest with the other and make Dario a 🎈🐭,2,wtwt,23.0,1.0,4.260869565217392,2.6079709138206657,0.9565217391304348,0.9130434782608696,0.4347826086956521,0.1739130434782608,0.2608695652173913,0.1739130434782608,0.0869565217391304,0.0434782608695652,0.0434782608695652,1.0,0.5217391304347826,0.0,12.3,0.0,0.1304347826086956,-0.125,0.375,0.0568210966885089,0.1774489283561706,0.6581318378448486,0.0295324046164751,0.0002746316895354,0.061590950936079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,"@jongraywb He's not. Show got cancelled because Disney wanted a bigger piece of the syndication pie for ""LMS"" &amp; Fox said nope.",2,wtwt,30.0,2.0,3.7,2.5839246635044657,0.9666666666666668,0.9333333333333332,0.2333333333333333,0.2666666666666666,0.3333333333333333,0.2,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.0,0.3103448275862069,0.0666666666666666,5.2,8.0,0.1,0.0,0.5,0.0129602421075105,0.0069569465704262,0.0026908656582236,0.8491586446762085,0.0006681124214082,0.0947959646582603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,"#SSNPod SSNPod #224 | Crisis on Infinite Studios | #saysomethingnew #Disney is trying to buy Fox, but #Fox is still… https://t.co/54JJo87AoK",2,wtwt,29.0,1.0,4.137931034482759,3.9015835682542215,0.7241379310344828,0.5517241379310345,0.1724137931034483,0.4482758620689655,0.3793103448275862,0.1379310344827586,0.0689655172413793,0.0344827586206896,0.0,1.0,0.2142857142857142,0.0344827586206896,11.9,0.0,0.0344827586206896,0.0,0.0,0.1002716496586799,0.0245573092252016,0.6672412157058716,0.1956169456243515,0.0003246096603106,0.0094519928097724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,"@Cider_Skies @pointedfox Ahh I love them. Love this movie too, easily my favorite Disney movie",2,wtwt,19.0,2.0,4.2105263157894735,2.912386385738299,0.8947368421052632,0.7894736842105263,0.2631578947368421,0.2631578947368421,0.3157894736842105,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1578947368421052,1.0,0.2941176470588235,0.0526315789473684,3.9,1.5,0.0526315789473684,0.5,0.7333333333333334,0.002139511751011,0.972712218761444,0.0010093310847878,0.0078984424471855,0.000155773726874,0.0124068884178996,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Hospitals say Aetna-Humana deal endangers Medicare Advantage https://t.co/fsG20ZeKUu via @sharethis,2,wtwt,13.0,1.0,6.923076923076923,4.46286452441855,1.0,1.0,0.0,0.5384615384615384,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.0,1.0,0.1666666666666666,0.0769230769230769,13.5,0.0,0.0769230769230769,0.0,0.0,0.1229458749294281,0.0115395672619342,0.0460030734539032,0.703118085861206,0.001089601079002,0.0344700403511524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,CVS Health and Aetna to sell part of their Medicare drug plan businesses to WellCare Health Plans https://t.co/fwAWzV6GI5,2,wtwt,20.0,1.0,5.2,3.487119154832539,0.9,0.8,0.25,0.25,0.6,0.1,0.0,0.0,0.05,1.0,0.3333333333333333,0.05,8.0,0.0,0.0,0.0,0.0,0.0256353430449962,0.0894735679030418,0.0142281642183661,0.0168652217835187,0.0026660859584808,0.2698075473308563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,"@essayareayaitch I've heard whispers of impending layoffs, especially related to the Disney/Fox merger. https://t.co/Au8LofNZaj",2,wtwt,20.0,2.0,5.7,4.605431575867782,1.0,1.0,0.2,0.5,0.35,0.2,0.05,0.05,0.05,1.0,0.2631578947368421,0.1,15.8,6.0,0.05,0.0,0.8,0.00421297037974,0.0059245484881103,0.945874810218811,0.0320119261741638,0.0001460384955862,0.0086316643282771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
fauci,"@TheSolariReport Oh btw, Gov. Lee, just mandated masks in Nashville. Vague, and how are they going to enforce with a flyer that explains. He caved to dem Health Dept.  Judy Mikovits, PHD in virology, would be laughing.",2,covid,48.0,5.0,3.7708333333333335,2.8375428288495588,0.7916666666666666,0.7083333333333334,0.2916666666666667,0.2291666666666666,0.3125,0.1875,0.0208333333333333,0.0208333333333333,0.0416666666666666,1.0,0.3191489361702128,0.1041666666666666,4.198702702702704,3.0724582991474434,0.0625,-0.5,0.5,0.011872062459588,0.3934591710567474,0.0044234348461031,0.0566290654242038,0.0004392359114717,0.4618827998638153,1.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
entertainment,@Sonic_Biscuit @HanlonMaterZ I've been having some glimmers of wishfulness in my heart... Disney buying Fox and all… https://t.co/ku3mUnoFzU,2,wtwt,24.0,1.0,5.125,4.156445797393088,0.9583333333333334,0.9166666666666666,0.3333333333333333,0.5,0.4166666666666667,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,1.0,0.4285714285714285,0.1666666666666666,8.0,0.0,0.0,0.0,0.0,0.0029602518770843,0.5524005889892578,0.0172200594097375,0.3870127201080322,0.0003466216439846,0.0267860982567071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,@TheJusticeDept prepares for Monday's trial challenging proposed Anthem-Cigna merger via @healthcaredive… https://t.co/1fh4BaDy31,2,wtwt,17.0,1.0,6.941176470588236,5.034826806242507,0.9411764705882352,0.8823529411764706,0.0588235294117647,0.5294117647058824,0.5882352941176471,0.1764705882352941,0.0,0.0,0.0,1.0,0.1875,0.0588235294117647,16.2,0.0,0.0,0.5,1.0,0.0218651946634054,0.0447283908724784,0.8448824286460876,0.0479532368481159,0.0004147212894167,0.0135003002360463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,My mans @_lormyddie ready takeover w/ dis EP ‼️,2,wtwt,10.0,1.0,3.9,2.808914381037628,1.0,1.0,0.1,0.3,0.7,0.1,0.1,0.0,0.1,1.0,0.1111111111111111,0.0,2.9,0.0,0.0,0.2,0.5,0.0159997642040252,0.3433372974395752,0.0579091794788837,0.0509277135133743,0.0006660373765043,0.2208704501390457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Blockbuster bid alert: CVS really wants to get into the health insurance biz https://t.co/cISL0aM3gt,2,wtwt,17.0,1.0,5.117647058823529,3.908999464902624,0.9411764705882352,0.8823529411764706,0.1764705882352941,0.3529411764705882,0.5294117647058824,0.1176470588235294,0.0,0.0588235294117647,0.0,1.0,0.3333333333333333,0.0588235294117647,9.9,0.0,0.0588235294117647,0.2,0.1,0.016425035893917,0.0348515100777149,0.0278520677238702,0.0355876870453357,0.0016652097692713,0.588688850402832,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,"@Snoodit You know Hulu is owned by Disney, fox and NBC... so not that short of money..",2,wtwt,21.0,1.0,3.333333333333333,1.5532863266952468,1.0,1.0,0.3809523809523809,0.3333333333333333,0.3809523809523809,0.1428571428571428,0.0476190476190476,0.0952380952380952,0.0476190476190476,1.0,0.4,0.238095238095238,1.9,0.0,0.0,0.0,0.3,0.0065381112508475,0.050728466361761,0.0081944465637207,0.3037486374378204,0.0007197555387392,0.3308659791946411,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Anthem-Cigna facing merger pushback - Business Insider... (https://t.co/UWtyPl66Uk),2,wtwt,13.0,1.0,5.846153846153846,4.6051167837217735,1.0,1.0,0.0,0.9230769230769232,0.5384615384615384,0.0,0.0769230769230769,0.0,0.0,1.0,0.0,0.3076923076923077,19.0,0.0,0.0,0.0,0.0,0.3502299189567566,0.0046016308479011,0.264137715101242,0.0579367578029632,0.0099722500890493,0.0403830707073211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"Many States Would See Higher Prices, Lower Quality Care Under Anthem-Cigna Merger, Witness Says https://t.co/aPMKH72bDf",2,wtwt,19.0,1.0,5.526315789473684,3.6615846591423336,0.9473684210526316,0.8947368421052632,0.0526315789473684,0.4210526315789473,0.5789473684210527,0.0526315789473684,0.1052631578947368,0.0,0.0,1.0,0.2,0.0526315789473684,10.3,0.0,0.0526315789473684,0.375,0.5,0.0334051772952079,0.0079992823302745,0.022539060562849,0.7046777606010437,0.0029754107818007,0.0463888980448246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,$DIS $FOXA Rumors Underscore Changing Landscape https://t.co/Ay11GSpaal @variety #RealEstate ramifications #CenturyCity #Burbank #Glendale,2,wtwt,22.0,1.0,5.727272727272728,4.564505531139343,0.8181818181818182,0.7272727272727273,0.0,0.5454545454545454,0.6363636363636364,0.0,0.0454545454545454,0.0,0.0,1.0,0.0,0.0454545454545454,16.4,0.0,0.0,0.0,0.0,0.0530978329479694,0.0196504592895507,0.90057772397995,0.0212262589484453,0.000622154562734,0.0029938919469714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,"As the potential Disney/Fox deal looms, just a reminder that they called movies “Disneys” in the dystopian future w… https://t.co/mbqYpMUSL0",2,wtwt,25.0,1.0,4.84,3.6625674055230713,0.96,0.92,0.32,0.28,0.44,0.08,0.08,0.04,0.04,1.0,0.3076923076923077,0.04,12.3,0.0,0.12,0.0,0.5625,0.0190953500568866,0.0331674143671989,0.1848016232252121,0.0896687433123588,0.0059785870835185,0.0801068916916847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"#UConnHealthCenter Aetna-Humana, Anthem-Cigna facing different merger obstacles. Read Blog: https://t.co/OxSHLIJ4ha",2,wtwt,16.0,2.0,6.625,5.360445410597892,0.9375,0.875,0.0,0.6875,0.5,0.0625,0.125,0.0,0.0,1.0,0.0,0.125,17.0,2.0,0.0,-0.025,0.3,0.0149530069902539,0.0149223636835813,0.7841081023216248,0.0424989722669124,0.0005678765010088,0.0869574546813964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,"#Disney, #Fox and OTT. What was everyone talking about at #NATPE? Tune into @C21Media's talking shop for the low do… https://t.co/m6aKt1sSh1",2,wtwt,31.0,3.0,3.870967741935484,3.179997316735234,0.9032258064516128,0.8387096774193549,0.2580645161290322,0.4193548387096774,0.3870967741935484,0.0967741935483871,0.032258064516129,0.0,0.0,1.0,0.3793103448275862,0.0967741935483871,4.8,2.449489742783178,0.0,0.0,0.3,0.0409992411732673,0.0326077379286289,0.7947452068328857,0.0209030266851186,0.0005465029971674,0.0529798790812492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,"@HDr0bot @fivefifths Hulu's already Disney/Fox/NBC/TW, new Disney app, CBS has their own app, HBO as well. I think… https://t.co/BwsMQzmDJS",2,wtwt,28.0,2.0,4.321428571428571,4.166649659829238,0.8571428571428571,0.75,0.1785714285714285,0.5357142857142857,0.3928571428571428,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.0714285714285714,1.0,0.2580645161290322,0.0714285714285714,7.0,6.5,0.0,0.3681818181818181,0.7272727272727273,0.0234383530914783,0.1666850447654724,0.0267593003809452,0.037928283214569,0.0005351925501599,0.3464671969413757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.9473684210526316,0.0526315789473684,0.0,0.0,0.0,,1
entertainment,Disney buys 21st Century Fox for $52 billion as it prepares for war with Netflix and Amazon https://t.co/NdqQIW2sfC via @mashable,2,wtwt,24.0,1.0,4.583333333333333,3.377828033251874,0.9583333333333334,0.9166666666666666,0.25,0.2916666666666667,0.3333333333333333,0.0833333333333333,0.125,0.0,0.0416666666666666,1.0,0.3333333333333333,0.0416666666666666,7.2,0.0,0.0833333333333333,0.0,0.0,0.2580575942993164,0.0915860384702682,0.5339810848236084,0.0329592563211917,0.0012129407841712,0.0347305946052074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
fauci,@Scavino45 @parscale It took @realDonaldTrump 4 months to wear a mask!!! What a weak leadership...weak...weak...weak! @IvankaTrump @DonaldJTrumpJr @EricTrump #ScienceMatters,2,covid,36.0,3.0,4.305555555555555,4.115144417908916,0.6111111111111112,0.4722222222222222,0.1388888888888889,0.5555555555555556,0.3888888888888889,0.0555555555555555,0.1666666666666666,0.0,0.0277777777777777,1.0,0.1666666666666666,0.3611111111111111,9.858947368421052,3.299831645537222,0.0277777777777777,-0.46875,0.625,0.0081810252740979,0.0029052658937871,0.9813754558563232,0.0055069490335881,0.0001791935355868,0.0011827610433101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
entertainment,"I’m a fan of the service, but this valuation is insane. Just wait until studios (*cough* Disney *cough* FOX) pull t… https://t.co/hqz9rDTmpY",2,wtwt,34.0,2.0,3.5,3.2015621187164243,0.8823529411764706,0.8235294117647058,0.2941176470588235,0.3823529411764705,0.5,0.088235294117647,0.0588235294117647,0.0,0.0294117647058823,1.0,0.3125,0.0588235294117647,6.4,0.0,0.0588235294117647,-1.0,1.0,0.1687632352113723,0.023679232224822,0.2182575315237045,0.0916981399059295,0.280858427286148,0.0836834907531738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Health insurer Anthem says Cigna cannot terminate merger agreement: Health insurer Anthem Inc said on Tuesday .. https://t.co/d57VzDi6Zw,2,wtwt,22.0,1.0,5.409090909090909,3.393296746516189,0.8181818181818182,0.6363636363636364,0.1363636363636363,0.3636363636363636,0.6363636363636364,0.1363636363636363,0.0,0.0454545454545454,0.0,1.0,0.15,0.1363636363636363,12.3,0.0,0.0909090909090909,0.0,0.0,0.0308185331523418,0.0046993633732199,0.0156500842422246,0.7769569158554077,0.004941517021507,0.0609766878187656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
fauci,"Trump in Rose Garden regarding #DrFauci's comments this morning regarding #ContactTracing, ""Well, I, I, I don't know. Look. I don't know. Hey John, I don't know what he said. Nobody knows.""

#COVID19 #Coronavirus",2,covid,53.0,6.0,3.4150943396226414,2.884139859117288,0.5849056603773585,0.4339622641509434,0.2264150943396226,0.3773584905660377,0.2452830188679245,0.1886792452830188,0.0,0.0566037735849056,0.1132075471698113,1.0,0.3703703703703703,0.0943396226415094,6.2212121212121225,5.619905100029122,0.0377358490566037,0.6,0.95,0.0066320281475782,0.0012967042857781,0.9867402911186218,0.002597683109343,0.00024865596788,0.0015005597379058,0.0,2.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,AMA reacts to ruling that blocks Anthem's proposed takeover of Cigna https://t.co/MfDwqy4Ih2 #healthcare,2,wtwt,17.0,1.0,5.411764705882353,3.8510323066665673,1.0,1.0,0.1764705882352941,0.4117647058823529,0.3529411764705882,0.1764705882352941,0.1176470588235294,0.0,0.0,1.0,0.2666666666666666,0.0588235294117647,9.5,0.0,0.0,0.0,0.0,0.1492444574832916,0.0115452818572521,0.7262377142906189,0.0825015157461166,0.0003574559523258,0.0232675150036811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Aetna says it'll sell its Medicare drug business as it seeks approval for its $69 billion takeover of CVS Health (A… https://t.co/dx6DsLENyN,2,wtwt,27.0,1.0,4.407407407407407,3.336212748115124,0.925925925925926,0.8518518518518519,0.2592592592592592,0.2962962962962963,0.4074074074074074,0.1111111111111111,0.0,0.0,0.1481481481481481,1.0,0.3461538461538461,0.037037037037037,9.5,0.0,0.1111111111111111,0.0,0.0,0.0551000833511352,0.2446876913309097,0.0557317063212394,0.2209923863410949,0.0070175253786146,0.0402772910892963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,"Disney and Fox are greedy, this will ruin streaming for everyone. https://t.co/lxjsydHcJ9",2,wtwt,16.0,2.0,4.875,3.854785986277319,1.0,1.0,0.3125,0.4375,0.3125,0.1875,0.0625,0.0,0.0,1.0,0.4285714285714285,0.125,10.3,5.0,0.0625,0.0,0.0,0.9698535799980164,0.0009069764637388,0.0041057644411921,0.0029242746531963,0.0049731656908988,0.0033220096956938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
