index,confidence_score,actual_outcome
198,0.6960227272727273,Correct
199,0.6294642857142857,Correct
200,0.40172869914249226,Correct
201,0.46735209235209235,Correct
202,0.4378638602776534,Correct
203,0.4873768472906404,Correct
204,0.6960227272727273,Correct
205,0.4482355442176871,Correct
206,0.4919836708629812,Correct
207,0.45166256157635465,Correct
208,0.4547859547859548,Correct
209,0.41865079365079366,Correct
210,0.7276785714285715,Correct
211,0.4378638602776534,Correct
212,0.4482355442176871,Correct
213,0.5710227272727273,Correct
214,0.536078145991939,Correct
215,0.4325728549866481,Correct
216,0.4728084415584416,Correct
217,0.5628638602776533,Correct
218,0.4728084415584416,Correct
219,0.6960227272727273,Correct
220,0.3630485893416928,Correct
221,0.6026785714285715,Correct
222,0.4494949494949495,Correct
223,0.6026785714285715,Correct
224,0.4549512987012987,Correct
225,0.5710227272727273,Correct
226,0.5677339901477833,Correct
227,0.4424706838499942,Correct
228,0.6473214285714286,Correct
229,0.43667328042328046,Correct
230,0.6960227272727273,Correct
231,0.5710227272727273,Correct
232,0.6294642857142857,Correct
233,0.4482355442176871,Correct
234,0.3630485893416928,Correct
235,0.5573770491803278,Correct
236,0.3700728549866481,Correct
237,0.5044642857142857,Correct
238,0.4494949494949495,Correct
239,0.4750615763546798,Correct
240,0.4990079365079365,Correct
241,0.5710227272727273,Correct
242,0.4378638602776534,Correct
243,0.5765645991939096,Correct
244,0.4728084415584416,Correct
245,0.536078145991939,Correct
246,0.6304112554112554,Correct
247,0.6294642857142857,Correct
248,0.5978084415584416,Correct
249,0.4919836708629812,Correct
250,0.5223214285714286,Correct
251,0.4728084415584416,Correct
252,0.5765645991939096,Correct
253,0.6026785714285715,Correct
254,0.4572044334975369,Correct
255,0.5044642857142857,Correct
256,0.3924512987012987,Correct
257,0.5710227272727273,Correct
258,0.3332573131423706,Correct
259,0.3700728549866481,Correct
260,0.4482355442176871,Correct
261,0.536078145991939,Correct
262,0.4494949494949495,Correct
263,0.3869949494949495,Correct
264,0.3898305084745763,Correct
265,0.3898305084745763,Correct
266,0.3700728549866481,Correct
267,0.30880541871921185,Correct
268,0.5710227272727273,Correct
269,0.48660714285714285,Correct
270,0.5710227272727273,Correct
271,0.5174512987012987,Correct
272,0.5732758620689655,Correct
273,0.46751743626743625,Correct
274,0.3630485893416928,Correct
275,0.5112896222318715,Correct
276,0.510006157635468,Correct
277,0.4434057321988356,Correct
278,0.49214901477832507,Correct
279,0.5677339901477833,Correct
280,0.46049317062248096,Correct
281,0.4482355442176871,Correct
282,0.47835031347962387,Correct
283,0.4494949494949495,Correct
284,0.510006157635468,Correct
285,0.35750671742051054,Correct
286,0.6960227272727273,Correct
287,0.4482355442176871,Correct
288,0.4255485893416928,Correct
289,0.39799317062248096,Correct
290,0.5710227272727273,Correct
291,0.4919836708629812,Correct
292,0.5044642857142857,Correct
293,0.4549512987012987,Correct
294,0.4728084415584416,Correct
295,0.6960227272727273,Correct
296,0.4482355442176871,Correct
297,0.7276785714285715,Correct
298,0.3869949494949495,Correct
299,0.4642286991424922,Correct
300,0.4378638602776534,Correct
301,0.7276785714285715,Correct
302,0.6026785714285715,Correct
303,0.5044642857142857,Correct
304,0.46751743626743625,Correct
305,0.5677339901477833,Correct
306,0.45042999784379095,Correct
307,0.4642286991424922,Correct
308,0.4741265280058383,Correct
309,0.6960227272727273,Correct
310,0.48660714285714285,Correct
311,0.5573770491803278,Correct
312,0.5677339901477833,Correct
313,0.4482355442176871,Correct
314,0.4296490147783252,Correct
315,0.5710227272727273,Correct
316,0.510006157635468,Correct
317,0.5846560846560847,Correct
318,0.536078145991939,Correct
319,0.3630485893416928,Correct
320,0.5710227272727273,Correct
321,0.536078145991939,Correct
322,0.35750671742051054,Correct
323,0.35750671742051054,Correct
324,0.4255485893416928,Correct
325,0.4728084415584416,Correct
326,0.45042999784379095,Correct
327,0.4728084415584416,Correct
328,0.5978084415584416,Correct
329,0.5710227272727273,Correct
330,0.4728084415584416,Correct
331,0.5710227272727273,Correct
332,0.4728084415584416,Correct
333,0.5530002405002404,Correct
334,0.4750615763546798,Correct
335,0.460327826707137,Correct
336,0.536078145991939,Correct
337,0.5710227272727273,Correct
338,0.46735209235209235,Correct
339,0.4642286991424922,Correct
340,0.4820858419996351,Correct
341,0.4255485893416928,Correct
342,0.4741265280058383,Correct
343,0.5530002405002404,Correct
344,0.35631613756613756,Correct
345,0.41865079365079366,Correct
346,0.4434057321988356,Correct
347,0.4241071428571429,Correct
348,0.5710227272727273,Correct
349,0.5765645991939096,Correct
350,0.5901979565772669,Correct
351,0.4728084415584416,Correct
352,0.536078145991939,Correct
353,0.6960227272727273,Correct
354,0.4116265280058383,Correct
355,0.5710227272727273,Correct
356,0.6026785714285715,Correct
357,0.5978084415584416,Correct
358,0.5978084415584416,Correct
359,0.5573770491803278,Correct
360,0.46049317062248096,Correct
361,0.7276785714285715,Correct
362,0.6960227272727273,Correct
363,0.7276785714285715,Correct
364,0.5710227272727273,Correct
365,0.7678571428571429,Correct
366,0.6473214285714286,Correct
367,0.45042999784379095,Correct
368,0.4811507936507936,Correct
369,0.4637445887445888,Correct
370,0.5978084415584416,Correct
371,0.4667487684729064,Correct
372,0.40172869914249226,Correct
373,0.4378638602776534,Correct
374,0.5710227272727273,Correct
375,0.5710227272727273,Correct
376,0.7276785714285715,Correct
377,0.4325728549866481,Correct
378,0.4482355442176871,Correct
379,0.5044642857142857,Correct
380,0.42782738095238093,Correct
381,0.4378638602776534,Correct
382,0.7276785714285715,Correct
383,0.5223214285714286,Correct
384,0.3891625615763547,Correct
385,0.5416200179131213,Correct
386,0.37442881192881194,Correct
387,0.6960227272727273,Correct
388,0.5044642857142857,Correct
389,0.5573770491803278,Misclassified
390,0.5710227272727273,Correct
391,0.47835031347962387,Correct
392,0.5710227272727273,Correct
393,0.6960227272727273,Correct
394,0.4482355442176871,Misclassified
395,0.5223214285714286,Correct
396,0.536078145991939,Correct
397,0.6960227272727273,Misclassified
398,0.39799317062248096,Correct
399,0.4728084415584416,Correct
400,0.47835031347962387,Correct
401,0.6960227272727273,Correct
402,0.46751743626743625,Correct
403,0.5799512987012987,Correct
404,0.4642286991424922,Correct
405,0.5710227272727273,Correct
406,0.6304112554112554,Correct
407,0.5174512987012987,Correct
408,0.5710227272727273,Correct
409,0.43667328042328046,Correct
410,0.6294642857142857,Correct
411,0.35750671742051054,Correct
412,0.39799317062248096,Correct
413,0.4728084415584416,Correct
414,0.4750615763546798,Correct
415,0.5174512987012987,Correct
416,0.35631613756613756,Correct
417,0.4378638602776534,Correct
418,0.4482355442176871,Misclassified
419,0.5710227272727273,Correct
420,0.4072249589490968,Correct
421,0.4728084415584416,Correct
422,0.4728084415584416,Correct
423,0.4241071428571429,Correct
424,0.46751743626743625,Correct
425,0.6960227272727273,Correct
426,0.5044642857142857,Correct
427,0.6026785714285715,Correct
428,0.6960227272727273,Correct
429,0.536078145991939,Correct
430,0.6960227272727273,Correct
431,0.4728084415584416,Correct
432,0.6026785714285715,Correct
433,0.48537457912457915,Correct
434,0.3799706838499942,Correct
435,0.6960227272727273,Correct
436,0.3799706838499942,Correct
437,0.5710227272727273,Correct
438,0.46049317062248096,Correct
439,0.4482355442176871,Correct
440,0.5710227272727273,Correct
441,0.5765645991939096,Correct
442,0.6960227272727273,Correct
443,0.46751743626743625,Correct
444,0.3700728549866481,Correct
445,0.4728084415584416,Correct
446,0.5710227272727273,Correct
447,0.4728084415584416,Correct
448,0.6473214285714286,Correct
449,0.4728084415584416,Correct
450,0.4241071428571429,Correct
451,0.3630485893416928,Correct
452,0.5765645991939096,Correct
453,0.4378638602776534,Correct
454,0.4728084415584416,Correct
455,0.5677339901477833,Correct
456,0.49214901477832507,Correct
457,0.5710227272727273,Correct
458,0.5710227272727273,Correct
459,0.3630485893416928,Correct
460,0.42782738095238093,Correct
461,0.3924512987012987,Correct
462,0.40501743626743625,Correct
463,0.4728084415584416,Correct
464,0.4728084415584416,Correct
465,0.46751743626743625,Correct
466,0.6960227272727273,Correct
467,0.5044642857142857,Correct
468,0.46951970443349755,Correct
469,0.5677339901477833,Correct
470,0.47835031347962387,Correct
471,0.4482355442176871,Correct
472,0.6960227272727273,Correct
473,0.48537457912457915,Correct
474,0.5573770491803278,Correct
475,0.5710227272727273,Correct
476,0.5044642857142857,Correct
477,0.45042999784379095,Correct
478,0.4482355442176871,Correct
479,0.40501743626743625,Correct
480,0.3947044334975369,Correct
481,0.4549512987012987,Correct
482,0.4325728549866481,Correct
483,0.3700728549866481,Correct
484,0.35750671742051054,Correct
485,0.3924512987012987,Correct
486,0.5416200179131213,Correct
487,0.6960227272727273,Correct
488,0.4728084415584416,Correct
489,0.3799706838499942,Correct
490,0.5846560846560847,Correct
491,0.35750671742051054,Correct
492,0.4424706838499942,Correct
493,0.5044642857142857,Correct
494,0.7212643678160919,Correct
495,0.49214901477832507,Correct
496,0.5677339901477833,Correct
497,0.4873768472906404,Correct
498,0.3898305084745763,Correct
499,0.5710227272727273,Correct
500,0.5710227272727273,Correct
501,0.4378638602776534,Correct
502,0.7276785714285715,Correct
503,0.5710227272727273,Correct
504,0.4549512987012987,Correct
505,0.46049317062248096,Correct
506,0.45042999784379095,Correct
507,0.5059523809523809,Correct
508,0.4325728549866481,Correct
509,0.5710227272727273,Correct
510,0.6927339901477833,Correct
511,0.44040017028522777,Correct
512,0.4811507936507936,Correct
513,0.5710227272727273,Correct
514,0.41881613756613756,Correct
515,0.4820858419996351,Correct
516,0.4811507936507936,Correct
517,0.4482355442176871,Correct
518,0.4482355442176871,Misclassified
519,0.6726190476190476,Correct
520,0.3700728549866481,Correct
521,0.43692881192881194,Correct
522,0.3700728549866481,Correct
523,0.510006157635468,Correct
524,0.47113375130616514,Correct
525,0.5223214285714286,Correct
526,0.46951970443349755,Correct
527,0.6473214285714286,Correct
528,0.6960227272727273,Correct
529,0.48644179894179895,Correct
530,0.40172869914249226,Correct
531,0.3700728549866481,Correct
532,0.5710227272727273,Correct
533,0.6960227272727273,Correct
534,0.42782738095238093,Correct
535,0.4241071428571429,Correct
536,0.4296490147783252,Correct
537,0.6960227272727273,Correct
538,0.5978084415584416,Correct
539,0.6960227272727273,Correct
540,0.6960227272727273,Correct
541,0.6960227272727273,Correct
542,0.4434057321988356,Correct
543,0.5141625615763546,Correct
544,0.4434057321988356,Correct
545,0.4482355442176871,Correct
546,0.39799317062248096,Correct
547,0.5710227272727273,Correct
548,0.4642286991424922,Correct
549,0.4482355442176871,Correct
550,0.43692881192881194,Correct
551,0.6026785714285715,Correct
552,0.565566378066378,Correct
553,0.49214901477832507,Correct
554,0.5710227272727273,Correct
555,0.5710227272727273,Correct
556,0.5174512987012987,Correct
557,0.6026785714285715,Correct
558,0.4728084415584416,Correct
559,0.4482355442176871,Correct
560,0.42782738095238093,Correct
561,0.4482355442176871,Correct
562,0.6960227272727273,Correct
563,0.5765645991939096,Correct
564,0.5416200179131213,Correct
565,0.3213715562853494,Correct
566,0.5710227272727273,Correct
567,0.4811507936507936,Correct
568,0.5450067174205105,Correct
569,0.4549512987012987,Correct
570,0.6026785714285715,Correct
571,0.5573770491803278,Misclassified
572,0.4728084415584416,Correct
573,0.34375,Correct
574,0.5710227272727273,Correct
575,0.6960227272727273,Correct
576,0.46751743626743625,Correct
577,0.3924512987012987,Correct
578,0.6960227272727273,Correct
579,0.4820858419996351,Correct
580,0.4060846560846561,Correct
581,0.3630485893416928,Correct
582,0.4378638602776534,Correct
583,0.460327826707137,Correct
584,0.4642286991424922,Correct
585,0.46735209235209235,Correct
586,0.510006157635468,Correct
587,0.5978084415584416,Correct
588,0.4482355442176871,Correct
589,0.6960227272727273,Correct
590,0.45042999784379095,Correct
591,0.46049317062248096,Correct
592,0.4728084415584416,Correct
593,0.5112896222318715,Correct
594,0.4811507936507936,Correct
595,0.5044642857142857,Correct
596,0.35750671742051054,Correct
597,0.510006157635468,Correct
598,0.4378638602776534,Correct
599,0.5803001277139208,Correct
600,0.5710227272727273,Correct
601,0.4434057321988356,Correct
602,0.4728084415584416,Misclassified
603,0.5710227272727273,Correct
604,0.41865079365079366,Correct
605,0.536078145991939,Correct
606,0.4820858419996351,Correct
607,0.5710227272727273,Correct
608,0.46049317062248096,Correct
609,0.5044642857142857,Correct
610,0.5416200179131213,Correct
611,0.536078145991939,Correct
612,0.46951970443349755,Correct
613,0.5170304232804233,Correct
614,0.6026785714285715,Correct
615,0.4631834215167549,Correct
616,0.4811507936507936,Correct
617,0.4482355442176871,Correct
618,0.5978084415584416,Correct
619,0.4434057321988356,Correct
620,0.5710227272727273,Correct
621,0.6960227272727273,Correct
622,0.4255485893416928,Correct
623,0.5803001277139208,Correct
624,0.6960227272727273,Correct
625,0.376847290640394,Correct
626,0.4728084415584416,Correct
627,0.3799706838499942,Correct
628,0.5044642857142857,Correct
629,0.4728084415584416,Correct
630,0.5710227272727273,Correct
631,0.35631613756613756,Correct
632,0.4728084415584416,Correct
633,0.4494949494949495,Correct
634,0.5044642857142857,Correct
635,0.5972222222222222,Correct
636,0.39799317062248096,Correct
637,0.3700728549866481,Correct
638,0.4296490147783252,Correct
639,0.47835031347962387,Correct
640,0.3891625615763547,Correct
641,0.4255485893416928,Correct
642,0.6960227272727273,Correct
643,0.4728084415584416,Correct
644,0.3700728549866481,Correct
645,0.47835031347962387,Correct
646,0.5765645991939096,Correct
647,0.5223214285714286,Correct
648,0.3891625615763547,Correct
649,0.4255485893416928,Correct
650,0.5573770491803278,Misclassified
651,0.5710227272727273,Correct
652,0.43692881192881194,Correct
653,0.3700728549866481,Correct
654,0.48644179894179895,Correct
655,0.40172869914249226,Correct
656,0.5278633004926109,Correct
657,0.5710227272727273,Correct
658,0.6294642857142857,Correct
659,0.6960227272727273,Correct
660,0.46951970443349755,Correct
661,0.5710227272727273,Correct
662,0.3630485893416928,Correct
663,0.5450067174205105,Correct
664,0.3799706838499942,Correct
665,0.4750615763546798,Correct
666,0.6026785714285715,Correct
667,0.5710227272727273,Correct
668,0.48660714285714285,Correct
669,0.4378638602776534,Correct
670,0.6304112554112554,Correct
671,0.4482355442176871,Correct
672,0.5732758620689655,Correct
673,0.5044642857142857,Correct
674,0.46951970443349755,Correct
675,0.48537457912457915,Correct
676,0.4494949494949495,Correct
677,0.4750615763546798,Correct
678,0.6960227272727273,Correct
679,0.4642286991424922,Correct
680,0.3891625615763547,Correct
681,0.4547859547859548,Correct
682,0.6026785714285715,Correct
683,0.5710227272727273,Correct
684,0.4741265280058383,Correct
685,0.5223214285714286,Correct
686,0.45042999784379095,Correct
687,0.536078145991939,Correct
688,0.5710227272727273,Correct
689,0.5573770491803278,Correct
690,0.6960227272727273,Correct
691,0.30880541871921185,Correct
692,0.4820858419996351,Correct
693,0.3799706838499942,Correct
694,0.49942881192881194,Correct
695,0.3700728549866481,Correct
696,0.4482355442176871,Correct
697,0.46735209235209235,Correct
698,0.4991732804232804,Correct
699,0.4482355442176871,Correct
700,0.5044642857142857,Correct
701,0.4482355442176871,Correct
702,0.5765645991939096,Correct
703,0.4728084415584416,Correct
704,0.6026785714285715,Correct
705,0.4728084415584416,Correct
706,0.5710227272727273,Correct
707,0.5710227272727273,Correct
708,0.4434057321988356,Correct
709,0.4728084415584416,Correct
710,0.41865079365079366,Correct
711,0.4482355442176871,Correct
712,0.4325728549866481,Correct
713,0.4378638602776534,Correct
714,0.46049317062248096,Correct
715,0.42782738095238093,Correct
716,0.4494949494949495,Correct
717,0.39799317062248096,Correct
718,0.34375,Correct
719,0.3700728549866481,Correct
720,0.43692881192881194,Correct
721,0.4820858419996351,Correct
722,0.4482355442176871,Correct
723,0.4482355442176871,Correct
724,0.7276785714285715,Correct
725,0.4919836708629812,Correct
726,0.43667328042328046,Correct
727,0.4494949494949495,Correct
728,0.5710227272727273,Correct
729,0.5978084415584416,Correct
730,0.5710227272727273,Correct
731,0.565566378066378,Correct
732,0.6960227272727273,Correct
733,0.6960227272727273,Correct
734,0.5978084415584416,Correct
735,0.4255485893416928,Correct
736,0.46735209235209235,Correct
737,0.6960227272727273,Correct
738,0.46951970443349755,Correct
739,0.4296490147783252,Correct
740,0.40172869914249226,Correct
741,0.5710227272727273,Correct
742,0.46049317062248096,Correct
743,0.4296490147783252,Correct
744,0.6026785714285715,Correct
745,0.5710227272727273,Correct
746,0.4728084415584416,Correct
747,0.43667328042328046,Correct
748,0.5044642857142857,Correct
749,0.46049317062248096,Correct
750,0.5710227272727273,Correct
751,0.6026785714285715,Correct
752,0.4820858419996351,Correct
753,0.4378638602776534,Correct
754,0.6026785714285715,Correct
755,0.5710227272727273,Correct
756,0.5710227272727273,Correct
757,0.6960227272727273,Correct
758,0.4482355442176871,Correct
759,0.4296490147783252,Correct
760,0.5044642857142857,Correct
761,0.6960227272727273,Correct
762,0.536078145991939,Correct
763,0.5416200179131213,Correct
764,0.3312693851486955,Correct
765,0.536078145991939,Correct
766,0.4494949494949495,Correct
767,0.6026785714285715,Correct
768,0.5416200179131213,Correct
769,0.6960227272727273,Correct
770,0.5978084415584416,Correct
771,0.4637445887445888,Correct
772,0.4494949494949495,Correct
773,0.39799317062248096,Correct
774,0.42782738095238093,Correct
775,0.5628638602776533,Correct
776,0.5710227272727273,Correct
777,0.5710227272727273,Correct
778,0.4750615763546798,Correct
779,0.5573770491803278,Correct
780,0.39799317062248096,Correct
781,0.46951970443349755,Correct
782,0.6960227272727273,Correct
783,0.6304112554112554,Correct
784,0.45042999784379095,Correct
785,0.40172869914249226,Correct
786,0.45042999784379095,Correct
787,0.4255485893416928,Correct
788,0.47835031347962387,Correct
789,0.6960227272727273,Correct
790,0.46951970443349755,Correct
791,0.5710227272727273,Correct
792,0.4241071428571429,Correct
793,0.4547859547859548,Correct
794,0.3700728549866481,Correct
795,0.5044642857142857,Correct
796,0.5416200179131213,Correct
797,0.4072249589490968,Correct
798,0.7276785714285715,Correct
799,0.47835031347962387,Correct
800,0.40172869914249226,Correct
801,0.49214901477832507,Correct
802,0.4434057321988356,Correct
803,0.4482355442176871,Correct
804,0.661078145991939,Correct
805,0.4728084415584416,Correct
806,0.4990079365079365,Correct
807,0.4820858419996351,Correct
808,0.510006157635468,Correct
809,0.4919836708629812,Correct
810,0.3891625615763547,Correct
811,0.46049317062248096,Correct
812,0.4990079365079365,Correct
813,0.5710227272727273,Correct
814,0.4572044334975369,Correct
815,0.6960227272727273,Correct
816,0.5710227272727273,Correct
817,0.536078145991939,Correct
818,0.4728084415584416,Correct
819,0.4642286991424922,Correct
820,0.48660714285714285,Correct
821,0.4116265280058383,Correct
822,0.3700728549866481,Correct
823,0.49214901477832507,Correct
824,0.40172869914249226,Correct
825,0.6960227272727273,Correct
826,0.40172869914249226,Correct
827,0.6294642857142857,Correct
828,0.4494949494949495,Correct
829,0.4434057321988356,Correct
830,0.6026785714285715,Correct
831,0.4434057321988356,Correct
832,0.45042999784379095,Correct
833,0.4241071428571429,Correct
834,0.4116265280058383,Correct
835,0.6026785714285715,Correct
836,0.4494949494949495,Correct
837,0.4116265280058383,Correct
838,0.5044642857142857,Correct
839,0.4642286991424922,Correct
840,0.4728084415584416,Correct
841,0.4060846560846561,Correct
842,0.5573770491803278,Correct
843,0.45042999784379095,Correct
844,0.5710227272727273,Correct
845,0.5677339901477833,Correct
846,0.4241071428571429,Correct
847,0.4728084415584416,Correct
848,0.6960227272727273,Correct
849,0.7276785714285715,Correct
850,0.4494949494949495,Correct
851,0.4296490147783252,Correct
852,0.46951970443349755,Correct
853,0.4811507936507936,Correct
854,0.6960227272727273,Correct
855,0.3799706838499942,Correct
856,0.38387155628534936,Correct
857,0.3630485893416928,Correct
858,0.4572044334975369,Correct
859,0.6960227272727273,Correct
860,0.5416200179131213,Correct
861,0.4434057321988356,Correct
862,0.4482355442176871,Correct
863,0.5112896222318715,Correct
864,0.45042999784379095,Correct
865,0.6960227272727273,Correct
866,0.3492918719211823,Correct
867,0.5044642857142857,Correct
868,0.4728084415584416,Correct
869,0.4482355442176871,Correct
870,0.4811507936507936,Correct
871,0.4378638602776534,Correct
872,0.460327826707137,Correct
873,0.536078145991939,Correct
874,0.47835031347962387,Correct
875,0.5710227272727273,Correct
876,0.4482355442176871,Correct
877,0.4434057321988356,Correct
878,0.3213715562853494,Correct
879,0.5945197044334976,Correct
880,0.40079365079365076,Correct
881,0.4728084415584416,Correct
882,0.5573770491803278,Misclassified
883,0.6960227272727273,Correct
884,0.6960227272727273,Correct
885,0.4482355442176871,Correct
886,0.47835031347962387,Correct
887,0.6960227272727273,Correct
888,0.6304112554112554,Correct
889,0.4482355442176871,Correct
890,0.6960227272727273,Correct
891,0.5044642857142857,Correct
892,0.5491071428571429,Correct
893,0.4378638602776534,Correct
894,0.6960227272727273,Correct
895,0.6082204433497538,Correct
896,0.5710227272727273,Correct
897,0.6960227272727273,Correct
898,0.46735209235209235,Correct
899,0.3630485893416928,Correct
900,0.5044642857142857,Correct
901,0.5978084415584416,Correct
902,0.6294642857142857,Correct
903,0.6960227272727273,Correct
904,0.4236453201970443,Correct
905,0.3947044334975369,Correct
906,0.4494949494949495,Correct
907,0.536078145991939,Correct
908,0.4728084415584416,Correct
909,0.4378638602776534,Correct
910,0.4378638602776534,Correct
911,0.4547859547859548,Correct
912,0.6026785714285715,Correct
913,0.7276785714285715,Correct
914,0.3924512987012987,Correct
915,0.4255485893416928,Correct
916,0.536078145991939,Correct
917,0.48537457912457915,Correct
918,0.4642286991424922,Correct
919,0.3947044334975369,Correct
920,0.6026785714285715,Correct
921,0.3924512987012987,Correct
922,0.3891625615763547,Correct
923,0.3947044334975369,Correct
924,0.4482355442176871,Correct
925,0.4378638602776534,Correct
926,0.40172869914249226,Correct
927,0.4776272577996716,Correct
928,0.5710227272727273,Correct
929,0.4296490147783252,Correct
930,0.3492918719211823,Correct
931,0.40172869914249226,Correct
